,0
0,0.001368735342633398
1,0.0014460938334453957
2,0.0015271564708401932
3,0.0016120577481126479
4,0.0017009354842369368
5,0.00179393090625546
6,0.0018911887109725658
7,0.001993241612062305
8,0.0021001455932378407
9,0.002211824440391558
10,0.002328439174933992
11,0.002450246572421229
12,0.0025782248165652603
13,0.002711855189099236
14,0.00285134971610101
15,0.002996930138611808
16,0.0031488289104304313
17,0.0033072903195882925
18,0.0034729140077032826
19,0.0036459860911212086
20,0.003826438276710564
21,0.004014521601821582
22,0.004210500261585468
23,0.004414646683933382
24,0.004627240557356681
25,0.004848568969221427
26,0.005078926545639988
27,0.005318758221609567
28,0.005569000315866764
29,0.005830162447119985
30,0.006101565304455171
31,0.006386141688108407
32,0.006681273089826673
33,0.0069872751953716445
34,0.00730449795221538
35,0.007634799955367937
36,0.007979653123570235
37,0.008336912541334061
38,0.00870694438040779
39,0.009090124898516691
40,0.009489704411976815
41,0.009905251337729438
42,0.010335431274957244
43,0.010780663994909026
44,0.01124139086695034
45,0.011721164334535435
46,0.012219326722184686
47,0.012734750310060378
48,0.013268072850075908
49,0.013819947142180534
50,0.014391041253478365
51,0.014984063929355675
52,0.015599224828211375
53,0.016235559657231013
54,0.016893786983318837
55,0.01757464041677301
56,0.018278868465794917
57,0.019007234390012097
58,0.01976051606503637
59,0.02053950586634046
60,0.021345010578490815
61,0.022177998061067232
62,0.02304039579006281
63,0.023931590419950206
64,0.024852439274612895
65,0.025803814568497986
66,0.026786603560796138
67,0.02780170876618067
68,0.028850048228078688
69,0.029932555860989182
70,0.03105018186928554
71,0.03220389325088797
72,0.033394674395255314
73,0.034623527786452064
74,0.03589248634599073
75,0.0372025159271812
76,0.03855402301252709
77,0.03994809299928024
78,0.04138955087505675
79,0.04287328676486064
80,0.04441278073640021
81,0.0459981594089168
82,0.047630079198380845
83,0.04931288592105977
84,0.051041018555282
85,0.05283966602345202
86,0.054686327983992436
87,0.056581958385339096
88,0.05853358707688109
89,0.06055742752769295
90,0.062634685190462
91,0.06476642746893509
92,0.06696424293925635
93,0.06923761167350619
94,0.07157032828387547
95,0.07396358363681788
96,0.07643195472828798
97,0.07898914748616674
98,0.0816059227383058
99,0.08429203907218867
100,0.08707890299450555
101,0.08992692643229863
102,0.09284830539782706
103,0.09587907456710729
104,0.09897635193417804
105,0.10214876741152229
106,0.10544218406803003
107,0.1088078525225862
108,0.11224781707874909
109,0.11582378197248096
110,0.11948416297245157
111,0.12322037195970666
112,0.12710609301762055
113,0.13106444056674033
114,0.1351287451492178
115,0.13932847159425021
116,0.14360652062243437
117,0.14802111382392383
118,0.15255750070539753
119,0.15717834686535187
120,0.16196645592951875
121,0.16686355418405832
122,0.1718518443322339
123,0.17703762300179288
124,0.18232093893117068
125,0.1877199365368588
126,0.19331148224688538
127,0.19900803747223414
128,0.20484367881984056
129,0.21086905929963762
130,0.21700745118867856
131,0.22330678751018002
132,0.22979568170497092
133,0.23640614424459794
134,0.24319736399268765
135,0.25018112309303764
136,0.25729558816974185
137,0.26460803912303765
138,0.27211974798149996
139,0.2797719070232696
140,0.2876361182252491
141,0.2957106571053198
142,0.30393602302779726
143,0.31238372654750896
144,0.32106370665427275
145,0.32989761353541086
146,0.33897778953540997
147,0.34828822515907815
148,0.3577637473470649
149,0.36751215816578875
150,0.3774988125148055
151,0.38765374949805464
152,0.39812428130332
153,0.4088151776855459
154,0.41968623249687864
155,0.4309191672505231
156,0.44235827335157374
157,0.45399820201026553
158,0.46604681720025304
159,0.4782768522342331
160,0.49078235444987917
161,0.5036344677467215
162,0.5166841260943502
163,0.5300981565208241
164,0.5438068436750029
165,0.5577286552867992
166,0.572096853004895
167,0.5867205873452489
168,0.601605867840903
169,0.6169516400461317
170,0.632530309050425
171,0.6484618120300499
172,0.664803790005116
173,0.6813959514658814
174,0.6984251886626446
175,0.7158235876079639
176,0.7334955631945028
177,0.7517320406259413
178,0.7702415655088202
179,0.7891487745371155
180,0.8085273943930598
181,0.8281376215331125
182,0.8484025435250889
183,0.8689306555507619
184,0.8899175752823336
