time_days,Pt197 top 10
1.1581089442440045e-05,3.409513769969775e-89
1.1601469808485028e-05,3.409513769969775e-89
1.162188603983631e-05,3.409513769969775e-89
1.1642338199609547e-05,3.409513769969775e-89
1.166282635103147e-05,3.409513769969775e-89
1.1683350557440069e-05,3.409513769969775e-89
1.1703910882284804e-05,3.409513769969775e-89
1.1724507389126785e-05,3.409513769969775e-89
1.1745140141638987e-05,3.409513769969775e-89
1.1765809203606422e-05,3.409513769969775e-89
1.1786514638926367e-05,3.409513769969775e-89
1.1807256511608535e-05,3.409513769969775e-89
1.182803488577528e-05,3.409513769969775e-89
1.1848849825661811e-05,3.409513769969775e-89
1.1869701395616369e-05,3.409513769969775e-89
1.1890589660100436e-05,3.409513769969775e-89
1.1911514683688931e-05,3.409513769969775e-89
1.1932476531070416e-05,3.409513769969775e-89
1.1953475267047294e-05,3.409513769969775e-89
1.1974510956535995e-05,3.409513769969775e-89
1.1995583664567206e-05,3.409513769969775e-89
1.2016693456286041e-05,3.409513769969775e-89
1.203784039695226e-05,3.409513769969775e-89
1.205902455194047e-05,3.409513769969775e-89
1.208024598674032e-05,3.409513769969775e-89
1.2101504766956713e-05,3.409513769969775e-89
1.2122800958309995e-05,3.409513769969775e-89
1.2144134626636175e-05,3.409513769969775e-89
1.2165505837887115e-05,3.409513769969775e-89
1.2186914658130738e-05,3.409513769969775e-89
1.2208361153551234e-05,3.409513769969775e-89
1.222984539044927e-05,3.409513769969775e-89
1.2251367435242182e-05,3.409513769969775e-89
1.2272927354464187e-05,3.409513769969775e-89
1.2294525214766592e-05,3.409513769969775e-89
1.231616108291799e-05,3.409513769969775e-89
1.233783502580449e-05,3.409513769969775e-89
1.2359547110429882e-05,3.409513769969775e-89
1.2381297403915889e-05,3.409513769969775e-89
1.2403085973502348e-05,3.409513769969775e-89
1.2424912886547422e-05,3.409513769969775e-89
1.2446778210527814e-05,3.409513769969775e-89
1.2468682013038975e-05,3.409513769969775e-89
1.2490624361795301e-05,3.409513769969775e-89
1.251260532463036e-05,3.409513769969775e-89
1.253462496949709e-05,3.409513769969775e-89
1.2556683364468014e-05,3.409513769969775e-89
1.2578780577735448e-05,3.409513769969775e-89
1.260091667761171e-05,3.409513769969775e-89
1.2623091732529336e-05,3.409513769969775e-89
1.2645305811041292e-05,3.409513769969775e-89
1.266755898182118e-05,3.409513769969775e-89
1.2689851313663452e-05,3.409513769969775e-89
1.2712182875483631e-05,3.409513769969775e-89
1.2734553736318512e-05,3.409513769969775e-89
1.2756963965326378e-05,3.409513769969775e-89
1.2779413631787224e-05,3.409513769969775e-89
1.280190280510296e-05,3.409513769969775e-89
1.282443155479763e-05,3.409513769969775e-89
1.2846999950517622e-05,3.409513769969775e-89
1.2869608062031892e-05,3.409513769969775e-89
1.2892255959232175e-05,3.409513769969775e-89
1.2914943712133201e-05,3.409513769969775e-89
1.2937671390872912e-05,3.409513769969775e-89
1.2960439065712678e-05,3.409513769969775e-89
1.2983246807037509e-05,3.409513769969775e-89
1.300609468535629e-05,3.409513769969775e-89
1.3028982771301977e-05,3.409513769969775e-89
1.3051911135631833e-05,3.409513769969775e-89
1.3074879849227633e-05,3.409513769969775e-89
1.3097888983095898e-05,3.409513769969775e-89
1.3120938608368095e-05,3.409513769969775e-89
1.3144028796300876e-05,3.409513769969775e-89
1.316715961827629e-05,3.409513769969775e-89
1.3190331145801998e-05,3.409513769969775e-89
1.3213543450511506e-05,3.409513769969775e-89
1.3236796604164377e-05,3.409513769969775e-89
1.3260090678646461e-05,3.409513769969775e-89
1.3283425745970105e-05,3.409513769969775e-89
1.3306801878274391e-05,3.409513769969775e-89
1.333021914782534e-05,3.409513769969775e-89
1.3353677627016162e-05,3.409513769969775e-89
1.3377177388367452e-05,3.409513769969775e-89
1.3400718504527433e-05,3.409513769969775e-89
1.3424301048272168e-05,3.409513769969775e-89
1.34479250925058e-05,3.409513769969775e-89
1.347159071026076e-05,3.409513769969775e-89
1.3495297974698003e-05,3.409513769969775e-89
1.3519046959107239e-05,3.409513769969775e-89
1.3542837736907144e-05,3.409513769969775e-89
1.3566670381645602e-05,3.409513769969775e-89
1.3590544966999923e-05,3.409513769969775e-89
1.3614461566777079e-05,3.409513769969775e-89
1.3638420254913918e-05,3.409513769969775e-89
1.366242110547741e-05,3.409513769969775e-89
1.3686464192664869e-05,3.409513769969775e-89
1.3710549590804174e-05,3.409513769969775e-89
1.373467737435401e-05,3.409513769969775e-89
1.3758847617904094e-05,3.409513769969775e-89
1.3783060396175405e-05,3.409513769969775e-89
1.3807315784020418e-05,3.409513769969775e-89
1.383161385642333e-05,3.409513769969775e-89
1.3855954688500296e-05,3.409513769969775e-89
1.3880338355499664e-05,3.409513769969775e-89
1.3904764932802195e-05,3.409513769969775e-89
1.3929234495921314e-05,3.409513769969775e-89
1.3953747120503329e-05,3.409513769969775e-89
1.3978302882327675e-05,3.409513769969775e-89
1.4002901857307135e-05,3.409513769969775e-89
1.402754412148809e-05,3.409513769969775e-89
1.4052229751050748e-05,3.409513769969775e-89
1.4076958822309375e-05,3.409513769969775e-89
1.4101731411712533e-05,3.409513769969775e-89
1.4126547595843322e-05,3.409513769969775e-89
1.4151407451419611e-05,3.409513769969775e-89
1.4176311055294282e-05,3.409513769969775e-89
1.420125848445545e-05,3.409513769969775e-89
1.4226249816026727e-05,3.409513769969775e-89
1.4251285127267438e-05,3.409513769969775e-89
1.4276364495572873e-05,3.409513769969775e-89
1.4301487998474518e-05,3.409513769969775e-89
1.4326655713640308e-05,3.409513769969775e-89
1.4351867718874843e-05,3.409513769969775e-89
1.437712409211966e-05,3.409513769969775e-89
1.440242491145344e-05,3.409513769969775e-89
1.4427770255092282e-05,3.409513769969775e-89
1.4453160201389921e-05,3.409513769969775e-89
1.4478594828837979e-05,3.409513769969775e-89
1.450407421606621e-05,3.409513769969775e-89
1.452959844184274e-05,3.409513769969775e-89
1.455516758507431e-05,3.409513769969775e-89
1.4580781724806522e-05,3.409513769969775e-89
1.4606440940224079e-05,3.409513769969775e-89
1.4632145310651034e-05,3.409513769969775e-89
1.4657894915551039e-05,3.409513769969775e-89
1.468368983452758e-05,3.409513769969775e-89
1.4709530147324235e-05,3.409513769969775e-89
1.4735415933824906e-05,3.409513769969775e-89
1.4761347274054082e-05,3.409513769969775e-89
1.4787324248177076e-05,3.409513769969775e-89
1.4813346936500274e-05,3.409513769969775e-89
1.4839415419471388e-05,3.409513769969775e-89
1.48655297776797e-05,3.409513769969775e-89
1.4891690091856315e-05,3.409513769969775e-89
1.4917896442874406e-05,3.409513769969775e-89
1.4944148911749464e-05,3.409513769969775e-89
1.4970447579639559e-05,3.409513769969775e-89
1.499679252784557e-05,3.409513769969775e-89
1.5023183837811461e-05,3.409513769969775e-89
1.504962159112452e-05,3.409513769969775e-89
1.5076105869515599e-05,3.409513769969775e-89
1.5102636754859396e-05,3.409513769969775e-89
1.5129214329174687e-05,3.409513769969775e-89
1.5155838674624575e-05,3.409513769969775e-89
1.5182509873516766e-05,3.409513769969775e-89
1.5209228008303803e-05,3.409513769969775e-89
1.523599316158333e-05,3.409513769969775e-89
1.526280541609835e-05,3.409513769969775e-89
1.528966485473748e-05,3.409513769969775e-89
1.5316571560535185e-05,3.409513769969775e-89
1.5343525616672076e-05,3.409513769969775e-89
1.5370527106475133e-05,3.409513769969775e-89
1.539757611341798e-05,3.409513769969775e-89
1.5424672721121135e-05,3.409513769969775e-89
1.545181701335227e-05,3.409513769969775e-89
1.5479009074026475e-05,3.409513769969775e-89
1.5506248987206507e-05,3.409513769969775e-89
1.5533536837103066e-05,3.409513769969775e-89
1.5560872708075036e-05,3.409513769969775e-89
1.5588256684629763e-05,3.409513769969775e-89
1.5615688851423303e-05,3.409513769969775e-89
1.564316929326069e-05,3.409513769969775e-89
1.5670698095096206e-05,3.409513769969775e-89
1.5698275342033622e-05,3.409513769969775e-89
1.5725901119326482e-05,3.409513769969775e-89
1.5753575512378364e-05,3.409513769969775e-89
1.578129860674313e-05,3.409513769969775e-89
1.5809070488125205e-05,3.409513769969775e-89
1.5836891242379826e-05,3.409513769969775e-89
1.5864760955513333e-05,3.409513769969775e-89
1.589267971368341e-05,3.409513769969775e-89
1.5920647603199365e-05,3.409513769969775e-89
1.5948664710522387e-05,1.582177499125713e-15
1.5976731122265832e-05,9.127767603331338e-13
1.600484692519546e-05,1.6968154403655316e-12
1.6033012206229734e-05,2.409556993637196e-12
1.6061227052440076e-05,3.092711345995043e-12
1.6089491551051125e-05,3.783974459610527e-12
1.6117805789441036e-05,4.508120399237683e-12
1.614616985514171e-05,5.286918930973093e-12
1.6174583835839098e-05,6.14925452999998e-12
1.620304781937347e-05,7.1023868627550004e-12
1.6231561893739654e-05,8.161954460039597e-12
1.6260126147087354e-05,9.362379244963214e-12
1.6288740667721383e-05,1.071305595117461e-11
1.6317405544101962e-05,1.2225832086894558e-11
1.634612086484498e-05,1.3932796863399634e-11
1.6374886718722272e-05,1.587890855936587e-11
1.6403703194661895e-05,1.8069834819733715e-11
1.64325703817484e-05,2.0532593212483377e-11
1.6461488369223107e-05,2.3297660642261833e-11
1.6490457246484392e-05,2.6399227441257695e-11
1.6519477103087942e-05,2.98748486082657e-11
1.6548548028747052e-05,3.380916495216171e-11
1.6577670113332883e-05,3.822142369546255e-11
1.660684344687477e-05,4.315565973676435e-11
1.6636068119560463e-05,4.866789084505229e-11
1.6665344221736432e-05,5.4819506390334185e-11
1.6694671843908136e-05,6.167773095148815e-11
1.6724051076740315e-05,6.93421205147075e-11
1.6753482011057245e-05,7.795614059755804e-11
1.6782964737843048e-05,8.754006396298632e-11
1.681249934824195e-05,9.819254036306366e-11
1.6842085933558574e-05,1.1006713512721275e-10
1.6871724585258223e-05,1.2325967716304716e-10
1.6901415394967162e-05,1.3790171811902654e-10
1.6931158454472902e-05,1.541387556396341e-10
1.6960953855724465e-05,1.7221208748025787e-10
1.6990801690832705e-05,1.9241313378464037e-10
1.7020702052070564e-05,2.1483638061065472e-10
1.7050655031873358e-05,2.396770957142335e-10
1.7080660722839087e-05,2.671533539894667e-10
1.7110719217728688e-05,2.9750644029206104e-10
1.7140830609466354e-05,3.310016124711755e-10
1.7170994991139793e-05,3.679291661176142e-10
1.720121245600053e-05,4.086057590984195e-10
1.72314830974642e-05,4.538015400704913e-10
1.726180700911083e-05,5.036741866157961e-10
1.729218428468512e-05,5.586176788012076e-10
1.7322615018096757e-05,6.191619714668272e-10
1.7353099303420675e-05,6.861580312635817e-10
1.7383637234897366e-05,7.597524992460017e-10
1.7414228906933162e-05,8.405480814819218e-10
1.744487441410055e-05,9.291945609381812e-10
1.747557385113842e-05,1.0263977406722478e-09
1.7506327312952395e-05,1.132922329619864e-09
1.753713489461512e-05,1.2495964835261385e-09
1.756799669136653e-05,1.3773166800389607e-09
1.759891279861418e-05,1.5170529490718948e-09
1.7629883311933512e-05,1.6698999558409866e-09
1.7660908327068173e-05,1.836913742799978e-09
1.7691987939930287e-05,2.019312592299995e-09
1.772312224660077e-05,2.2188138604306757e-09
1.7754311343329617e-05,2.4377790584150605e-09
1.778555532653621e-05,2.676661520515079e-09
1.7816854292809606e-05,2.9371409700193544e-09
1.7848208338908834e-05,3.221028893123468e-09
1.7879617561763215e-05,3.5302781786346363e-09
1.7911082058472625e-05,3.86699341384742e-09
1.794260192630783e-05,4.233441877438335e-09
1.797417726271077e-05,4.632065272450954e-09
1.800580816529486e-05,5.0654922448031956e-09
1.8037494731845298e-05,5.536551735212124e-09
1.8069237060319362e-05,6.048287214987666e-09
1.810103524884672e-05,6.603971858820869e-09
1.813288939572972e-05,7.207124710491816e-09
1.8164799599443706e-05,7.861527900306228e-09
1.819676595863732e-05,8.571244976130431e-09
1.8228788572132807e-05,9.341773575079607e-09
1.8260867538926315e-05,1.0179294167445431e-08
1.8293002958188205e-05,1.1094503797645512e-08
1.8325194929263362e-05,1.2084090199007405e-08
1.8357443551671494e-05,1.3153550811522087e-08
1.8389748925107446e-05,1.4309029151550588e-08
1.8422111149441502e-05,1.5556336624871328e-08
1.8454530324719702e-05,1.6902133006045986e-08
1.8487006551164146e-05,1.835872270105136e-08
1.85195399291733e-05,1.994638400656366e-08
1.8552130559322313e-05,2.165876002032139e-08
1.8584778542363336e-05,2.3504819728739363e-08
1.86174839792258e-05,2.5494131148087285e-08
1.865024697101678e-05,2.763689920524285e-08
1.8683067619021253e-05,2.9944008269782756e-08
1.8715946024702453e-05,3.2427067992855983e-08
1.8748882289702168e-05,3.511721774954891e-08
1.8781876515841044e-05,3.802658914394757e-08
1.8814928805118923e-05,4.116411655934043e-08
1.8848039259715138e-05,4.453528227213158e-08
1.888120798198884e-05,4.8155874218918766e-08
1.891443507447931e-05,5.204266393205794e-08
1.8947720639906286e-05,5.621346493998907e-08
1.8981064781170252e-05,6.072002052824139e-08
1.9014467601352798e-05,6.558846221065647e-08
1.9047929203716903e-05,7.081118811244258e-08
1.9081449691707268e-05,7.641173770487743e-08
1.9115029168950647e-05,8.241509931117477e-08
1.914866773925614e-05,8.884779485043881e-08
1.9182365506615544e-05,9.573796934731142e-08
1.9216122575203653e-05,1.0314124587913074e-07
1.9249939049378592e-05,1.1113826315956074e-07
1.9283815033682127e-05,1.1970115603200393e-07
1.9317750632840006e-05,1.2886668792987008e-07
1.935174595176227e-05,1.3867384256128458e-07
1.9385801095543574e-05,1.491639507573584e-07
1.9419916169463524e-05,1.6039829903944614e-07
1.9454091278987e-05,1.7238605364203668e-07
1.9488326529764474e-05,1.8540608111792722e-07
1.9522622027632334e-05,1.9931045831093814e-07
1.9556977878613242e-05,2.1412440334604197e-07
1.9591394188916408e-05,2.29897532593879e-07
1.9625871064937976e-05,2.466838332812005e-07
1.9660408613261304e-05,2.6491686077615763e-07
1.9695006940657332e-05,2.843294053304508e-07
1.972966615408488e-05,3.0501557807301044e-07
1.9764386360691012e-05,3.269793247632771e-07
1.9799167667811328e-05,3.5045505174746727e-07
1.983401018297033e-05,3.757997600134639e-07
1.9868914013881742e-05,4.027119874655381e-07
1.9903879268448834e-05,4.3127167020309795e-07
1.9938906054764772e-05,4.6156192156653216e-07
1.9973994481112945e-05,4.94254694462297e-07
2.000914465596729e-05,5.292534898535841e-07
2.0044356687992635e-05,5.662620414995089e-07
2.0079630686045054e-05,6.053647214362455e-07
2.0114966759172164e-05,6.476417292365962e-07
2.0150365016613498e-05,6.926138742177733e-07
2.0185825567800822e-05,7.401408314058053e-07
2.0221348522358477e-05,7.903316466246609e-07
2.025693399010373e-05,8.446512034588231e-07
2.0292582081047098e-05,9.022346699390776e-07
2.0328292905392692e-05,9.630576048296826e-07
2.0364066573538566e-05,1.0272604104347586e-06
2.0399903196077047e-05,1.0966237145491146e-06
2.0435802883795086e-05,1.1700963548352786e-06
2.0471765747674594e-05,1.247665169426639e-06
2.0507791898892786e-05,1.3295101254927732e-06
2.0543881448822528e-05,1.41756178475757e-06
2.0580034509032685e-05,1.5109796848417517e-06
2.0616251191288456e-05,1.6095614297146783e-06
2.0652531607551716e-05,1.7135365572368414e-06
2.068887586998138e-05,1.8246801053660531e-06
2.0725284090933746e-05,1.9430414557821604e-06
2.0761756382962818e-05,2.0678916946916823e-06
2.079829285882069e-05,2.1995220379991733e-06
2.083489363145786e-05,2.3390521301670374e-06
2.0871558814023616e-05,2.4884903718806727e-06
2.0908288519866348e-05,2.646054959799591e-06
2.0945082862533926e-05,2.812113335218884e-06
2.0981941955774036e-05,2.9870468272194134e-06
2.1018865913534538e-05,3.1743767877031075e-06
2.105585484996382e-05,3.372528306784751e-06
2.1092908879411145e-05,3.5812819993600385e-06
2.1130028116427016e-05,3.801116870551322e-06
2.1167212675763498e-05,4.033511343237911e-06
2.1204462672374628e-05,4.281824831351067e-06
2.1241778221416717e-05,4.544319272016921e-06
2.1279159438248734e-05,4.8196885060429744e-06
2.131660643843265e-05,5.109759587927388e-06
2.1354119337733823e-05,5.4207077432620104e-06
2.1391698252121307e-05,5.746976642743108e-06
2.1429343297768255e-05,6.0891546251177995e-06
2.146705459105226e-05,6.451050354796303e-06
2.1504832248555708e-05,6.8366990927856635e-06
2.154267638706615e-05,7.24122886010379e-06
2.158058712357666e-05,7.665378935260422e-06
2.1618564575286202e-05,8.114249504462539e-06
2.165660885959998e-05,8.591311515027613e-06
2.1694720094129798e-05,9.092354599429212e-06
2.1732898396694455e-05,9.616554950358401e-06
2.1771143885320066e-05,1.0173304730718626e-05
2.1809456678240465e-05,1.0762350235835101e-05
2.184783689389754e-05,1.1378697386709165e-05
2.1886284650941622e-05,1.2023563720811757e-05
2.192480006823184e-05,1.2718925538183499e-05
2.1963383264836486e-05,1.3443335067398072e-05
2.200203436003339e-05,1.4196765319570978e-05
2.2040753473310294e-05,1.5008681155227972e-05
2.2079540724365203e-05,1.5851450207367003e-05
2.2118396233106778e-05,1.6732461749970516e-05
2.2157320119654683e-05,1.767600496806614e-05
2.2196312504339977e-05,1.8655345057662205e-05
2.2235373507705477e-05,1.968258767528574e-05
2.227450325050612e-05,2.0777782008181386e-05
2.2313701853709365e-05,2.1914501681498668e-05
2.2352969438495532e-05,2.3108924929603444e-05
2.2392306126258208e-05,2.4378606310056807e-05
2.2431712038604594e-05,2.5696438870137486e-05
2.2471187297355907e-05,2.7081521868850214e-05
2.251073202454774e-05,2.8551686831110535e-05
2.255034634243044e-05,3.0078089188052948e-05
2.2590030373469496e-05,3.168145366045261e-05
2.2629784240345908e-05,3.338224546657798e-05
2.266960806595657e-05,3.514613752363636e-05
2.2709501973414653e-05,3.6999145019856356e-05
2.2749466086049982e-05,3.8962201486666894e-05
2.2789500527409404e-05,4.100150540250501e-05
2.2829605421257206e-05,4.31489985194606e-05
2.2869780891575457e-05,4.541529456507856e-05
2.2910027062564418e-05,4.775199097541843e-05
2.295034405864291e-05,5.024725470141086e-05
2.2990732004448713e-05,5.2842639072453594e-05
2.3031191024838946e-05,5.5532578172126714e-05
2.307172124489044e-05,5.840972931669565e-05
2.3112322789900147e-05,6.137796856081072e-05
2.3152995785385516e-05,6.44916026895913e-05
2.3193740357084866e-05,6.777996954444369e-05
2.323455663095781e-05,7.117227357431464e-05
2.327544473318561e-05,7.476601448103074e-05
2.3316404790171592e-05,7.852152062691914e-05
2.3357436928541518e-05,8.239574605424227e-05
2.339854127514399e-05,8.653215846430817e-05
2.343971795705084e-05,9.081787124039264e-05
2.3480967101557506e-05,9.525504480248378e-05
2.3522288836183462e-05,0.00010000104719268701
2.3563683288672572e-05,0.00010488566885620218
2.3605150586993513e-05,0.00011000315627824756
2.3646690859340164e-05,0.00011539207661752176
2.3688304234131988e-05,0.00012093648029709083
2.3729990840014447e-05,0.00012682408475657341
2.3771750805859402e-05,0.00013293735055597172
