time_days,Te129 top 17
1.1581089442440045e-05,1.8654949338113803e-87
1.1601469808485028e-05,1.8654949338113803e-87
1.162188603983631e-05,1.8654949338113803e-87
1.1642338199609547e-05,1.8654949338113803e-87
1.166282635103147e-05,1.8654949338113803e-87
1.1683350557440069e-05,1.8654949338113803e-87
1.1703910882284804e-05,1.8654949338113803e-87
1.1724507389126785e-05,1.8654949338113803e-87
1.1745140141638987e-05,1.8654949338113803e-87
1.1765809203606422e-05,1.8654949338113803e-87
1.1786514638926367e-05,1.8654949338113803e-87
1.1807256511608535e-05,1.8654949338113803e-87
1.182803488577528e-05,1.8654949338113803e-87
1.1848849825661811e-05,1.8654949338113803e-87
1.1869701395616369e-05,1.8654949338113803e-87
1.1890589660100436e-05,1.8654949338113803e-87
1.1911514683688931e-05,1.8654949338113803e-87
1.1932476531070416e-05,1.8654949338113803e-87
1.1953475267047294e-05,1.8654949338113803e-87
1.1974510956535995e-05,1.8654949338113803e-87
1.1995583664567206e-05,1.8654949338113803e-87
1.2016693456286041e-05,1.8654949338113803e-87
1.203784039695226e-05,1.8654949338113803e-87
1.205902455194047e-05,1.8654949338113803e-87
1.208024598674032e-05,1.8654949338113803e-87
1.2101504766956713e-05,1.8654949338113803e-87
1.2122800958309995e-05,1.8654949338113803e-87
1.2144134626636175e-05,1.8654949338113803e-87
1.2165505837887115e-05,1.8654949338113803e-87
1.2186914658130738e-05,1.8654949338113803e-87
1.2208361153551234e-05,1.8654949338113803e-87
1.222984539044927e-05,1.8654949338113803e-87
1.2251367435242182e-05,1.8654949338113803e-87
1.2272927354464187e-05,1.8654949338113803e-87
1.2294525214766592e-05,1.8654949338113803e-87
1.231616108291799e-05,1.8654949338113803e-87
1.233783502580449e-05,1.8654949338113803e-87
1.2359547110429882e-05,1.8654949338113803e-87
1.2381297403915889e-05,1.8654949338113803e-87
1.2403085973502348e-05,1.8654949338113803e-87
1.2424912886547422e-05,1.8654949338113803e-87
1.2446778210527814e-05,1.8654949338113803e-87
1.2468682013038975e-05,1.8654949338113803e-87
1.2490624361795301e-05,1.8654949338113803e-87
1.251260532463036e-05,1.8654949338113803e-87
1.253462496949709e-05,1.8654949338113803e-87
1.2556683364468014e-05,1.8654949338113803e-87
1.2578780577735448e-05,1.8654949338113803e-87
1.260091667761171e-05,1.8654949338113803e-87
1.2623091732529336e-05,1.8654949338113803e-87
1.2645305811041292e-05,1.8654949338113803e-87
1.266755898182118e-05,1.8654949338113803e-87
1.2689851313663452e-05,1.8654949338113803e-87
1.2712182875483631e-05,1.8654949338113803e-87
1.2734553736318512e-05,1.8654949338113803e-87
1.2756963965326378e-05,1.8654949338113803e-87
1.2779413631787224e-05,1.8654949338113803e-87
1.280190280510296e-05,1.8654949338113803e-87
1.282443155479763e-05,1.8654949338113803e-87
1.2846999950517622e-05,1.8654949338113803e-87
1.2869608062031892e-05,1.8654949338113803e-87
1.2892255959232175e-05,1.8654949338113803e-87
1.2914943712133201e-05,1.8654949338113803e-87
1.2937671390872912e-05,1.8654949338113803e-87
1.2960439065712678e-05,1.8654949338113803e-87
1.2983246807037509e-05,1.8654949338113803e-87
1.300609468535629e-05,1.8654949338113803e-87
1.3028982771301977e-05,1.8654949338113803e-87
1.3051911135631833e-05,1.8654949338113803e-87
1.3074879849227633e-05,1.8654949338113803e-87
1.3097888983095898e-05,1.8654949338113803e-87
1.3120938608368095e-05,1.8654949338113803e-87
1.3144028796300876e-05,1.8654949338113803e-87
1.316715961827629e-05,1.8654949338113803e-87
1.3190331145801998e-05,1.8654949338113803e-87
1.3213543450511506e-05,1.8654949338113803e-87
1.3236796604164377e-05,1.8654949338113803e-87
1.3260090678646461e-05,1.8654949338113803e-87
1.3283425745970105e-05,1.8654949338113803e-87
1.3306801878274391e-05,4.063130252089485e-11
1.333021914782534e-05,6.152710507488405e-11
1.3353677627016162e-05,9.146133747057009e-11
1.3377177388367452e-05,1.3391272545278114e-10
1.3400718504527433e-05,1.9351441052550698e-10
1.3424301048272168e-05,2.757944227046916e-10
1.34479250925058e-05,3.8859086700277505e-10
1.347159071026076e-05,5.410865507234247e-10
1.3495297974698003e-05,7.454231058923423e-10
1.3519046959107239e-05,1.0162826372094449e-09
1.3542837736907144e-05,1.3726171568704405e-09
1.3566670381645602e-05,1.8380149697027758e-09
1.3590544966999923e-05,2.4394669596861856e-09
1.3614461566777079e-05,3.2108625074818062e-09
1.3638420254913918e-05,4.196801178422207e-09
1.366242110547741e-05,5.446248779526726e-09
1.3686464192664869e-05,7.017689575002092e-09
1.3710549590804174e-05,8.991760412929751e-09
1.373467737435401e-05,1.1446282057815654e-08
1.3758847617904094e-05,1.4480733771953404e-08
1.3783060396175405e-05,1.8213860377947982e-08
1.3807315784020418e-05,2.279066018747429e-08
1.383161385642333e-05,2.8380775875601068e-08
1.3855954688500296e-05,3.516749606446356e-08
1.3880338355499664e-05,4.3374027988878104e-08
1.3904764932802195e-05,5.3259388041755196e-08
1.3929234495921314e-05,6.513047584103801e-08
1.3953747120503329e-05,7.930441594406484e-08
1.3978302882327675e-05,9.616721015447281e-08
1.4002901857307135e-05,1.1616791968140889e-07
1.402754412148809e-05,1.3986497255598548e-07
1.4052229751050748e-05,1.6781406064219463e-07
1.4076958822309375e-05,2.0053741605831149e-07
1.4101731411712533e-05,2.390874036099129e-07
1.4126547595843322e-05,2.8388292594803146e-07
1.4151407451419611e-05,3.363454771018594e-07
1.4176311055294282e-05,3.9701540465164605e-07
1.420125848445545e-05,4.6766277930429136e-07
1.4226249816026727e-05,5.489675829602492e-07
1.4251285127267438e-05,6.433240728765022e-07
1.4276364495572873e-05,7.516234559966073e-07
1.4301487998474518e-05,8.756294313824974e-07
1.4326655713640308e-05,1.0183718272718404e-06
1.4351867718874843e-05,1.1812883415654258e-06
1.437712409211966e-05,1.3666911739788612e-06
1.440242491145344e-05,1.5785105102580846e-06
1.4427770255092282e-05,1.8196705012580185e-06
1.4453160201389921e-05,2.093010567299241e-06
1.4478594828837979e-05,2.4023671046063546e-06
1.450407421606621e-05,2.752125142735983e-06
1.452959844184274e-05,3.1468947658548255e-06
1.455516758507431e-05,3.591680909599115e-06
1.4580781724806522e-05,4.09232625482893e-06
1.4606440940224079e-05,4.654553886194155e-06
1.4632145310651034e-05,5.285023704046182e-06
1.4657894915551039e-05,5.99099876477111e-06
1.468368983452758e-05,6.7803999648958625e-06
1.4709530147324235e-05,7.661859922627183e-06
1.4735415933824906e-05,8.647590279737406e-06
1.4761347274054082e-05,9.748040409160807e-06
1.4787324248177076e-05,1.0969293478039848e-05
1.4813346936500274e-05,1.2322654315359647e-05
1.4839415419471388e-05,1.3826972019860329e-05
1.48655297776797e-05,1.549715576498416e-05
1.4891690091856315e-05,1.734256466158268e-05
1.4917896442874406e-05,1.9379686070668394e-05
1.4944148911749464e-05,2.163211803144996e-05
1.4970447579639559e-05,2.4123010480139752e-05
1.499679252784557e-05,2.6861394588903347e-05
1.5023183837811461e-05,2.986828518229143e-05
1.504962159112452e-05,3.319033342034041e-05
1.5076105869515599e-05,3.683861173351787e-05
1.5102636754859396e-05,4.082909723019084e-05
1.5129214329174687e-05,4.521668370213715e-05
1.5155838674624575e-05,5.002881693977408e-05
1.5182509873516766e-05,5.527098011996356e-05
1.5209228008303803e-05,6.102929068136205e-05
1.523599316158333e-05,6.731033341869641e-05
1.526280541609835e-05,7.414680038292884e-05
1.528966485473748e-05,8.165292622602174e-05
1.5316571560535185e-05,8.977514664579013e-05
1.5343525616672076e-05,9.868859442273814e-05
1.5370527106475133e-05,0.00010830342693444812
1.539757611341798e-05,0.00011883661625006771
1.5424672721121135e-05,0.00013018764311992597
1.545181701335227e-05,0.00014259420163263616
1.5479009074026475e-05,0.0001559580768864032
1.5506248987206507e-05,0.00017052416059509044
1.5533536837103066e-05,0.0001862148569282313
1.5560872708075036e-05,0.00020326283658064588
1.5588256684629763e-05,0.00022164699961232633
1.5615688851423303e-05,0.0002416288076737539
1.564316929326069e-05,0.0002630751067019909
1.5670698095096206e-05,0.00028632300981445015
1.5698275342033622e-05,0.00031135275215416787
1.5725901119326482e-05,0.00033823000950412374
1.5753575512378364e-05,0.0003673660305485039
1.578129860674313e-05,0.00039854361072895234
1.5809070488125205e-05,0.00043218771367394394
1.5836891242379826e-05,0.0004683403970701693
1.5864760955513333e-05,0.0005070313454032831
1.589267971368341e-05,0.0005489185553546021
1.5920647603199365e-05,0.0005936848673568346
1.5948664710522387e-05,0.0006415004423215045
1.5976731122265832e-05,0.0006931980834262794
1.600484692519546e-05,0.0007483961724323345
1.6033012206229734e-05,0.0008072962875413343
1.6061227052440076e-05,0.0008705689054954344
1.6089491551051125e-05,0.0009383113851026747
1.6117805789441036e-05,0.0010104937555016594
1.614616985514171e-05,0.0010875116556950614
1.6174583835839098e-05,0.0011702627885772962
1.620304781937347e-05,0.0012583154481611944
1.6231561893739654e-05,0.0013519576044553165
1.6260126147087354e-05,0.001452305811815181
1.6288740667721383e-05,0.0015592438241932751
1.6317405544101962e-05,0.0016728219369104248
1.634612086484498e-05,0.0017938275341193742
1.6374886718722272e-05,0.0019233975989850919
1.6403703194661895e-05,0.002061182835304917
1.64325703817484e-05,0.0022075812139747244
1.6461488369223107e-05,0.002363061333681979
1.6490457246484392e-05,0.002528112455932827
1.6519477103087942e-05,0.0027032454011090327
1.6548548028747052e-05,0.0028900299966338407
1.6577670113332883e-05,0.0030882873628402187
1.660684344687477e-05,0.0032984299364518365
1.6636068119560463e-05,0.003521072081968903
1.6665344221736432e-05,0.0037568546481210633
1.6694671843908136e-05,0.004006445931026866
1.6724051076740315e-05,0.004270994153652033
1.6753482011057245e-05,0.004552215227860423
1.6782964737843048e-05,0.004849604324744103
1.681249934824195e-05,0.00516396041034392
1.6842085933558574e-05,0.005496726499885348
1.6871724585258223e-05,0.005848420116970078
1.6901415394967162e-05,0.006219980288931974
1.6931158454472902e-05,0.006612384665184606
1.6960953855724465e-05,0.007027572589936065
1.6990801690832705e-05,0.007466835218587058
1.7020702052070564e-05,0.00793033622027341
1.7050655031873358e-05,0.008419235621833086
1.7080660722839087e-05,0.008934739859533485
1.7110719217728688e-05,0.009478103303806858
1.7140830609466354e-05,0.010050629815517598
1.7170994991139793e-05,0.010653674334993576
1.720121245600053e-05,0.011288644504847746
1.72314830974642e-05,0.011960252810370994
1.726180700911083e-05,0.01266804846137006
1.729218428468512e-05,0.01341335736538241
1.7322615018096757e-05,0.014198318366480714
1.7353099303420675e-05,0.015026820458228915
1.7383637234897366e-05,0.015897911990997785
1.7414228906933162e-05,0.016813562397554254
1.744487441410055e-05,0.017775796312948195
1.747557385113842e-05,0.018786727731348495
1.7506327312952395e-05,0.01984855445120763
1.753713489461512e-05,0.020963561086264442
1.756799669136653e-05,0.022134122145565288
1.759891279861418e-05,0.023362705186490546
1.7629883311933512e-05,0.02465206650864342
1.7660908327068173e-05,0.026004529135257047
1.7691987939930287e-05,0.02742284906577829
1.772312224660077e-05,0.028911440997996925
1.7754311343329617e-05,0.030476565079537082
1.778555532653621e-05,0.03211685879872415
1.7816854292809606e-05,0.0338355340750676
1.7848208338908834e-05,0.035635923741359744
1.7879617561763215e-05,0.03752148548036086
1.7911082058472625e-05,0.03949580585585326
1.794260192630783e-05,0.04156260443963648
1.797417726271077e-05,0.04372573803575688
1.800580816529486e-05,0.045989205003220596
1.8037494731845298e-05,0.04835714967837022
1.8069237060319362e-05,0.05083386689796061
1.810103524884672e-05,0.053423806623890235
1.813288939572972e-05,0.05613157867052404
1.8164799599443706e-05,0.058961957535375316
1.819676595863732e-05,0.061919887334018237
