time_days,Sb130 top 13
1.1581089442440045e-05,24122.97278496503
1.1601469808485028e-05,24703.3593590791
1.162188603983631e-05,25302.645035127003
1.1642338199609547e-05,25921.485115298023
1.166282635103147e-05,26561.299969004333
1.1683350557440069e-05,27225.81704492162
1.1703910882284804e-05,27912.79414431724
1.1724507389126785e-05,28623.472900571127
1.1745140141638987e-05,29362.533431080938
1.1765809203606422e-05,30126.67911106587
1.1786514638926367e-05,30921.32148308542
1.1807256511608535e-05,31745.20426552985
1.182803488577528e-05,32603.127980760666
1.1848849825661811e-05,33493.38019065102
1.1869701395616369e-05,34423.56109979043
1.1890589660100436e-05,35391.88549017813
1.1911514683688931e-05,36401.780756750086
1.1932476531070416e-05,37457.6814495659
1.1953475267047294e-05,38564.106916022
1.1974510956535995e-05,39723.81407794925
1.1995583664567206e-05,40941.70507976641
1.2016693456286041e-05,42223.75161854618
1.203784039695226e-05,43577.960044572734
1.205902455194047e-05,45009.53581842572
1.208024598674032e-05,46526.2404567944
1.2101504766956713e-05,48143.4312443376
1.2122800958309995e-05,49867.95153650435
1.2144134626636175e-05,51719.76968135429
1.2165505837887115e-05,53708.30574066267
1.2186914658130738e-05,55861.63703527646
1.2208361153551234e-05,58198.6270493117
1.222984539044927e-05,60748.359673368635
1.2251367435242182e-05,63547.44472738143
1.2272927354464187e-05,66639.80000984062
1.2294525214766592e-05,70077.11794678278
1.231616108291799e-05,73918.33739306721
1.233783502580449e-05,78249.35782026406
1.2359547110429882e-05,83161.30871155327
1.2381297403915889e-05,88779.74663559064
1.2403085973502348e-05,95253.71834120915
1.2424912886547422e-05,102788.20098133465
1.2446778210527814e-05,111626.01737548149
1.2468682013038975e-05,122093.33557386378
1.2490624361795301e-05,134628.95973123552
1.251260532463036e-05,149830.59201064336
1.253462496949709e-05,168473.57075859024
1.2556683364468014e-05,191703.079395766
1.2578780577735448e-05,221183.83036048154
1.260091667761171e-05,259367.9397091326
1.2623091732529336e-05,310256.5510420524
1.2645305811041292e-05,380268.2022229334
1.266755898182118e-05,480989.35847950977
1.2689851313663452e-05,634108.6319733779
1.2712182875483631e-05,884647.2071070137
1.2734553736318512e-05,1335574.7785365265
1.2756963965326378e-05,2250046.246925073
1.2779413631787224e-05,4334107.067912577
