time_days,In124 top 8
1.523599316158333e-05,278535.3386319097
1.526280541609835e-05,306679.313170996
1.528966485473748e-05,337412.4322588282
1.5316571560535185e-05,370503.35881972127
1.5343525616672076e-05,406589.49615659437
1.5370527106475133e-05,445304.2259662328
1.539757611341798e-05,487420.39335712406
1.5424672721121135e-05,532530.169169368
1.545181701335227e-05,581454.8109093072
1.5479009074026475e-05,633795.8494666765
1.5506248987206507e-05,690370.9156102411
1.5533536837103066e-05,750853.8201992406
1.5560872708075036e-05,815989.4357885561
1.5588256684629763e-05,885627.8500068416
1.5615688851423303e-05,960570.7241132149
1.564316929326069e-05,1040311.3853751459
1.5670698095096206e-05,1125871.3408995504
1.5698275342033622e-05,1217104.2598609847
1.5725901119326482e-05,1314133.1461567471
1.5753575512378364e-05,1418132.6445294544
1.578129860674313e-05,1528336.4029585468
1.5809070488125205e-05,1645913.097294768
1.5836891242379826e-05,1770868.0944967305
1.5864760955513333e-05,1903169.7034559315
1.589267971368341e-05,2044529.181965417
1.5920647603199365e-05,2193919.070830288
1.5948664710522387e-05,2351689.9432094754
1.5976731122265832e-05,2519928.1876381887
1.600484692519546e-05,2697430.7197743715
1.6033012206229734e-05,2884579.1367278956
1.6061227052440076e-05,3082911.255814795
1.6089491551051125e-05,3292468.4169009286
1.6117805789441036e-05,3512983.1300043724
1.614616985514171e-05,3745223.2825976103
1.6174583835839098e-05,3991088.0621457766
1.620304781937347e-05,4249321.136228193
1.6231561893739654e-05,4520371.206921441
1.6260126147087354e-05,4806486.317817155
1.6288740667721383e-05,5107122.945698676
1.6317405544101962e-05,5422129.486531426
1.634612086484498e-05,5752861.200045598
1.6374886718722272e-05,6101341.391977497
1.6403703194661895e-05,6466500.194563302
1.64325703817484e-05,6848792.376000576
1.6461488369223107e-05,7248834.697824066
1.6490457246484392e-05,7667244.953852523
1.6519477103087942e-05,8104645.501683452
1.6548548028747052e-05,8563524.314599136
1.6577670113332883e-05,9043125.72765247
1.660684344687477e-05,9543778.539170427
1.6636068119560463e-05,10066143.65542649
1.6665344221736432e-05,10610892.62113792
1.6694671843908136e-05,11178707.913868858
1.6724051076740315e-05,11770998.225708121
1.6753482011057245e-05,12389970.412693614
1.6782964737843048e-05,13034294.670304637
1.681249934824195e-05,13704703.222143862
1.6842085933558574e-05,14402774.38708819
1.6871724585258223e-05,15128694.363241106
1.6901415394967162e-05,15883285.28007477
1.6931158454472902e-05,16667374.085631864
1.6960953855724465e-05,17483029.029415876
1.6990801690832705e-05,18331329.124020685
1.7020702052070564e-05,19211833.19166791
1.7050655031873358e-05,20125408.775661696
1.7080660722839087e-05,21072934.567462634
1.7110719217728688e-05,22055300.77471572
1.7140830609466354e-05,23073409.39184247
1.7170994991139793e-05,24128174.400539115
1.720121245600053e-05,25220521.919417273
1.72314830974642e-05,26354966.642660953
1.726180700911083e-05,27529878.07189916
1.729218428468512e-05,28745914.108639423
1.7322615018096757e-05,30004406.26460576
1.7353099303420675e-05,31308538.96898403
1.7383637234897366e-05,32656465.145664364
1.7414228906933162e-05,34049332.07273097
1.744487441410055e-05,35488271.495321974
1.747557385113842e-05,36974432.888671845
1.7506327312952395e-05,38508976.64014944
1.753713489461512e-05,40093075.48446943
1.756799669136653e-05,41727915.632558845
1.759891279861418e-05,43414697.663420595
1.7629883311933512e-05,45154787.7830353
1.7660908327068173e-05,46949107.668915406
1.7691987939930287e-05,48798911.08036918
1.772312224660077e-05,50706692.810749575
1.7754311343329617e-05,52676196.16829321
1.778555532653621e-05,54705118.42188299
1.7816854292809606e-05,56794772.52803763
1.7848208338908834e-05,58946488.48683376
1.7879617561763215e-05,61161613.56299948
1.7911082058472625e-05,63441512.46367629
1.794260192630783e-05,65787567.48011677
1.797417726271077e-05,68201178.59882815
1.800580816529486e-05,70683763.58661556
1.8037494731845298e-05,73236758.05305976
1.8069237060319362e-05,75861615.4931191
1.810103524884672e-05,78559807.3119712
1.813288939572972e-05,81332822.83381525
1.8164799599443706e-05,84182169.29586974
1.819676595863732e-05,87109371.82870603
1.8228788572132807e-05,90117328.14895968
1.8260867538926315e-05,93209047.4687019
1.8293002958188205e-05,96391189.62665229
1.8325194929263362e-05,99655295.63619408
1.8357443551671494e-05,103002975.94588925
1.8389748925107446e-05,106436077.00994098
1.8422111149441502e-05,109955812.95773831
1.8454530324719702e-05,113563842.86103229
1.8487006551164146e-05,117265778.93888271
1.85195399291733e-05,121071618.41102025
1.8552130559322313e-05,124971136.27825862
1.8584778542363336e-05,128966046.25183639
1.86174839792258e-05,133058079.67098711
1.865024697101678e-05,137248985.65637556
1.8683067619021253e-05,141540531.23314697
1.8715946024702453e-05,145934501.42105618
1.8748882289702168e-05,150441905.05613548
1.8781876515841044e-05,155062451.06702748
1.8814928805118923e-05,159794281.3934303
1.8848039259715138e-05,164634616.01458842
1.888120798198884e-05,169585300.221714
1.891443507447931e-05,174648196.59089276
1.8947720639906286e-05,179825185.15400985
1.8981064781170252e-05,185129258.17509142
1.9014467601352798e-05,190562296.66144708
1.9047929203716903e-05,196115525.49242696
1.9081449691707268e-05,201790882.00385085
1.9115029168950647e-05,207590321.04237354
1.914866773925614e-05,213515815.20723218
1.9182365506615544e-05,219569354.95906565
1.9216122575203653e-05,225759031.47306773
1.9249939049378592e-05,232096735.39181316
1.9283815033682127e-05,238568833.56510845
1.9317750632840006e-05,245177371.69355214
1.935174595176227e-05,251924412.114203
1.9385801095543574e-05,258812033.62479377
1.9419916169463524e-05,265845128.45717716
1.9454091278987e-05,273019288.07193756
1.9488326529764474e-05,280372909.7681751
1.9522622027632334e-05,287873057.043024
1.9556977878613242e-05,295517868.2068134
1.9591394188916408e-05,303309190.6877755
1.9625871064937976e-05,311249186.8025332
1.9660408613261304e-05,319385704.9597314
1.9695006940657332e-05,327675602.01966274
1.972966615408488e-05,336123867.81585604
1.9764386360691012e-05,344725456.82425004
1.9799167667811328e-05,353499501.57650405
1.983401018297033e-05,362472407.56290996
1.9868914013881742e-05,371605824.91333216
1.9903879268448834e-05,380901821.6220728
1.9938906054764772e-05,390362487.66001606
1.9973994481112945e-05,400035951.6054895
2.000914465596729e-05,409902096.5437852
2.0044356687992635e-05,419931428.33957016
2.0079630686045054e-05,430126038.2137795
2.0114966759172164e-05,440552285.885746
2.0150365016613498e-05,451166234.95234513
2.0185825567800822e-05,461953052.736268
2.0221348522358477e-05,472914908.0373393
2.025693399010373e-05,484126590.4130382
2.0292582081047098e-05,495527977.86206096
2.0328292905392692e-05,507112107.91809523
2.0364066573538566e-05,518881225.17562747
2.0399903196077047e-05,530910750.8324842
2.0435802883795086e-05,543139703.8893335
2.0471765747674594e-05,555561469.1594096
2.0507791898892786e-05,568178364.7661864
2.0543881448822528e-05,581057986.7839475
2.0580034509032685e-05,594155155.0458227
2.0616251191288456e-05,607455399.3071954
2.0652531607551716e-05,620961108.6148787
2.068887586998138e-05,634722975.0277971
2.0725284090933746e-05,648729536.2966269
2.0761756382962818e-05,662949626.5822643
2.079829285882069e-05,677385702.9159491
2.083489363145786e-05,692061885.2763028
2.0871558814023616e-05,707019535.6016945
2.0908288519866348e-05,722201349.5039334
2.0945082862533926e-05,737609848.6686872
2.0981941955774036e-05,753247578.2600882
2.1018865913534538e-05,769183286.4024683
2.105585484996382e-05,785369186.8648568
2.1092908879411145e-05,801792639.2553838
2.1130028116427016e-05,818456248.3357316
2.1167212675763498e-05,835380281.5251265
2.1204462672374628e-05,852613079.9361125
2.1241778221416717e-05,870110066.9325454
2.1279159438248734e-05,887842357.428318
2.131660643843265e-05,905833313.2376318
2.1354119337733823e-05,924163794.4148648
2.1391698252121307e-05,942738744.3995965
2.1429343297768255e-05,961561158.6973723
2.146705459105226e-05,980674991.9854242
2.1504832248555708e-05,1000117973.6238757
2.154267638706615e-05,1019817610.0418385
2.158058712357666e-05,1039776931.7207068
2.1618564575286202e-05,1060046054.7292053
2.165660885959998e-05,1080648246.3677404
2.1694720094129798e-05,1101526584.5879972
2.1732898396694455e-05,1122666813.5924845
2.1771143885320066e-05,1144151046.149487
2.1809456678240465e-05,1165960595.3522642
2.184783689389754e-05,1188041061.319969
2.1886284650941622e-05,1210397515.974967
2.192480006823184e-05,1233195469.0044467
2.1963383264836486e-05,1256246844.158781
2.200203436003339e-05,1279551488.6318235
2.2040753473310294e-05,1303309646.174395
2.2079540724365203e-05,1327310605.9245737
2.2118396233106778e-05,1351603641.1315928
2.2157320119654683e-05,1376329941.9079607
2.2196312504339977e-05,1401308497.735447
2.2235373507705477e-05,1426609769.170667
2.227450325050612e-05,1452332100.0154
2.2313701853709365e-05,1478316202.8074355
2.2352969438495532e-05,1504645199.2196224
2.2392306126258208e-05,1531391371.533585
2.2431712038604594e-05,1558408880.1207721
2.2471187297355907e-05,1585784733.1162355
2.251073202454774e-05,1613582448.343169
2.255034634243044e-05,1641662823.6057303
2.2590030373469496e-05,1670109702.8573759
2.2629784240345908e-05,1698988213.0653179
2.266960806595657e-05,1728151523.5288203
2.2709501973414653e-05,1757694028.0156167
2.2749466086049982e-05,1787673404.6541507
2.2789500527409404e-05,1817957749.1750195
2.2829605421257206e-05,1848649951.1984224
2.2869780891575457e-05,1879763605.272149
2.2910027062564418e-05,1911140684.8889084
2.295034405864291e-05,1943038154.2189648
2.2990732004448713e-05,1975263623.7716224
2.3031191024838946e-05,2007801363.4481666
2.307172124489044e-05,2040885310.936703
2.3112322789900147e-05,2074247376.6401725
2.3152995785385516e-05,2108022681.799858
2.3193740357084866e-05,2142261691.4304383
2.323455663095781e-05,2176789705.9084725
2.327544473318561e-05,2211819582.894047
2.3316404790171592e-05,2247242658.7071333
2.3357436928541518e-05,2282965579.680028
2.339854127514399e-05,2319266439.277112
2.343971795705084e-05,2355902170.5602064
2.3480967101557506e-05,2392876983.789085
2.3522288836183462e-05,2430458711.310108
2.3563683288672572e-05,2468329696.868747
2.3605150586993513e-05,2506648613.7904778
2.3646690859340164e-05,2545456518.44488
2.3688304234131988e-05,2584562946.523581
2.3729990840014447e-05,2624244477.947236
2.3771750805859402e-05,2664304948.047479
2.381358426076547e-05,2704709934.421532
2.3855491334058503e-05,2745734806.506264
2.38974721552919e-05,2787074129.2120714
2.3939526854247064e-05,2828868173.9559975
2.3981655560933784e-05,2871188696.3277373
2.4023858405590648e-05,2913833812.5700707
2.4066135518685425e-05,2957032291.1913366
2.410848703091549e-05,3000675012.2617927
2.4150913073208216e-05,3044652410.417956
2.4193413776721376e-05,3089270047.5598335
2.4235989272843562e-05,3134295070.173398
2.4278639693194584e-05,3179736430.1491723
2.4321365169625868e-05,3225762422.479783
2.4364165834220877e-05,3272047923.088108
2.4407041819295516e-05,3319070722.530084
2.444999325739853e-05,3366375615.575324
2.449302028131194e-05,3414241531.4310975
2.4536123024051412e-05,3462572746.9394264
2.4579301618866713e-05,3511287046.5155535
2.46225561992421e-05,3560654848.0391626
2.4665886898896723e-05,3610299267.533002
2.470929385178506e-05,3660637155.4669447
2.475277719209733e-05,3711334647.752167
2.4796337054259883e-05,3762534615.3464885
2.4839973572935632e-05,3814299948.724941
2.488368688302449e-05,3866374144.4870806
2.492747711966374e-05,3919208361.536755
2.49713444182285e-05,3972332322.9723077
2.5015288914332105e-05,4026074052.2595716
2.5059310743826556e-05,4080283022.3099504
2.510341004280292e-05,4134910904.6663547
2.514758694759175e-05,4190214166.375327
2.5191841594763527e-05,4245825184.9576693
2.5236174121129055e-05,4302139169.309827
2.5280584663739906e-05,4358888523.890436
2.5325073359888824e-05,4416164924.990236
2.536964034711018e-05,4473996016.45916
2.5414285763180366e-05,4532238995.720992
2.5459009746118214e-05,4591161847.791539
2.5503812434185474e-05,4650375465.130884
2.554869396588719e-05,4710399895.489293
2.559365447997215e-05,4770664499.460329
2.5638694115433317e-05,4831723737.6438
2.5683813011508242e-05,4893106896.10997
2.5729011307679518e-05,4955146670.338134
2.577428914367519e-05,5017657700.978677
2.5819646659469205e-05,5080681703.645203
2.586508399528182e-05,5144329723.896605
2.591060129158007e-05,5208341570.687319
2.5956198689078174e-05,5273135511.272005
2.600187632873798e-05,5338205198.009564
2.6047634351769396e-05,5404087355.792658
2.6093472899630834e-05,5470318627.96679
2.6139392114029653e-05,5537197307.348869
2.6185392136922584e-05,5604616741.9264965
2.6231473110516157e-05,5672529464.093445
2.6277635177267173e-05,5741105702.139386
2.6323878479883132e-05,5810056368.5859
2.6370203161322658e-05,5879797993.917784
2.6416609364795954e-05,5949792698.719153
2.646309723376525e-05,6020705901.2322235
2.6509666911945244e-05,6091880893.445869
2.655631854330353e-05,6163841519.950396
2.6603052272061055e-05,6236205060.715053
2.6649868242692588e-05,6309216771.638297
2.6696766599927123e-05,6382777005.764039
2.674374748874835e-05,6456843417.928471
2.6790811054395115e-05,6531608382.743379
2.683795744236183e-05,6606733075.518037
2.6885186798398978e-05,6682710710.242464
2.6932499268513504e-05,6758979222.655451
2.6979894998969315e-05,6836095387.41154
2.702737413628771e-05,6913590566.824215
2.7074936827247825e-05,6991773710.662541
2.7122583218887114e-05,7070504709.023707
2.7170313458501772e-05,7149761094.591333
2.721812769364721e-05,7229742366.678081
2.7266026072138514e-05,7310089169.563376
2.731400874205088e-05,7391309324.067877
2.7362075851720107e-05,7472825495.945436
2.7410227549743015e-05,7555216579.815705
2.745846398497793e-05,7637987039.345039
2.7506785306545145e-05,7721475091.555324
2.7555191663827367e-05,7805507899.652644
2.7603683206470195e-05,7890095797.690341
2.7652260084382564e-05,7975398978.74332
2.770092244773722e-05,8061089639.592022
2.774967044697119e-05,8147671196.957628
2.779850423278623e-05,8234596795.035594
2.7847423956149304e-05,8322429466.136933
2.7896429768293048e-05,8410588133.793843
2.7945521820716243e-05,8499613911.511508
2.799470026518427e-05,8589014455.523925
2.804396525372958e-05,8679237755.543308
2.8093316938652183e-05,8769889044.078333
2.81427554725201e-05,8861314362.250183
2.8192281008169842e-05,8953225341.69066
2.8241893698706882e-05,9045857265.966543
2.8291593697506122e-05,9139036978.541574
2.834138115821238e-05,9232880200.849787
2.8391256234740846e-05,9327337802.773083
2.8441219081277592e-05,9422397130.98719
2.8491269852279996e-05,9518141911.245676
2.854140870247728e-05,9614422281.280396
2.859163578687094e-05,9711463681.093273
2.8641951260735244e-05,9808970169.1153
2.869235527961772e-05,9907317802.041445
2.8742847999339612e-05,10006055636.775208
2.8793429575996398e-05,10105719309.436167
2.8844100165958238e-05,10205693884.54051
2.8894859925870472e-05,10306683617.921068
2.894570901265411e-05,10407941597.759398
2.8996647583506315e-05,10510226555.6982
2.904767579590088e-05,10612827609.066383
2.909879380758871e-05,10716364399.304686
2.9150001776598332e-05,10820319119.425207
2.9201299861236367e-05,10925113908.835083
2.925268822008803e-05,11030433181.459291
2.9304167012017608e-05,11136492363.53838
2.935573639616895e-05,11243187390.577454
2.9407396531965976e-05,11350517597.715557
2.9459147579113156e-05,11458599921.195745
2.951098969759601e-05,11567208036.841358
2.9562923047681596e-05,11676689563.132795
2.9614947789919015e-05,11786582733.839817
2.966706408513989e-05,11897531235.566612
2.9719272094458894e-05,12008779163.309711
2.9771571979274213e-05,12121097758.192026
2.9823963901268067e-05,12233707426.031174
2.9876448022407205e-05,12347411133.177828
2.9929024504943397e-05,12461389886.584896
2.998169351141396e-05,12576494098.968699
3.0034455204642227e-05,12691849658.48584
3.008730974773807e-05,12808370172.766151
3.0140257304098407e-05,12925137325.051283
3.0193298037407695e-05,13043063692.291824
3.0246432111638454e-05,13161273616.568188
3.0299659691051744e-05,13280599856.735352
3.035298094019771e-05,13400269334.103209
3.040639602391606e-05,13521004767.066032
3.0459905107336584e-05,13642151090.60839
3.0513508355879687e-05,13764305465.739662
3.056720593525685e-05,13886946469.942581
3.0620998011471196e-05,14010529975.78214
3.0674884750817976e-05,14134684065.702946
3.072886631988508e-05,14259707339.213728
3.0782942885553554e-05,14385393519.351273
3.083711461499814e-05,14511867654.781164
3.089138167568775e-05,14639105557.612473
3.0945744235386036e-05,14767042114.96699
3.100020246215185e-05,14895852029.11321
3.1054756524339814e-05,15025263042.251522
3.110940659060081e-05,15155665940.244925
3.116415282988251e-05,15286563924.609991
3.1218995411429923e-05,15418581490.235783
3.127393450478585e-05,15550979450.229967
3.13289702797915e-05,15684634105.418488
3.138410290658693e-05,15818659483.851954
3.143933255561163e-05,15953860472.687733
3.149465939760502e-05,16089558300.860126
3.1550083603607016e-05,16226298572.140394
3.160560534495847e-05,16363693154.261496
3.1661224793301826e-05,16501987708.89644
3.171694212058154e-05,16641104185.188028
3.177275749904465e-05,16780968544.094833
3.182867110124135e-05,16921832915.483099
3.188468310002547e-05,17063283125.065372
3.194079366855501e-05,17206040364.2151
3.1997002980292715e-05,17349231705.927654
3.2053311209006596e-05,17493671402.87101
3.210971852877043e-05,17638625117.6304
3.2166225113964365e-05,17784774876.69483
3.2222831139275375e-05,17931512024.84323
3.22795367796979e-05,18079402115.66086
3.2336342210534314e-05,18227944506.51434
3.239324760739546e-05,18377611089.667244
3.245025314620126e-05,18527988834.929893
3.250735900318121e-05,18679451120.11304
3.256456535487492e-05,18831687685.40878
3.2621872378132676e-05,18984978859.86351
3.267928025011601e-05,19139098479.166576
3.273678914829818e-05,19294252758.680702
3.2794399250464806e-05,19450280438.46287
3.285211073471433e-05,19607333099.49619
3.2909923779458655e-05,19765294622.39262
3.296783856342362e-05,19924282033.440983
3.3025855265649606e-05,20084203961.45155
3.3083974065492045e-05,20245163613.619793
3.3142195142622014e-05,20407073290.873352
3.32005186770268e-05,20570043827.630848
3.325894484901036e-05,20733969382.73025
3.331747383919403e-05,20898990628.817883
3.3376105828516943e-05,21064960976.772575
3.3434840998236694e-05,21232073966.227245
3.349367952992981e-05,21400118809.980633
3.3552621605492394e-05,21569387786.618706
3.361166740714062e-05,21739574296.05838
3.367081711741136e-05,21910985766.309444
3.373007091916267e-05,22083346379.35714
3.378942899557443e-05,22256944949.136757
3.3848891530148864e-05,22431512964.220745
3.3908458706711146e-05,22607344527.311554
3.3968130709409914e-05,22784154104.65319
3.402790772271789e-05,22962265869.6511
3.408778993143243e-05,23141352032.21726
3.4147777520676075e-05,23321825669.52059
3.420787067589718e-05,23503277899.48199
3.4268069582870415e-05,23686077000.780533
3.432837442769741e-05,23869933439.813564
3.438878539680726e-05,24055109186.781723
3.4449302676957176e-05,24241408864.206726
3.450992645523299e-05,24429013867.79408
3.457065691904977e-05,24617796697.13824
3.463149425615243e-05,24807885022.922665
3.4692438654616244e-05,24999191798.024162
3.475349030284747e-05,25191818990.069244
3.481464938958392e-05,25385691380.62588
3.487591610389556e-05,25580914483.793907
3.4937290635185055e-05,25777395030.42357
3.49987731731884e-05,25975272611.1534
3.506036390797549e-05,26174404719.99968
3.51220630299507e-05,26374996885.534576
3.5183870729853466e-05,26576824822.42132
3.524578719875888e-05,26780308303.503838
3.530781262807834e-05,26985074249.97493
3.5369947209560014e-05,27191181437.40178
3.543219113528957e-05,27398939030.28515
3.549454459769067e-05,27607730802.31428
3.555700778952563e-05,27818534749.42618
3.5619580903895955e-05,28030073612.646492
3.5682264134243017e-05,28243979682.60164
3.5745057674348544e-05,28458329801.068623
3.5807961718335344e-05,28675394812.331818
3.5870976460667796e-05,28892841813.942898
3.5934102096152515e-05,29112903843.71068
3.599733881993893e-05,29333573303.99203
3.6060686827519904e-05,29556633216.73058
3.612414631473232e-05,29780584121.172127
3.618771747775769e-05,30006712115.79616
3.625140051312277e-05,30234004463.89581
3.631519561770017e-05,30463382499.60938
3.637910298870896e-05,30694258961.72287
3.644312282371524e-05,30926615367.603977
3.650725532063283e-05,31161144227.52469
3.657150067772381e-05,31396547641.673023
3.6635859093599174e-05,31634782264.94505
3.670033076721944e-05,31873436132.783913
3.676491589789521e-05,32115323410.02756
3.68296146852879e-05,32357741223.53261
3.6894427329410237e-05,32602926472.21765
3.695935403062696e-05,32849164419.125652
3.702439498965539e-05,33097749209.176147
3.708955040756607e-05,33347867668.066402
3.715482048578341e-05,33599949425.605137
3.7220205426086257e-05,33854012987.843117
3.728570543060857e-05,34109685522.490288
3.7351320701840005e-05,34367763150.23946
3.741705144262657e-05,34627116835.195435
3.748289785617124e-05,34889282090.0741
3.754886014603458e-05,35152403847.830826
3.761493851613538e-05,35418735171.75791
3.7681133170751296e-05,35685708303.14583
3.7747444314519465e-05,35956289348.58492
3.781387215243715e-05,36227346561.72644
3.7880416889862336e-05,36502113217.18266
3.7947078732514446e-05,36777517033.19818
3.8013857886474895e-05,37056376955.53703
3.808075455818777e-05,37336222821.69389
3.814776895446045e-05,37619252123.53208
3.821490128246426e-05,37903642038.72101
3.82821517497351e-05,38190911295.573235
3.83495205641741e-05,38479954391.87429
3.841700793404825e-05,38771527483.70919
3.848461406799102e-05,39065340693.01408
3.855233917500309e-05,39361273295.67861
3.8620183464452885e-05,39659982113.81114
3.868814714607731e-05,39960319755.03155
3.875623042998234e-05,40264059120.40679
3.8824433526643715e-05,40568834125.952484
3.889275664690755e-05,40877744823.53866
3.896120000199103e-05,41187199141.232765
3.902976380348302e-05,41501215102.63241
