time_days,La140 top 7
1.1583612729184723e-05,1.2398689010194252e-88
1.1603997282876524e-05,1.2398689010194252e-88
1.1624417708799113e-05,1.2398689010194252e-88
1.1644874070079554e-05,1.2398689010194252e-88
1.1665366429955998e-05,1.2398689010194252e-88
1.1685894851777873e-05,1.2398689010194252e-88
1.17064593990061e-05,1.2398689010194252e-88
1.1727060135213267e-05,1.2398689010194252e-88
1.174769712408384e-05,1.2398689010194252e-88
1.1768370429414356e-05,1.2398689010194252e-88
1.178908011511362e-05,1.2398689010194252e-88
1.1809826245202895e-05,1.2398689010194252e-88
1.1830608883816117e-05,1.2398689010194252e-88
1.185142809520008e-05,1.2398689010194252e-88
1.187228394371463e-05,1.2398689010194252e-88
1.1893176493832886e-05,1.2398689010194252e-88
1.1914105810141414e-05,1.2398689010194252e-88
1.193507195734044e-05,1.2398689010194252e-88
1.1956075000244054e-05,1.2398689010194252e-88
1.1977115003780396e-05,1.2398689010194252e-88
1.199819203299187e-05,1.2398689010194252e-88
1.2019306153035337e-05,1.2398689010194252e-88
1.2040457429182324e-05,1.2398689010194252e-88
1.2061645926819215e-05,1.2398689010194252e-88
1.2082871711447465e-05,1.2398689010194252e-88
1.2104134848683794e-05,1.2398689010194252e-88
1.212543540426039e-05,1.2398689010194252e-88
1.2146773444025123e-05,1.2398689010194252e-88
1.2168149033941732e-05,1.2398689010194252e-88
1.2189562240090043e-05,1.2398689010194252e-88
1.221101312866616e-05,1.2398689010194252e-88
1.2232501765982687e-05,1.2398689010194252e-88
1.2254028218468921e-05,1.2398689010194252e-88
1.2275592552671052e-05,1.2398689010194252e-88
1.2297194835252386e-05,1.2398689010194252e-88
1.2318835132993536e-05,1.2398689010194252e-88
1.2340513512792635e-05,1.2398689010194252e-88
1.2362230041665543e-05,1.2398689010194252e-88
1.2383984786746046e-05,1.2398689010194252e-88
1.2405777815286084e-05,1.2398689010194252e-88
1.2427609194655932e-05,1.2398689010194252e-88
1.2449478992344429e-05,1.2398689010194252e-88
1.2471387275959179e-05,1.2398689010194252e-88
1.2493334113226754e-05,1.2398689010194252e-88
1.2515319571992915e-05,1.2398689010194252e-88
1.2537343720222815e-05,1.2398689010194252e-88
1.255940662600121e-05,1.2398689010194252e-88
1.2581508357532673e-05,1.2398689010194252e-88
1.2603648983141796e-05,1.2398689010194252e-88
1.2625828571273411e-05,1.2398689010194252e-88
1.2648047190492797e-05,1.2398689010194252e-88
1.2670304909485892e-05,1.2398689010194252e-88
1.2692601797059505e-05,1.2398689010194252e-88
1.2714937922141526e-05,1.2398689010194252e-88
1.2737313353781155e-05,1.2398689010194252e-88
1.2759728161149091e-05,1.2398689010194252e-88
1.278218241353776e-05,1.2398689010194252e-88
1.280467618036153e-05,1.2398689010194252e-88
1.2827209531156924e-05,1.2398689010194252e-88
1.2849782535582828e-05,1.2398689010194252e-88
1.2872395263420715e-05,1.2398689010194252e-88
1.289504778457486e-05,1.2398689010194252e-88
1.2917740169072548e-05,1.2398689010194252e-88
1.2940472487064305e-05,1.2398689010194252e-88
1.2963244808824098e-05,1.2398689010194252e-88
1.2986057204749563e-05,1.2398689010194252e-88
1.300890974536222e-05,1.2398689010194252e-88
1.3031802501307695e-05,1.2398689010194252e-88
1.3054735543355928e-05,1.2398689010194252e-88
1.3077708942401404e-05,1.2398689010194252e-88
1.3100722769463359e-05,1.2398689010194252e-88
1.3123777095686012e-05,1.2398689010194252e-88
1.3146871992338781e-05,1.2398689010194252e-88
1.31700075308165e-05,1.2398689010194252e-88
1.3193183782639642e-05,1.2398689010194252e-88
1.321640081945454e-05,1.2398689010194252e-88
1.323965871303361e-05,1.2398689010194252e-88
1.3262957535275567e-05,1.2398689010194252e-88
1.3286297358205655e-05,1.2398689010194252e-88
1.3309678253975865e-05,1.2398689010194252e-88
1.3333100294865165e-05,1.2398689010194252e-88
1.3356563553279704e-05,1.2398689010194252e-88
1.3380068101753067e-05,1.2398689010194252e-88
1.3403614012946468e-05,1.2398689010194252e-88
1.3427201359648992e-05,1.2398689010194252e-88
1.3450830214777823e-05,1.2398689010194252e-88
1.3474500651378453e-05,1.2398689010194252e-88
1.3498212742624927e-05,1.2398689010194252e-88
1.3521966561820048e-05,1.2398689010194252e-88
1.3545762182395629e-05,1.2398689010194252e-88
1.3569599677912696e-05,1.2398689010194252e-88
1.3593479122061734e-05,1.2398689010194252e-88
1.3617400588662902e-05,1.2398689010194252e-88
1.364136415166626e-05,1.2398689010194252e-88
1.3665369885152018e-05,1.2398689010194252e-88
1.3689417863330738e-05,1.2398689010194252e-88
1.3713508160543584e-05,1.2398689010194252e-88
1.3737640851262537e-05,1.2398689010194252e-88
1.3761816010090635e-05,1.2398689010194252e-88
1.3786033711762202e-05,1.2398689010194252e-88
1.3810294031143078e-05,1.2398689010194252e-88
1.3834597043230844e-05,1.2398689010194252e-88
1.3858942823155068e-05,1.2398689010194252e-88
1.388333144617752e-05,1.2398689010194252e-88
1.3907762987692426e-05,1.2398689010194252e-88
1.393223752322668e-05,1.2398689010194252e-88
1.3956755128440083e-05,1.2398689010194252e-88
1.3981315879125591e-05,1.2398689010194252e-88
1.4005919851209534e-05,1.2398689010194252e-88
1.403056712075185e-05,1.2398689010194252e-88
1.4055257763946333e-05,1.2398689010194252e-88
1.4079991857120857e-05,1.2398689010194252e-88
1.4104769476737618e-05,1.2398689010194252e-88
1.4129590699393362e-05,1.2398689010194252e-88
1.4154455601819638e-05,1.2398689010194252e-88
1.4179364260883017e-05,1.2398689010194252e-88
1.4204316753585346e-05,1.2398689010194252e-88
1.4229313157063968e-05,1.2398689010194252e-88
1.4254353548591974e-05,1.2398689010194252e-88
1.4279438005578445e-05,1.2398689010194252e-88
1.4304566605568676e-05,1.2398689010194252e-88
1.4329739426244432e-05,1.2398689010194252e-88
1.435495654542417e-05,1.2398689010194252e-88
1.43802180410633e-05,1.2398689010194252e-88
1.4405523991254409e-05,1.2398689010194252e-88
1.4430874474227511e-05,1.2398689010194252e-88
1.4456269568350296e-05,1.2398689010194252e-88
1.448170935212835e-05,1.2398689010194252e-88
1.4507193904205418e-05,1.2398689010194252e-88
1.453272330336364e-05,1.2398689010194252e-88
1.4558297628523798e-05,1.2398689010194252e-88
1.4583916958745548e-05,1.2398689010194252e-88
1.460958137322768e-05,1.2398689010194252e-88
1.4635290951308356e-05,1.2398689010194252e-88
1.4661045772465353e-05,1.2398689010194252e-88
1.468684591631631e-05,1.2398689010194252e-88
1.471269146261898e-05,1.2398689010194252e-88
1.4738582491271468e-05,1.2398689010194252e-88
1.4764519082312483e-05,1.2398689010194252e-88
1.479050131592158e-05,1.2398689010194252e-88
1.4816529272419422e-05,1.2398689010194252e-88
1.4842603032268005e-05,1.2398689010194252e-88
1.486872267607093e-05,1.2398689010194252e-88
1.4894888284573638e-05,1.2398689010194252e-88
1.492109993866367e-05,1.2398689010194252e-88
1.49473577193709e-05,1.2398689010194252e-88
1.4973661707867803e-05,1.2398689010194252e-88
1.5000011985469699e-05,1.2398689010194252e-88
1.5026408633635006e-05,1.2398689010194252e-88
1.5052851733965486e-05,1.2398689010194252e-88
1.5079341368206507e-05,1.2398689010194252e-88
1.5105877618247282e-05,1.2398689010194252e-88
1.5132460566121147e-05,1.2398689010194252e-88
1.515909029400578e-05,1.2398689010194252e-88
1.5185766884223479e-05,1.2398689010194252e-88
1.5212490419241418e-05,1.2398689010194252e-88
1.5239260981671887e-05,1.2398689010194252e-88
1.5266078654272558e-05,1.2398689010194252e-88
1.5292943519946738e-05,1.2398689010194252e-88
1.5319855661743622e-05,1.2398689010194252e-88
1.534681516285856e-05,1.2398689010194252e-88
1.5373822106633295e-05,1.2398689010194252e-88
1.5400876576556246e-05,2.3071925961256293e-12
1.5427978656262745e-05,3.4593521033054507e-12
1.545512842953531e-05,4.115335608800838e-12
1.5482325980303886e-05,4.693545413416594e-12
1.5509571392646126e-05,5.2929309560694594e-12
1.5536864750787638e-05,5.941874725665499e-12
1.5564206139102243e-05,6.6577958645868206e-12
1.5591595642112253e-05,7.443450809995317e-12
1.5619033344488707e-05,8.30875206543673e-12
1.5646519331051652e-05,9.268503727130824e-12
1.56740536867704e-05,1.0319594662306607e-11
1.570163649676379e-05,1.1481927244291796e-11
1.5729267846300452e-05,1.2759787150638976e-11
1.5756947820799063e-05,1.4162901485562347e-11
1.5784676505828624e-05,1.5708924673121906e-11
1.5812453987108717e-05,1.7397697306845082e-11
1.5840280350509765e-05,1.925933867366814e-11
1.586815568205332e-05,2.1284326903802795e-11
1.5896080067912293e-05,2.3518624424272853e-11
1.592405359441125e-05,2.5943590021919977e-11
1.5952076348026668e-05,2.8610306090116575e-11
1.5980148415387205e-05,3.151016147154172e-11
1.6008269883273962e-05,3.469499509054436e-11
1.603644083862076e-05,3.8140479911172786e-11
1.6064661368514388e-05,4.1919073865947554e-11
1.6092931560194917e-05,4.6012253481354706e-11
1.612125150105592e-05,5.046979161432072e-11
1.6149621278644766e-05,5.533630834266602e-11
1.617804098066289e-05,6.05935945453816e-11
1.620651069496606e-05,6.628650962530364e-11
1.6235030509564655e-05,7.24970929556261e-11
1.6263600512623928e-05,7.919112664109299e-11
1.6292220792464284e-05,8.641850000599376e-11
1.632089143756155e-05,9.428892140838319e-11
1.6349612536547257e-05,1.0279342332699264e-10
1.6378384178208903e-05,1.1196171160272332e-10
1.640720645149023e-05,1.2183810617658302e-10
1.6436079445491506e-05,1.325436819822114e-10
1.646500324946979e-05,1.4408744468808959e-10
1.6493977952839223e-05,1.5649948363058914e-10
1.652300364517128e-05,1.698351106920776e-10
1.6552080416195072e-05,1.8415249146327894e-10
1.6581208355797614e-05,1.9951275774546807e-10
1.6610387554024095e-05,2.1612316305152244e-10
1.663961810107817e-05,2.3393689952870316e-10
1.6668900087322228e-05,2.5301876759316355e-10
1.6698233603277677e-05,2.734449768900268e-10
1.672761873962522e-05,2.952954242645464e-10
1.675705558720514e-05,3.1868457047108925e-10
1.6786544237017582e-05,3.4385278132052326e-10
1.6816084780222823e-05,3.7073130670781327e-10
1.6845677308141564e-05,3.994176969520038e-10
1.6875321912255218e-05,4.3001397245693177e-10
1.6905018684206175e-05,4.6262677743729247e-10
1.6934767715798093e-05,4.975411108100803e-10
1.6964569098996195e-05,5.348545558352276e-10
1.6994422925927535e-05,5.745728303041733e-10
1.702432928888129e-05,6.168254227919758e-10
1.7054288280309048e-05,6.61747382515872e-10
1.7084299992825084e-05,7.094794999544543e-10
1.711436451920666e-05,7.605732650161066e-10
1.7144481952394308e-05,8.148194063353593e-10
1.717465238549211e-05,8.723762387848494e-10
1.7204875911767983e-05,9.33411789685906e-10
1.7235152624653984e-05,9.981008747789283e-10
1.7265482617746597e-05,1.0670348606952237e-09
1.7295865984806992e-05,1.1401802145504006e-09
1.7326302819761355e-05,1.2177307560055123e-09
1.735679321670116e-05,1.2998491787043087e-09
1.7387337269883454e-05,1.3867614046216038e-09
1.741793507373116e-05,1.478702271566033e-09
1.7448586722833363e-05,1.575915797768983e-09
1.7479292311945597e-05,1.6792062052487723e-09
1.751005193599016e-05,1.7883644891576642e-09
1.7540865690056378e-05,1.903645713350266e-09
1.7571733669400916e-05,2.0253368986555893e-09
1.760265596944807e-05,2.1537357955672888e-09
1.763363268579007e-05,2.2891511855335045e-09
1.7664663914187348e-05,2.4331413459610633e-09
1.7695749750568873e-05,2.5849723579319407e-09
1.7726890291032407e-05,2.7450109210944044e-09
1.7758085631844845e-05,2.913638350209594e-09
1.7789335869442473e-05,3.091251025221542e-09
1.782064110043129e-05,3.278492804404024e-09
1.7852001421587296e-05,3.475484615982926e-09
1.78834169298568e-05,3.6826633525487767e-09
1.7914887722356712e-05,3.900609935393106e-09
1.7946413896374846e-05,4.129559572156478e-09
1.797799554937022e-05,4.372152111689475e-09
1.800963277897336e-05,4.626768534078777e-09
1.80413256829866e-05,4.893911529601915e-09
1.807307435938438e-05,5.174104063888101e-09
1.8104878906313558e-05,5.46788805812658e-09
1.8136739422093704e-05,5.775824995278885e-09
1.816865600521741e-05,6.098690061620073e-09
1.82006287543506e-05,6.43966357420554e-09
1.8232657768332807e-05,6.796830561704459e-09
1.8264743146177526e-05,7.170847141277507e-09
1.8296884987072478e-05,7.562392547303107e-09
1.8329083390379935e-05,7.972169854529903e-09
1.836133845563702e-05,8.40090672081102e-09
1.8393650282556032e-05,8.849356149823545e-09
1.8426018971024722e-05,9.320304000017807e-09
1.845844462110664e-05,9.81429425554196e-09
1.849092733304141e-05,1.0330686156118513e-08
1.852346720724507e-05,1.0870352839481573e-08
1.8556064344310353e-05,1.143419716383973e-08
1.858871884500702e-05,1.202315260184646e-08
1.8621430810282166e-05,1.2638184157302634e-08
1.8654200341260523e-05,1.3280289304992286e-08
1.868702753924479e-05,1.3952358859891832e-08
1.871991250571593e-05,1.465626959300266e-08
1.8752855342333483e-05,1.5390756051389344e-08
1.8785856150935903e-05,1.6156966755723728e-08
1.881891503354084e-05,1.6956794079322572e-08
1.8852032092345483e-05,1.7790405199584556e-08
1.8885207429726864e-05,1.8659034172084004e-08
