time_days,Ba140 top 15
1.6552080416195072e-05,0.0011858070637325911
1.6581208355797614e-05,0.001259372559684776
1.6610387554024095e-05,0.0013371963477175487
1.663961810107817e-05,0.0014190358964064232
1.6668900087322228e-05,0.0015050272671887678
1.6698233603277677e-05,0.0015953369972199055
1.672761873962522e-05,0.0016901364322832342
1.675705558720514e-05,0.0017896940234679041
1.6786544237017582e-05,0.0018946371492195887
1.6816084780222823e-05,0.0020046598177907646
1.6845677308141564e-05,0.002119955236916506
1.6875321912255218e-05,0.002240721853175625
1.6905018684206175e-05,0.0023671634327713715
1.6934767715798093e-05,0.002499955101513414
1.6964569098996195e-05,0.0026392411455345437
1.6994422925927535e-05,0.002784922218655435
1.702432928888129e-05,0.002937227468516565
1.7054288280309048e-05,0.003096391841975227
1.7084299992825084e-05,0.003262656168302596
1.711436451920666e-05,0.0034372447017731456
1.7144481952394308e-05,0.0036195060473035957
1.717465238549211e-05,0.0038096938634278356
1.7204875911767983e-05,0.004008075733147856
1.7235152624653984e-05,0.004214925593081938
1.7265482617746597e-05,0.0044314314889543375
1.7295865984806992e-05,0.004657356351919489
1.7326302819761355e-05,0.004892970768786113
1.735679321670116e-05,0.005138476937424512
1.7387337269883454e-05,0.005394199617473427
1.741793507373116e-05,0.005660471131718777
1.7448586722833363e-05,0.005937631464300707
1.7479292311945597e-05,0.006227116790913892
1.751005193599016e-05,0.006528317144692708
1.7540865690056378e-05,0.006841555888697073
1.7571733669400916e-05,0.007167207640403013
1.760265596944807e-05,0.0075056552361241575
1.763363268579007e-05,0.00785728983562002
1.7664663914187348e-05,0.008224749493178305
1.7695749750568873e-05,0.008606467276660328
1.7726890291032407e-05,0.009002889409493939
1.7758085631844845e-05,0.009414473135011666
1.7789335869442473e-05,0.009841686905110971
1.782064110043129e-05,0.010285396776169112
1.7852001421587296e-05,0.010745579600145775
1.78834169298568e-05,0.011222732373577482
1.7914887722356712e-05,0.011717565615458683
1.7946413896374846e-05,0.012230235251901506
1.797799554937022e-05,0.012764606427609213
1.800963277897336e-05,0.013317838223820768
1.80413256829866e-05,0.013890463542270082
1.807307435938438e-05,0.014483030928699759
1.8104878906313558e-05,0.015096101811217375
1.8136739422093704e-05,0.015730250739446883
1.816865600521741e-05,0.01638634134726237
1.82006287543506e-05,0.01706857767504463
1.8232657768332807e-05,0.01777388902320441
1.8264743146177526e-05,0.01850290829626247
1.8296884987072478e-05,0.019256282759422514
1.8329083390379935e-05,0.020034674298635632
1.836133845563702e-05,0.020838759683898186
1.8393650282556032e-05,0.02166923083582229
1.8426018971024722e-05,0.022529363090403542
1.845844462110664e-05,0.023419435648464392
1.849092733304141e-05,0.024338261644069027
1.852346720724507e-05,0.02528659949274242
1.8556064344310353e-05,0.026265224141016747
1.858871884500702e-05,0.027274927353069998
1.8621430810282166e-05,0.028316518000492917
1.8654200341260523e-05,0.02939082235515792
1.868702753924479e-05,0.03050083511087754
1.871991250571593e-05,0.03164825356977369
1.8752855342333483e-05,0.03283117275600844
1.8785856150935903e-05,0.03405049441566273
1.881891503354084e-05,0.03530791429301743
1.8852032092345483e-05,0.036603201342572306
1.8885207429726864e-05,0.037937298641560584
1.891844114824217e-05,0.039311208251588486
1.8951733350629072e-05,0.04073057937360683
1.898508413980603e-05,0.04219494818433246
1.9018493618872624e-05,0.04370220152444446
1.905196189110986e-05,0.04525403440332725
1.90854890599805e-05,0.046850451547897375
1.911907522912937e-05,0.04849251708880637
1.91527205023837e-05,0.05018150938790282
1.9186424983753422e-05,0.0519285218360419
1.9220188777431508e-05,0.05372489170570828
1.9254011987794277e-05,0.055571779016360574
1.928789471940174e-05,0.057470367705462745
1.93218370769979e-05,0.05942186608390904
1.9355839165511094e-05,0.061427507264248775
1.9389901090054298e-05,0.06349264231249367
1.942402295592548e-05,0.06562150819320846
1.9458204868607883e-05,0.06780874287785466
1.9492446933770408e-05,0.07005568517961418
1.9526749257267885e-05,0.07236370057463398
1.956111194514144e-05,0.07473418161933287
1.95955351036188e-05,0.07716854837011293
1.9630018839114622e-05,0.07967086342431372
1.9664563258230845e-05,0.08224906914890229
1.9699168467756993e-05,0.08489595009465545
1.973383457467052e-05,0.08761304203186343
1.9768561686137134e-05,0.09040191020432302
1.980334990951113e-05,0.09326414976109734
1.983819935233572e-05,0.09620138619057281
1.9873110122343374e-05,0.09921527575680454
1.990808232745615e-05,0.10231282176679182
1.9943116075786006e-05,0.10549742967045134
1.9978211475635175e-05,0.10876418665784292
2.0013368635496467e-05,0.11211487661847255
2.004858766405361e-05,0.11555131626831829
2.00838686701816e-05,0.11907535560000551
2.011921176294703e-05,0.12269536497188334
2.0154617051608418e-05,0.12640934792845201
2.0190084645616554e-05,0.1302385584707218
2.0225614654614834e-05,0.1341513275969779
2.0261207188439614e-05,0.13814906740923613
2.0296862357120524e-05,0.14227139042187464
2.033258027088083e-05,0.14649635310403858
2.036836104013776e-05,0.1508127343703879
2.040420477550286e-05,0.15522796869961053
2.044011158778231e-05,0.15978552770747742
2.047608158797731e-05,0.16444131868752504
2.0512114887284368e-05,0.1691970281057085
2.05482115970957e-05,0.17407645949810163
2.058437182899953e-05,0.17909343810501188
2.0620595694780452e-05,0.18421765591746303
2.0656883306419792e-05,0.18945096565601813
2.069323477609592e-05,0.19483032930924016
2.0729650216184623e-05,0.2003462670260511
2.076612973925944e-05,0.2059791492747994
2.0802673458092022e-05,0.21173100504418318
2.083928148565246e-05,0.21764786776966571
2.0875953935109662e-05,0.22370502757868813
2.0912690919831678e-05,0.22988957037801913
2.094949255338606e-05,0.23620371163955226
2.0986358949540215e-05,0.24269752145867737
2.1023290222261762e-05,0.2493410113115623
2.1060286485718864e-05,0.25612309154518437
2.109734785428061e-05,0.2630461745373447
2.1134474442517338e-05,0.270158311776235
2.1171666365201013e-05,0.2774362087839175
2.1208923737305574e-05,0.28486470902222116
2.1246246674007273e-05,0.29244643239904855
2.128363529068507e-05,0.30022026192687257
2.132108970292095e-05,0.30818373897119566
2.13586100265003e-05,0.3163106747335755
2.139619637741226e-05,0.32460390745911155
2.1433848871850094e-05,0.33308483166391023
2.1471567626211532e-05,0.34178828602126415
2.1509352757099146e-05,0.3506689349348419
2.1547204381320687e-05,0.35972984594709495
2.158512261588947e-05,0.36897414193033173
2.162310757802474e-05,0.3784665414690014
2.1661159385151996e-05,0.3881595737662223
2.1699278154903407e-05,0.39804776282325516
2.1737464005118127e-05,0.40813447508276307
2.177571705384268e-05,0.41844764972191884
2.1814037419331344e-05,0.42901525944434254
2.1852425220046484e-05,0.439793888499425
2.1890880574658935e-05,0.4507871580697907
2.1929403602048365e-05,0.462004340882888
2.196799442130364e-05,0.47354890914809245
2.200665315172321e-05,0.4853035594105587
2.2045379912815444e-05,0.4972392698997363
2.2084174824299037e-05,0.5095463262953519
2.2123038006103345e-05,0.5220485261485948
2.2161969578368788e-05,0.5347615697447199
2.2200969661447197e-05,0.547849848697843
2.224003837590219e-05,0.561142012140598
2.227917584250957e-05,0.574673241230356
2.2318382182257662e-05,0.5885825284567524
2.2357657516347697e-05,0.6027090204699059
2.2397001966194215e-05,0.6170966230392669
2.2436415653425395e-05,0.6318796690293433
2.2475898699883474e-05,0.6468847120617992
2.2515451227625093e-05,0.6621814917346647
2.2555073358921683e-05,0.6778643366228029
2.2594765216259858e-05,0.6937915281808349
2.263452692234176e-05,0.7100174361856156
2.2674358600085485e-05,0.7266567184767906
2.2714260372625414e-05,0.7435664441650672
2.2754232363312632e-05,0.760757469377393
2.2794274695715287e-05,0.778394076317293
2.283438749361898e-05,0.7963450444181627
2.2874570881027152e-05,0.81460200545488
2.2914824982161454e-05,0.8332112443988724
2.2955149921462143e-05,0.8522609437275592
2.2995545823588464e-05,0.8716407039301783
2.3036012813419038e-05,0.8913781500102358
2.307655101605223e-05,0.9115318565540664
2.3117160556806564e-05,0.9321289122250747
2.31578415612211e-05,0.9530354431042485
2.3198594155055797e-05,0.9743674714211873
2.3239418464291944e-05,0.9961755874284531
2.3280314615132524e-05,1.0183109548160691
2.3321282734002598e-05,1.040873380239884
2.3362322947549722e-05,1.0639538763607932
2.3403435382644314e-05,1.0874137038882414
2.344462016638006e-05,1.1113547101981693
2.3485877426074295e-05,1.1357899323004803
2.3527207289268412e-05,1.1605135290853816
2.3568609883728245e-05,1.1859563419634187
2.3610085337444467e-05,1.2116647336534554
2.3651633778632986e-05,1.2379650320321376
2.3693255335735345e-05,1.2647293229569097
2.3734950137419104e-05,1.2918691528140045
2.377671831257826e-05,1.3197234974287526
2.381855999033363e-05,1.347873586024329
2.3860475300033257e-05,1.376702223139998
2.3902464371252804e-05,1.4059938540604877
2.3944527333795964e-05,1.4357215395550706
2.3986664317694842e-05,1.4662716014214832
2.402887545321039e-05,1.4970147608518765
2.4071160870832775e-05,1.5287365494064085
2.4113520701281803e-05,1.5606507066726698
2.4155955075507313e-05,1.5934541271939036
2.419846412468959e-05,1.6265859353840681
2.424104798023977e-05,1.6604913127681433
2.4283706773800243e-05,1.6948784994579322
2.4326440637245042e-05,1.7299166588401589
2.43692497026803e-05,1.7655978275685378
2.4412134102444596e-05,1.8018003187590348
2.4455093969109412e-05,1.8388149608208892
2.4498129435479534e-05,1.876214072508162
2.4541240634593436e-05,1.9146025786967709
2.4584427699723718e-05,1.9532313528613559
2.462769076437751e-05,1.9930350251760964
2.467102996229688e-05,2.033069944892039
2.4714445427459264e-05,2.0741843703381124
2.4757937294077856e-05,2.115688198236751
2.4801505696602037e-05,2.158125868059982
2.4845150769717793e-05,2.201144298295547
2.4888872648348123e-05,2.2449366739566257
2.4932671467653463e-05,2.289516419769342
2.4976547363032106e-05,2.3346954396019295
2.5020500470120605e-05,2.380884242943488
2.5064530924794203e-05,2.4274823250153426
2.5108638863167257e-05,2.4753289661259408
2.515282442159366e-05,2.5234849418607905
2.5197087736667255e-05,2.5729333180884897
2.5241428945222255e-05,2.622816638984449
2.5285848184333667e-05,2.6737815705225696
2.5330345591317726e-05,2.7254437575422195
2.537492130373231e-05,2.7779595505178407
2.541957545937737e-05,2.8314531986786657
2.5464308196295354e-05,2.885554653071129
2.5509119652771634e-05,2.9409334408516363
2.555400996733493e-05,2.9966961810894213
2.5598979278757732e-05,3.053974552372791
2.5644027726056772e-05,3.111699750723633
2.5689155448493383e-05,3.1706682039998233
2.5734362585573983e-05,3.230412403629276
2.5779649277050484e-05,3.2911076815889815
2.582501566292074e-05,3.353097385502759
2.587046188342896e-05,3.4158136656159828
2.591598807906616e-05,3.479726224998
2.5961594390570584e-05,3.5445118173548456
2.6007280958928134e-05,3.610403712510314
2.605304792537284e-05,3.6773076041808226
2.6098895431387237e-05,3.745236669532999
2.6144823618702877e-05,3.814308528165893
2.6190832629300696e-05,3.884333966363083
2.62369226054115e-05,3.9556241428588796
2.6283093689516383e-05,4.027806538271522
2.632934602434718e-05,4.101366069371483
2.63756797528869e-05,4.175767401294682
2.6422095018370168e-05,4.251648012215145
2.6468591964283667e-05,4.328331667840824
2.651517073436659e-05,4.406585774984805
2.6561831472611074e-05,4.485616562168709
2.6608574323262644e-05,4.566297275930191
2.665539943082069e-05,4.64774143577128
2.670230694003886e-05,4.730902563440001
2.6749296995925548e-05,4.814827782686488
2.6796369743744332e-05,4.900523831461129
2.684352532901441e-05,4.987021909889993
2.6890763897511082e-05,5.075390564207181
2.693808559526616e-05,5.164440355861171
2.6985490568568444e-05,5.255626849232223
2.7032978963964175e-05,5.347178525004088
2.708055092825748e-05,5.441251591919913
2.7128206608510823e-05,5.535490206280075
2.7175946152045474e-05,5.6323908743115485
2.722376970644194e-05,5.729585189063217
2.7271677419540466e-05,5.829180784390631
2.731966943944143e-05,5.929395607388554
2.7367745914505846e-05,6.031759875926129
2.7415906993355818e-05,6.135060775973431
2.7464152824874978e-05,6.240269183786468
2.7512483558208974e-05,6.346722490824678
2.75608993427659e-05,6.454852238815585
2.7609400328216783e-05,6.564525044144061
2.7657986664496046e-05,6.675655082342012
2.7706658501801958e-05,6.788615238889988
2.775541599059709e-05,6.902826280357684
2.7804259281608804e-05,7.01914240301948
2.785318852582971e-05,7.136516937389734
2.7902203874518126e-05,7.256258403428639
2.795130547919856e-05,7.376880710083664
2.800049349166216e-05,7.500117659610812
2.8049768063967192e-05,7.624073820517004
2.809912934843951e-05,7.750877157048244
2.8148577497673036e-05,7.878255069258926
2.8198112664530215e-05,8.00869646035537
2.82477350021425e-05,8.139585848195116
2.8297444663910816e-05,8.273737726193326
2.8347241803506036e-05,8.408230153138497
2.8397126574869475e-05,8.546165715974487
2.8447099132213337e-05,8.68435459624349
2.849715963002121e-05,8.826147808378314
2.8547308223048524e-05,8.9681905446826
2.8597545066323074e-05,9.113854011700424
2.864787031514544e-05,9.259836049428964
2.8698284125089506e-05,9.409456976057701
2.874878665200294e-05,9.559453948797454
2.879937805200765e-05,9.713132005473128
2.8850058481500302e-05,9.867220318138012
2.8900828097152764e-05,10.025057069866488
2.8951687055912632e-05,10.183313900097152
2.9002635515003687e-05,10.345412816974862
2.9053673631926378e-05,10.507916116672948
2.910480156445833e-05,10.67438258422866
2.915601947065482e-05,10.84122001326712
2.920732750884927e-05,11.012152410610302
2.925872583765373e-05,11.183511498513633
2.9310214615959365e-05,11.35925381355041
2.936179400293696e-05,11.53530539554392
2.9413464158037402e-05,11.715512287983598
2.9465225240992182e-05,11.896474594963916
2.951707741181387e-05,12.081127970248643
2.9569020830796636e-05,12.267094247141367
2.962105565851672e-05,12.456304152036761
2.9673182055832952e-05,12.647368547653414
2.972540018388723e-05,12.8412472964309
2.9777710204105015e-05,13.03750486507694
2.9830112278195863e-05,13.23616705333228
2.988260656815389e-05,13.43771375636168
2.9935193236258284e-05,13.641276274531709
2.9987872445073813e-05,13.848208981986465
3.004064435745131e-05,14.056791028601646
3.0093509136528217e-05,14.26920752097753
3.0146466945729027e-05,14.482950200394724
3.0199517948765844e-05,14.701050668091987
3.0252662309638862e-05,14.91993815780845
3.0305900192636882e-05,15.143826470299985
3.035923176233782e-05,15.368108775877603
3.0412657183609194e-05,15.597763054812889
3.0466176621608678e-05,15.82794859083716
3.051979024178456e-05,16.063201692150194
3.0573498209876295e-05,16.299522166971048
3.062730069191501e-05,16.54023962771112
3.068119785422399e-05,16.78280475920433
3.0735189863419227e-05,17.029117193994786
3.078927688640991e-05,17.27803769435995
3.084345909039895e-05,17.53007830183534
3.08977366428835e-05,17.785465880624905
3.095210971165548e-05,18.043370456977076
3.100657846480208e-05,18.30533782403351
3.106114307070627e-05,18.569244776329153
3.1115803698047366e-05,18.837905644735127
3.1170560515801486e-05,19.107956004022512
3.122541369324215e-05,19.383425093111114
3.128036339994072e-05,19.659762527334117
3.1335409805767e-05,19.9421555657747
3.13905530808897e-05,20.225045552463516
3.1445793395777e-05,20.514360121456438
3.150113092119706e-05,20.80430318868479
3.155656582821858e-05,21.10030549677609
3.161209828821126e-05,21.397419608626393
3.16677284728464e-05,21.700262121897843
3.172345655409739e-05,22.004666263214798
3.1779282704240275e-05,22.314504136057163
3.183520709585425e-05,22.626318315764475
3.18912299018222e-05,22.94330940295296
3.194735129533126e-05,23.262654657411165
3.200357144987336e-05,23.586959525998232
3.205989053924567e-05,23.91395792238925
3.211630873755128e-05,24.24573986341423
3.217282621919961e-05,24.580514503150123
3.222944315890702e-05,24.91993954316282
3.228615973169733e-05,25.2626145653099
3.2342976112902356e-05,25.609851477704435
3.2399892478162485e-05,25.960552062418152
3.2456909003427145e-05,26.31577237857372
3.2514025864955435e-05,26.67462475053933
3.2571243239316625e-05,27.038002770764365
3.262856130339068e-05,27.405134202639715
3.268598023436888e-05,27.776847006915375
3.274350020975427e-05,28.152385822770416
3.280112140736229e-05,28.532613281292868
3.285884400532131e-05,28.916688860050627
3.291666818207312e-05,29.305769619874333
3.297459411637358e-05,29.69878576581108
3.303262198729307e-05,30.09647627169326
3.309075197421714e-05,30.498584715597634
3.314898425684697e-05,30.905062588347572
3.3207319015200015e-05,31.31642852033931
3.326575642961052e-05,31.731859024642755
3.332429668073004e-05,32.15265855322011
3.338293994952807e-05,32.57719874098993
3.344168641729255e-05,33.007618557234125
3.3500536265630455e-05,33.44141788866427
3.355948967646837e-05,33.88165575869173
3.361854683205298e-05,34.32485534663746
3.367770791495173e-05,34.775120988101314
3.373697310805331e-05,35.22785209245825
3.3796342594568274e-05,35.68836829363542
3.385581655802959e-05,36.15074099185952
3.391539518229316e-05,36.621667519383045
3.397507865153849e-05,37.0938816301393
3.403486715026916e-05,37.57537043706831
3.4094760863313444e-05,38.05770655602912
3.4154759975824884e-05,38.54984459428844
3.421486467328283e-05,39.04291491056273
3.427507514149307e-05,39.54546190382378
3.433539156658832e-05,40.04942086206701
3.4395814135028875e-05,40.56259865145972
3.445634303360317e-05,41.077601814150064
3.4516978449428304e-05,41.60163550388339
3.4577720569950724e-05,42.12783955529725
3.4638569582946674e-05,42.66295751675624
3.469952567652288e-05,43.20052026710505
3.476058903911709e-05,43.74695414302936
3.4821759859498643e-05,44.296034532788944
3.48830383267691e-05,44.854019241562526
3.4944424630362756e-05,45.41477734600487
3.5005918960047314e-05,45.984551086097504
3.506752150592439e-05,46.55714812004629
3.5129232458430145e-05,47.138952374637725
3.519105200833589e-05,47.72355069745395
3.525298034674861e-05,48.31763023927315
3.5315017665111625e-05,48.91439336007781
3.537716415520513e-05,49.52099625649419
3.543942000914684e-05,50.130088839643406
3.550178541939252e-05,50.74946645803208
3.5564260578736635e-05,51.37105432883551
3.562684568031293e-05,52.00346134224838
3.5689540917594994e-05,52.63771149294205
3.575234648439692e-05,53.28340588610379
3.581526257487384e-05,53.93080872399253
3.587828938352258e-05,54.5897295577166
3.594142710518223e-05,55.25112982410579
3.6004675935034726e-05,55.92682906890051
3.606803606860553e-05,56.60371739242713
3.6131507701764144e-05,57.28942470323129
3.619509103072477e-05,57.983393946243474
3.625878625204692e-05,58.67858441907634
3.632259356263597e-05,59.38930784156332
3.6386513159743824e-05,60.10188479077021
3.6450545240969526e-05,60.82189988576149
3.651469000425981e-05,61.552053806591836
3.657894764790979e-05,62.28349263413921
3.66433183705635e-05,63.02957854289371
3.670780237121457e-05,63.77866260719901
3.67723998492068e-05,64.53531678929694
3.683711100423479e-05,65.30211146589778
3.6901936036344576e-05,66.07025552870678
3.696687514593419e-05,66.85464245919418
3.7031928533754366e-05,67.64061581197642
3.709709640090908e-05,68.43700330093695
3.716237894885623e-05,69.24091350732803
