time_days,Sb128 top 5
1.1581089442440045e-05,7.073317952911263e-88
1.1601469808485028e-05,7.073317952911263e-88
1.162188603983631e-05,7.073317952911263e-88
1.1642338199609547e-05,7.073317952911263e-88
1.166282635103147e-05,7.073317952911263e-88
1.1683350557440069e-05,7.073317952911263e-88
1.1703910882284804e-05,7.073317952911263e-88
1.1724507389126785e-05,7.073317952911263e-88
1.1745140141638987e-05,7.073317952911263e-88
1.1765809203606422e-05,7.073317952911263e-88
1.1786514638926367e-05,7.073317952911263e-88
1.1807256511608535e-05,7.073317952911263e-88
1.182803488577528e-05,7.073317952911263e-88
1.1848849825661811e-05,7.073317952911263e-88
1.1869701395616369e-05,7.073317952911263e-88
1.1890589660100436e-05,7.073317952911263e-88
1.1911514683688931e-05,7.073317952911263e-88
1.1932476531070416e-05,7.073317952911263e-88
1.1953475267047294e-05,7.073317952911263e-88
1.1974510956535995e-05,7.073317952911263e-88
1.1995583664567206e-05,7.073317952911263e-88
1.2016693456286041e-05,7.073317952911263e-88
1.203784039695226e-05,7.073317952911263e-88
1.205902455194047e-05,7.073317952911263e-88
1.208024598674032e-05,7.073317952911263e-88
1.2101504766956713e-05,7.073317952911263e-88
1.2122800958309995e-05,7.073317952911263e-88
1.2144134626636175e-05,7.073317952911263e-88
1.2165505837887115e-05,7.073317952911263e-88
1.2186914658130738e-05,7.073317952911263e-88
1.2208361153551234e-05,7.073317952911263e-88
1.222984539044927e-05,7.073317952911263e-88
1.2251367435242182e-05,7.073317952911263e-88
1.2272927354464187e-05,7.073317952911263e-88
1.2294525214766592e-05,7.073317952911263e-88
1.231616108291799e-05,7.073317952911263e-88
1.233783502580449e-05,7.073317952911263e-88
1.2359547110429882e-05,7.073317952911263e-88
1.2381297403915889e-05,7.073317952911263e-88
1.2403085973502348e-05,7.073317952911263e-88
1.2424912886547422e-05,7.073317952911263e-88
1.2446778210527814e-05,7.073317952911263e-88
1.2468682013038975e-05,7.073317952911263e-88
1.2490624361795301e-05,7.073317952911263e-88
1.251260532463036e-05,7.073317952911263e-88
1.253462496949709e-05,7.073317952911263e-88
1.2556683364468014e-05,7.073317952911263e-88
1.2578780577735448e-05,7.073317952911263e-88
1.260091667761171e-05,7.073317952911263e-88
1.2623091732529336e-05,7.073317952911263e-88
1.2645305811041292e-05,7.073317952911263e-88
1.266755898182118e-05,7.073317952911263e-88
1.2689851313663452e-05,7.073317952911263e-88
1.2712182875483631e-05,7.073317952911263e-88
1.2734553736318512e-05,7.073317952911263e-88
1.2756963965326378e-05,7.073317952911263e-88
1.2779413631787224e-05,7.073317952911263e-88
1.280190280510296e-05,7.073317952911263e-88
1.282443155479763e-05,7.073317952911263e-88
1.2846999950517622e-05,7.073317952911263e-88
1.2869608062031892e-05,7.073317952911263e-88
1.2892255959232175e-05,7.073317952911263e-88
1.2914943712133201e-05,7.073317952911263e-88
1.2937671390872912e-05,7.073317952911263e-88
1.2960439065712678e-05,7.073317952911263e-88
1.2983246807037509e-05,2.0501750049326007e-11
1.300609468535629e-05,4.557032930862304e-11
1.3028982771301977e-05,9.501733108169108e-11
1.3051911135631833e-05,1.8764535124447194e-10
1.3074879849227633e-05,3.542944144299879e-10
1.3097888983095898e-05,6.419579585590345e-10
1.3120938608368095e-05,1.1219110416262338e-09
1.3144028796300876e-05,1.9006793023077374e-09
1.316715961827629e-05,3.1310525069127776e-09
1.3190331145801998e-05,5.027323546452626e-09
1.3213543450511506e-05,7.90403440209381e-09
1.3236796604164377e-05,1.2171346412596458e-08
1.3260090678646461e-05,1.841212373032849e-08
1.3283425745970105e-05,2.7372903650946016e-08
1.3306801878274391e-05,4.0094930538104137e-08
1.333021914782534e-05,5.796145200497475e-08
1.3353677627016162e-05,8.272611378906407e-08
1.3377177388367452e-05,1.1672167317650382e-07
1.3400718504527433e-05,1.6311070958979461e-07
1.3424301048272168e-05,2.2564420714908231e-07
1.34479250925058e-05,3.0964227240836204e-07
1.347159071026076e-05,4.213679050747746e-07
1.3495297974698003e-05,5.691814060312223e-07
1.3519046959107239e-05,7.633679473251404e-07
1.3542837736907144e-05,1.0173398775562284e-06
1.3566670381645602e-05,1.3480854546058687e-06
1.3590544966999923e-05,1.7755294945379267e-06
1.3614461566777079e-05,2.325224890090825e-06
1.3638420254913918e-05,3.0315167321179606e-06
1.366242110547741e-05,3.933383457710847e-06
1.3686464192664869e-05,5.078788666703582e-06
1.3710549590804174e-05,6.535593376308654e-06
1.373467737435401e-05,8.371982122984133e-06
1.3758847617904094e-05,1.0676892856376672e-05
1.3783060396175405e-05,1.3559097470705843e-05
1.3807315784020418e-05,1.7155339073912998e-05
1.383161385642333e-05,2.1631352143329226e-05
1.3855954688500296e-05,2.7172579352958572e-05
1.3880338355499664e-05,3.401030777948551e-05
1.3904764932802195e-05,4.242352822473272e-05
1.3929234495921314e-05,5.274925250369489e-05
1.3953747120503329e-05,6.534987334230425e-05
1.3978302882327675e-05,8.067466419268683e-05
1.4002901857307135e-05,9.926020439724222e-05
1.402754412148809e-05,0.00012179094730618377
1.4052229751050748e-05,0.00014898271152902963
1.4076958822309375e-05,0.00018153384646957035
1.4101731411712533e-05,0.0002207906774826761
1.4126547595843322e-05,0.0002674127751606982
1.4151407451419611e-05,0.00032329518637926285
1.4176311055294282e-05,0.00038932319486811726
1.420125848445545e-05,0.00046797226322087065
1.4226249816026727e-05,0.0005604160438020649
1.4251285127267438e-05,0.0006701455536799895
1.4276364495572873e-05,0.0007987549403095601
1.4301487998474518e-05,0.0009490781788206142
1.4326655713640308e-05,0.0011258589038454978
1.4351867718874843e-05,0.0013317160412340612
1.437712409211966e-05,0.0015706066608958894
1.440242491145344e-05,0.001849067047867923
1.4427770255092282e-05,0.0021723505382618548
1.4453160201389921e-05,0.0025457725903272007
1.4478594828837979e-05,0.0029763331507692125
1.450407421606621e-05,0.0034721017997247604
1.452959844184274e-05,0.004041772460454501
1.455516758507431e-05,0.004694941088318319
1.4580781724806522e-05,0.005442885987249444
1.4606440940224079e-05,0.006296983772006254
1.4632145310651034e-05,0.007270507785140228
1.4657894915551039e-05,0.008378121711302092
1.468368983452758e-05,0.009636021307232788
1.4709530147324235e-05,0.011062073665483724
1.4735415933824906e-05,0.0126812377049007
1.4761347274054082e-05,0.014515976794972223
1.4787324248177076e-05,0.01658084381881414
1.4813346936500274e-05,0.01890037883325873
1.4839415419471388e-05,0.021514381236449585
1.48655297776797e-05,0.024455805849480608
1.4891690091856315e-05,0.02774692985601979
1.4917896442874406e-05,0.0314246009941603
1.4944148911749464e-05,0.03554097898409768
1.4970447579639559e-05,0.040148479227628084
1.499679252784557e-05,0.04527061786118098
1.5023183837811461e-05,0.050956022469148245
1.504962159112452e-05,0.05730877484289531
1.5076105869515599e-05,0.06435868114910603
1.5102636754859396e-05,0.07214581711044665
1.5129214329174687e-05,0.08079540812716911
1.5155838674624575e-05,0.09037472480573426
1.5182509873516766e-05,0.1009025235427199
1.5209228008303803e-05,0.11257722024538355
1.523599316158333e-05,0.12542170840819822
1.526280541609835e-05,0.13951650388431527
1.528966485473748e-05,0.15512932157259102
1.5316571560535185e-05,0.17214692431503456
1.5343525616672076e-05,0.19098011769203482
1.5370527106475133e-05,0.21143139915190529
1.539757611341798e-05,0.23401310651846804
1.5424672721121135e-05,0.2585008589959089
1.545181701335227e-05,0.2854606553739373
1.5479009074026475e-05,0.3146718456656581
1.5506248987206507e-05,0.3467225282649394
