time_days,Cd124 top 15
1.8134393265797954e-05,13535000113.940472
1.8166305961401846e-05,13791964341.472918
1.8198274816598495e-05,14050998345.603655
1.8230299930216907e-05,14312075231.81451
1.8262381401259993e-05,14575231159.6967
1.8294519328904907e-05,14840553962.32665
1.8326713812503318e-05,15107788157.569216
1.835896495158174e-05,15376909425.548851
1.839127284584183e-05,15647897203.944784
1.842363759516071e-05,15920719076.77253
1.8456059299591246e-05,16195349768.98912
1.8488538059362385e-05,16471779239.203053
1.852107397487946e-05,16750175269.689335
1.8553667146724492e-05,17030282793.589
1.85863176756565e-05,17312075142.463745
1.8619025662611826e-05,17595525240.97957
1.8651791208704434e-05,17880605621.878075
1.868461441522623e-05,18167288441.385967
1.871749538364737e-05,18455545495.034786
1.8750434215616572e-05,18745408326.28234
1.8783431012961446e-05,19036879592.74282
1.8816485877688788e-05,19329855080.94237
1.8849598911984905e-05,19624260037.253357
1.8882770218215927e-05,19920067099.961956
1.891599989892814e-05,20217248586.233974
1.8949288056848276e-05,20515776507.31436
1.8982634794883853e-05,20815673054.699497
1.9016040216123477e-05,21116946724.20496
1.9049504423837173e-05,21419463053.21679
1.9083027521476702e-05,21723193565.652813
1.911660961267587e-05,22028109566.76766
1.9150250801250862e-05,22334182157.981293
1.9183951191200555e-05,22641382252.774258
1.9217710886706847e-05,22949688844.15739
1.9251529992134973e-05,23259140595.239285
1.9285408612033822e-05,23569616482.247196
1.9319346851136272e-05,23881087414.402985
1.935334481435951e-05,24193524198.851734
1.9387402606805353e-05,24506897556.96514
1.942152033376057e-05,24821186103.908047
1.9455698100697227e-05,25136343687.534843
1.9489936013272982e-05,25452412134.99091
1.952423417733144e-05,25769286839.023884
1.955859269890246e-05,26086929272.83117
1.95930116842025e-05,26405315835.006413
1.962749123963492e-05,26724422868.961864
1.9662031471790352e-05,27044252527.608555
1.9696632487446985e-05,27364735186.315952
1.9731294393570924e-05,27685844114.894875
1.9766017297316503e-05,28007554920.13527
1.980080130602664e-05,28329845236.44737
1.9835646527233137e-05,28652671330.521282
1.9870553068657046e-05,28976009149.840633
1.990552103820897e-05,29299838408.7182
1.9940550543989417e-05,29624138516.156265
1.997564169428914e-05,29948846362.0753
2.0010794597589444e-05,30273929877.58732
2.004600936256255e-05,30599407063.984425
2.0081286098071903e-05,30925262628.377197
2.0116624913172548e-05,31251385134.053024
2.0152025917111433e-05,31577786179.178368
2.0187489219327746e-05,31904486043.08643
2.0223014929453286e-05,32231468712.278053
2.0258603157312766e-05,32558575405.112213
2.029425401292417e-05,32885870190.918785
2.0329967606499094e-05,33213370636.28644
2.0365744048443076e-05,33541060296.112537
2.0401583449355954e-05,33868751248.06205
2.0437485920032196e-05,34196532217.758274
2.0473451571461236e-05,34524428133.90315
2.0509480514827834e-05,34852422373.942726
2.0545572861512415e-05,35180327599.08334
2.0581728723091396e-05,35508205288.51749
2.0617948211337562e-05,35836110269.18804
2.0654231438220384e-05,36164025959.017685
2.0690578515906373e-05,36491804490.31508
2.0726989556759442e-05,36819408870.74339
2.0763464673341222e-05,37146956421.28273
2.0800003978411453e-05,37474430782.48085
2.0836607584928287e-05,37801769501.67676
2.0873275606048666e-05,38128750851.889206
2.091000815512867e-05,38455595136.46902
2.094680534572385e-05,38782286366.84561
2.09836672915896e-05,39108808385.53479
2.10205941066815e-05,39434928022.5499
2.1057585905155656e-05,39760744212.223465
2.1094642801369077e-05,40086331725.44096
2.113176490988001e-05,40411674946.19952
2.116895234544831e-05,40736725309.14741
2.1206205223035766e-05,41061209594.28562
2.1243523657806495e-05,41385327588.29063
2.1280907765127267e-05,41709193909.33929
2.1318357660567875e-05,42032753260.05308
2.1355873459901495e-05,42355585158.15691
2.1393455279105035e-05,42678113031.62925
2.1431103234359492e-05,43000322782.153015
2.1468817442050334e-05,43322073791.98767
2.1506598018767827e-05,43643114619.1862
2.154444508130742e-05,43963787932.61972
2.158235874667009e-05,44284079774.06409
2.162033913206272e-05,44603823077.58514
2.1658386354898444e-05,44922822871.920296
2.169650053279702e-05,45241361808.02093
2.1734681783585194e-05,45559501889.61279
2.1772930225297067e-05,45876941512.62515
2.1811245976174442e-05,46193658310.83143
2.1849629154667218e-05,46509934544.877
2.1888079879433727e-05,46825741832.33362
2.192659826934112e-05,47140431297.69524
2.1965184443465737e-05,47454695901.04086
2.200383852109345e-05,47768655518.73195
2.2042560621720068e-05,48081328071.07427
2.208135086505167e-05,48393682787.27062
2.2120209371005005e-05,48705569455.87319
2.2159136259707845e-05,49016258626.737946
2.219813165149936e-05,49326593565.73334
2.2237195666930498e-05,49636334261.74819
2.2276328426764342e-05,49944935015.38164
2.23155300519765e-05,50253146160.28597
2.2354800663755463e-05,50560675290.11923
2.2394140383503002e-05,50867088342.6273
2.2433549332834514e-05,51173077564.09515
2.2473027633579425e-05,51478336455.18876
2.251257540778155e-05,51782468282.53676
2.255219277769947e-05,52086135173.289536
2.259187986580693e-05,52389048544.6965
2.2631636794793187e-05,52690803177.043526
2.2671463687563416e-05,52992093551.65098
2.2711360667239072e-05,53292589323.47598
2.2751327857158285e-05,53591916414.76539
2.2791365380876226e-05,53890698930.06796
2.28314733621655e-05,54188584442.45046
2.2871651925016532e-05,54485375108.86362
2.2911901193637935e-05,54781811493.139694
2.29522212924569e-05,55076896165.14125
2.29926123461196e-05,55371291770.00737
2.3033074479491545e-05,55665214851.48074
2.3073607817657985e-05,55957550521.22517
2.311421248592429e-05,56249491164.32349
2.3154888609816357e-05,56540556139.05507
2.3195636315080956e-05,56830395311.5811
2.3236455727686168e-05,57119805714.39293
2.3277346973821742e-05,57407996077.2447
2.3318310179899482e-05,57695267586.845055
2.335934547255368e-05,57982078040.81599
2.340045297864145e-05,58267382543.2052
2.3441632825243157e-05,58552020762.30436
2.3482885139662798e-05,58836129323.487755
2.352421004942841e-05,59118485995.17852
2.3565607682292438e-05,59400449311.786446
2.3607078166232153e-05,59681468878.285774
2.3648621629450038e-05,59961232258.51016
2.3690238200374175e-05,60240577192.44247
2.373192800765866e-05,60518499611.297165
2.3773691180184e-05,60795620156.1623
2.3815527847057497e-05,61072235997.370125
2.3857438137613652e-05,61347122202.28143
2.389942218141457e-05,61621554373.31683
2.394148010825036e-05,61895072917.22686
2.3983612048139533e-05,62167251391.679344
2.4025818131329408e-05,62438950509.11017
2.4068098488296502e-05,62709382110.45526
2.4110453249746953e-05,62978812043.69056
2.4152882546616905e-05,63247738836.63801
2.4195386510072938e-05,63515098572.04391
2.4237965271512435e-05,63781608566.7078
2.428061896256403e-05,64047416296.97664
2.4323347715087992e-05,64311728797.210075
2.436615166117662e-05,64575844545.15884
2.440903093315469e-05,64838099807.23776
2.4451985663579825e-05,65099998592.95634
2.4495015985242933e-05,65360703441.130844
2.4538122031168595e-05,65620397384.54269
2.4581303934615496e-05,65879558740.34531
2.4624561829076826e-05,66137048192.27281
2.4667895848280692e-05,66394312413.610855
2.4711306126190536e-05,66649960920.10862
2.475479279700555e-05,66905014790.59342
2.4798355995161076e-05,67159148124.283615
2.484199585532906e-05,67411978685.171326
2.4885712512418406e-05,67664582033.79707
2.4929506101575458e-05,67915227009.58585
2.497337675818438e-05,68165637799.3627
2.5017324617867578e-05,68414780170.849556
2.5061349816486135e-05,68663007313.13388
2.510545249014021e-05,68910661353.55031
2.5149632775169484e-05,69156716242.71216
2.5193890808153548e-05,69402500524.38177
2.5238226725912355e-05,69646792606.56503
2.5282640665506635e-05,69890313675.04811
2.532713276423831e-05,70132954779.69006
2.5371703159650926e-05,70374453823.501
2.5416351989530078e-05,70615466125.91856
2.546107939190383e-05,70854956443.8404
2.5505885505043156e-05,71094363182.17673
2.5550770467462346e-05,71331860478.3853
2.559573441791946e-05,71569353826.99927
2.5640777495416717e-05,71805208388.82558
2.568589983920098e-05,72040718342.63501
2.5731101588764146e-05,72275046179.61562
2.5776382883843573e-05,72508594853.44687
2.5821743864422555e-05,72741423499.73177
2.5867184670730708e-05,72973035604.06177
2.591270544324443e-05,73204393699.15787
2.595830632268732e-05,73434096559.99425
2.6003987450030626e-05,73663731492.79907
2.6049748966493677e-05,73891837466.01678
2.6095591013544314e-05,74119591393.42705
2.6141513732899343e-05,74346321902.86385
2.6187517266524944e-05,74572175677.26035
2.623360175663713e-05,74797470115.72318
2.6279767345702205e-05,75021577180.62062
2.6326014176437163e-05,75245471943.08212
2.6372342391810157e-05,75467869894.6415
2.6418752135040922e-05,75690310386.39317
2.646524354960125e-05,75911132186.20613
2.6511816779215403e-05,76131904567.76462
2.6558471967860558e-05,76351446869.6841
2.660520925976728e-05,76570596279.19875
2.665202879941993e-05,76788901279.3759
2.6698930731557147e-05,77006475944.53227
2.6745915201172275e-05,77223587340.75975
2.67929823535138e-05,77439638635.1032
2.6840132334085846e-05,77655601640.10667
2.6887365288648558e-05,77870184138.1548
2.693468136321862e-05,78084784635.75583
2.6982080704069655e-05,78298217023.34276
2.7029563457732696e-05,78511416096.05005
2.7077129770996654e-05,78723846707.20047
2.7124779790908738e-05,78935704367.90317
2.7172513664774954e-05,79147179088.33665
2.7220331540160506e-05,79357747724.78406
2.726823356489031e-05,79568292700.15637
2.7316219887049392e-05,79777683412.76492
2.7364290654983413e-05,79987146063.53175
2.7412446017299057e-05,80195640777.8241
2.7460686122864546e-05,80404008938.45235
2.750901112081007e-05,80611754364.45815
2.755742116052826e-05,80819105203.54668
2.7605916391674638e-05,81026163952.48283
2.76544969641681e-05,81232578401.26447
2.7703163028191355e-05,81439014591.08261
2.7751914734191417e-05,81644577372.23172
2.7800752232880045e-05,81850206155.88063
2.7849675675234215e-05,82055121068.28299
2.7898685212496602e-05,82260102735.2184
2.7947780996176024e-05,82464497227.55309
2.7996963178047933e-05,82668917046.51222
2.8046231910154866e-05,82872875752.68352
2.8095587344806933e-05,83076823026.11632
2.8145029634582263e-05,83280432957.73238
2.8194558932327503e-05,83484001073.44505
2.8244175391158268e-05,83687351620.5071
2.829387916445963e-05,83890638101.76129
2.8343670405886586e-05,84093821031.54007
2.8393549269364533e-05,84296927583.8239
2.8443515909089743e-05,84500037037.26923
2.8493570479529836e-05,84703069590.942
2.8543713135424273e-05,84906202076.42111
2.8593944031784814e-05,85109270824.8855
2.8644263323896016e-05,85312525209.22737
2.8694671167315694e-05,85515744642.4565
2.8745167717875422e-05,85719222139.33545
2.8795753131680993e-05,85922711072.65176
2.8846427565112928e-05,86126515228.3748
2.8897191174826927e-05,86330396826.40558
2.894804411775439e-05,86534617674.00127
2.899898655110286e-05,86739035298.93161
2.905001863235656e-05,86943798969.61127
2.9101140519276826e-05,87148866564.71474
2.915235236990264e-05,87354307312.53667
2.9203654342551085e-05,87560137365.21487
2.925504659581786e-05,87766393870.3331
2.9306529288577743e-05,87973101089.36208
2.9358102579985114e-05,88180316459.48927
2.9409766629474433e-05,88388017746.93768
2.9461521596760715e-05,88596339513.8111
2.951336764184005e-05,88805153934.94571
2.956530492499008e-05,89014734045.8198
2.961733360677052e-05,89224782797.08716
2.966945384802361e-05,89435827373.07973
2.9721665809874653e-05,89647287084.39828
2.9773969653732505e-05,89859881593.75273
2.9826365541290056e-05,90072893639.84613
2.9878853634524738e-05,90287191564.95062
2.993143409569904e-05,90501899178.65198
2.9984107087360995e-05,90718059048.2774
3.0036872772344683e-05,90934640911.5796
3.0089731313770744e-05,91152792609.60995
3.014268287504687e-05,91371423713.7007
3.019572761986832e-05,91591707515.29962
3.0248865712218413e-05,91812559872.97726
3.0302097316369056e-05,92035125622.2755
3.0355422596881235e-05,92258376144.6784
3.0408841718605525e-05,92483375261.22525
3.0462354846682603e-05,92709205691.99069
3.051596214654377e-05,92936791112.69295
3.056966378391144e-05,93165387956.10304
3.062345992479966e-05,93395714076.23277
3.0677350735514645e-05,93627268519.49791
3.0731336382655245e-05,93860491132.88708
3.078541703311352e-05,94095198962.76234
3.0839592854075206e-05,94331475201.31148
3.089386401302025e-05,94569536715.26071
3.094823067772334e-05,94809024987.8754
3.1002693016254394e-05,95050644900.00168
3.1057251196979115e-05,95293504831.06906
3.1111905388559495e-05,95538892173.02374
3.116665575995431e-05,95785284540.51523
3.1221502480419704e-05,96034652557.58803
3.127644571950965e-05,96284807498.47421
3.1331485647076504e-05,96538305273.45807
3.138662243327154e-05,96792722781.40158
3.1441856248545434e-05,97050234561.5131
3.149718726364884e-05,97309139239.62964
3.1552615649632916e-05,97570829503.91907
3.160814157784979e-05,97834449773.07303
3.1663765219953176e-05,98100483840.0715
3.171948674789882e-05,98369051813.47968
3.177530633394511e-05,98639595778.49895
3.1831224150653544e-05,98913347132.48837
3.188724037088932e-05,99188567804.91354
3.194335516782182e-05,99468194067.16696
3.199956871492518e-05,99748764257.39406
3.2055881185978796e-05,100033650395.0993
3.211229275506791e-05,100319781179.21022
3.2168803596584086e-05,100610144205.32617
3.2225413885225806e-05,100902043904.90565
3.228212379599895e-05,101198111820.55432
3.233893350421742e-05,101495989160.82018
3.239584318550359e-05,101798015874.22824
3.245285301578891e-05,102102110442.8998
3.250996317131443e-05,102410280137.1484
3.2567173828631355e-05,102720803044.2609
3.262448516460157e-05,103035355304.17302
3.268189735639821e-05,103352517711.56485
3.2739410581506185e-05,103673696261.54475
3.279702501772275e-05,103997709281.14967
3.285474084315805e-05,104325761809.64534
3.291255823623565e-05,104656836401.0682
3.2970477375693125e-05,104992014377.54414
3.302849844058256e-05,105330361244.88277
3.308662161027117e-05,105672919729.49976
3.314484706444179e-05,106018749217.65305
3.320317498309348e-05,106368946664.0293
3.326160554654203e-05,106722468654.82922
3.332013893542059e-05,107080566706.3677
3.3378775330680136e-05,107441990514.91444
3.343751491359013e-05,107808253795.23827
3.349635786573899e-05,108177788066.79015
3.3555304369034716e-05,108552594380.33653
3.3614354605705416e-05,108930618720.33643
3.367350875829989e-05,109313966330.02208
3.373276700968817e-05,109700696000.29007
3.3792129543062113e-05,110092853124.6965
3.3851596541935964e-05,110488502390.96982
3.3911168190146876e-05,110889739696.12032
3.397084467185557e-05,111294521731.42819
3.40306261715468e-05,111705112092.3785
3.409051287403002e-05,112119238883.09908
3.415050496443987e-05,112539629329.27739
3.42106026282368e-05,112963571550.20142
3.4270806051207655e-05,113393610838.95404
3.43311154194662e-05,113827586485.07722
3.439153091945372e-05,114267549663.13475
3.4452052737939614e-05,114711774823.92052
3.4512681062021935e-05,115161938929.96703
3.457341607912801e-05,115616627688.58907
3.463425797701498e-05,116077271481.29495
3.469520694377043e-05,116542635817.41968
3.4756263167812883e-05,117014039501.64879
3.481742683789249e-05,117490289196.70914
3.487869814309155e-05,117972734147.72495
3.494007727282509e-05,118460076692.264
3.500156441684149e-05,118953845178.08633
3.506315976522303e-05,119452485681.08357
3.5124863508386504e-05,119957860583.36324
3.51866758370838e-05,120468001683.64372
3.524859694240247e-05,120985869134.99774
3.531062701576636e-05,121508670015.26366
3.537276624893619e-05,122037660758.62479
3.543501483401011e-05,122573350341.44308
3.549737296342434e-05,123113733581.93346
3.555984082995374e-05,123662537138.41495
3.562241862671243e-05,124214583969.72487
3.5685106547154334e-05,124776723019.4436
3.5747904785073864e-05,125340706089.35062
3.5810813534606425e-05,125916398307.77702
3.587383299022908e-05,126493103622.71341
3.593696334676111e-05,127082050613.1795
3.6000204799364676e-05,127672547065.34935
3.606355754354536e-05,128274164409.21118
3.6127021775152775e-05,128878662087.06113
3.619059769038122e-05,129493220610.24574
3.625428548577023e-05,130111925484.9715
3.631808535820523e-05,130740249814.15446
3.63819975049181e-05,131374212473.27267
3.644602212348783e-05,132014916458.13219
3.651015941184107e-05,132664350116.34901
3.657440956825282e-05,133317688157.62817
3.663877279134697e-05,133982728669.60902
3.670324928009698e-05,134649086233.30235
3.676783923382643e-05,135329851033.53993
3.6832542852209686e-05,136011813835.80226
3.6897360335272473e-05,136706243840.28773
3.696229188339256e-05,137404088785.87192
3.70273376973003e-05,138112408653.80212
3.7092497978079315e-05,138826276501.58746
3.715777292716708e-05,139548827171.47565
3.722316274635555e-05,140278868898.50455
3.728866763779182e-05,141015963762.49744
3.735428780397867e-05,141762340749.2973
3.742002344777531e-05,142514266998.76437
3.7485874772397874e-05,143277151439.34927
3.755184198142016e-05,144044170615.71512
3.761792527877418e-05,144823746056.19244
3.768412486875085e-05,145606094018.0232
3.775044095600058e-05,146402555998.86102
3.781687374553392e-05,147200442345.68683
3.78834234427222e-05,148013999146.61935
3.795009025329816e-05,148828987635.40417
3.801687438335659e-05,149658479570.98563
3.808377603935496e-05,150490815227.5454
3.815079542811405e-05,151336386744.47705
3.821793275681861e-05,152186306428.98755
3.828518823301801e-05,153048094174.00125
3.835256206462684e-05,153915850453.98767
3.842005445992556e-05,154793957359.35162
3.84876656275612e-05,155679819769.654
3.8555395776547954e-05,156574310944.91122
3.8623245116267804e-05,157478567411.7511
3.869121385647124e-05,158389464887.9635
3.875930220727785e-05,159312423317.06763
3.882751037917699e-05,160239696513.38498
3.889583858302843e-05,161181669597.63156
3.896428703006302e-05,162125300355.22104
3.903285593188331e-05,163086580852.3244
3.910154550046425e-05,164049594134.70627
3.917035594815381e-05,165027407553.71313
3.923928748767364e-05,166010177790.13605
3.930834033211975e-05,167004333064.3546
3.9377514694963156e-05,168007267786.5954
3.94468107900505e-05,169017471311.49512
3.951622883160481e-05,170041011050.19742
3.958576903422604e-05,171066853292.86557
