#               time[s]          Temperature [GK]                tau_ga [s]                tau_ag [s]                tau_ng [s]                tau_gn [s]                tau_pg [s]                tau_gp [s]                tau_np [s]                tau_pn [s]                tau_an [s]                tau_na [s]                tau_ap [s]                tau_pa [s]              tau_beta [s]             tau_alpha [s]             tau_nfiss [s]             tau_sfiss [s]             tau_bfiss [s]
 1.0734369014470121E-04    6.9839641171998155E+00    1.1187761012248050E+17    4.6202623782669576E+06    7.3399942001305464E-12    7.3567530320978364E-12    5.0858013429786940E+05    5.0998793293174878E+06    1.7759222581803090E+01    1.7569979456632951E+00    1.0867599682828239E+01    1.0951130593768246E+01    5.4708514794624908E+10    5.5044487377873315E+11    1.4811818634882443E-05    1.1187761012248050E+17    1.1187761012248050E+17    1.1187761012248050E+17    1.1187761012248050E+17
 1.0734369018815960E-04    6.9839641159925483E+00    1.1187761012248046E+17    4.6227681234574141E+06    7.3590925973581392E-12    7.3614933155244565E-12    5.0855598204889643E+05    5.1015955550481146E+06    1.7747285461950877E+01    1.7569247641676133E+00    1.0873444321071966E+01    1.0957337968560488E+01    5.4705673065759697E+10    5.5074472913728992E+11    1.4811436693919586E-05    1.1187761012248046E+17    1.1187761012248046E+17    1.1187761012248046E+17    1.1187761012248046E+17
 1.0734369058749468E-04    6.9839641048990808E+00    1.1187761012248048E+17    4.6236299410301084E+06    7.3635866654675119E-12    7.3620558636772556E-12    5.0843490836690395E+05    5.1082618403002853E+06    1.7683974593145631E+01    1.7565155238214272E+00    1.0875458838833774E+01    1.0964432140927759E+01    5.4693964541059036E+10    5.5084636854409668E+11    1.4811299374202672E-05    1.1187761012248048E+17    1.1187761012248048E+17    1.1187761012248048E+17    1.1187761012248048E+17
 1.0734369584271450E-04    6.9839639589098796E+00    1.1187761012248048E+17    4.6031233432834744E+06    7.3604727052539499E-12    7.3604677141909405E-12    5.0818318818434549E+05    5.1129712968298029E+06    1.7640933695399792E+01    1.7556499045804212E+00    1.0827227562599765E+01    1.0959650252895580E+01    5.4668170015413315E+10    5.4839888769098090E+11    1.4811352269030741E-05    1.1187761012248048E+17    1.1187761012248048E+17    1.1187761012248048E+17    1.1187761012248048E+17
 1.0734377983091441E-04    6.9839616257309265E+00    1.1187761012248050E+17    4.3094839756359980E+06    7.3602991419657813E-12    7.3603008819566562E-12    5.0538530049306637E+05    5.1032577812591568E+06    1.7617505201535252E+01    1.7459888278197984E+00    1.0136510641141363E+01    1.0958888764002763E+01    5.4365786456467125E+10    5.1337281407339966E+11    1.4812191281364779E-05    1.1187761012248050E+17    1.1187761012248050E+17    1.1187761012248050E+17    1.1187761012248050E+17
 1.0734446289125710E-04    6.9839426504483733E+00    1.1187761012248214E+17    2.7489930983509785E+06    7.3589919338191168E-12    7.3589936737813570E-12    4.8864970421432058E+05    5.0252204673483791E+06    1.7427654200842259E+01    1.6882101094143633E+00    6.4658372905425834E+00    1.0954193245346788E+01    5.2554336507471664E+10    3.2725459251401129E+11    1.4819015875868213E-05    1.1187761012248214E+17    1.1187761012248214E+17    1.1187761012248214E+17    1.1187761012248214E+17
 1.0734561223585096E-04    6.9839107219854846E+00    1.1187761012248813E+17    1.9462570679602148E+06    7.3567947087003395E-12    7.3567964476712748E-12    4.7612621948485472E+05    4.8992995607281467E+06    1.7117602939937690E+01    1.6450069982765843E+00    4.5775163920972828E+00    1.0946307763031854E+01    5.1189182495615570E+10    2.3142700837188770E+11    1.4830503692230024E-05    1.1187761012248813E+17    1.1187761012248813E+17    1.1187761012248813E+17    1.1187761012248813E+17
 1.0734746537694873E-04    6.9838592425348134E+00    1.1187761012249171E+17    1.7124387274864127E+06    7.3532581837861770E-12    7.3532599211616361E-12    4.7080879383244232E+05    4.7093774946047524E+06    1.6641097791401130E+01    1.6267366007282706E+00    4.0272548240100825E+00    1.0933631768800495E+01    5.0588487931899734E+10    2.0324796478762387E+11    1.4849037928421708E-05    1.1187761012249171E+17    1.1187761012249171E+17    1.1187761012249171E+17    1.1187761012249171E+17
 1.0735045536794884E-04    6.9837761826115186E+00    1.1187761012249904E+17    1.6712591659238634E+06    7.3475681050890600E-12    7.3475698398970473E-12    4.6870451524196932E+05    4.4329248011316266E+06    1.5927747728604178E+01    1.6196280619744323E+00    3.9298859909287951E+00    1.0913280021352996E+01    5.0316027452722443E+10    1.9777219144760788E+11    1.4878973367882857E-05    1.1187761012249904E+17    1.1187761012249904E+17    1.1187761012249904E+17    1.1187761012249904E+17
 1.0735528508011025E-04    6.9836420183637902E+00    1.1187761012251770E+17    1.6619906609648976E+06    7.3384184754632450E-12    7.3384202061429824E-12    4.6653568136651663E+05    4.0506474605091806E+06    1.4900723570260704E+01    1.6123933086110782E+00    3.9072511412495734E+00    1.0880666894869686E+01    5.0009288480269226E+10    1.9574115103671231E+11    1.4927408621503497E-05    1.1187761012251770E+17    1.1187761012251770E+17    1.1187761012251770E+17    1.1187761012251770E+17
