    time    temp    dens
   3.30256670075037E-01   9.84862742142583E-01   1.09688261593014E+04
     nin     zin       y       x
  1    0     5.55833716135030E-01   5.55833716135030E-01
  0    1     3.94653300449368E-12   3.94653300449368E-12
  1    1     1.02403902596667E-10   2.04807805193334E-10
  2    1     7.28423442395701E-08   2.18527032718710E-07
  1    2     3.10206561678766E-22   9.30619685036297E-22
  2    2     9.68104616906349E-05   3.87241846762539E-04
  4    2     1.28136774750354E-07   7.68820648502125E-07
  3    3     4.53662631111552E-20   2.72197578666931E-19
  4    3     2.92612284441000E-13   2.04828599108700E-12
  5    3     3.37244109841166E-13   2.69795287872933E-12
  6    3     2.08128286900778E-06   1.87315458210700E-05
  3    4     1.00000000000000E-99   1.00000000000000E-99
  5    4     2.68986745720320E-13   2.42088071148288E-12
  6    4     5.55185636037476E-09   5.55185636037476E-08
  7    4     1.57462516877061E-12   1.73208768564767E-11
  8    4     1.07452722327941E-07   1.28943266793529E-06
  3    5     1.00000000000000E-99   1.00000000000000E-99
  5    5     1.00000000000000E-99   1.00000000000000E-99
  6    5     2.09624068799756E-14   2.30586475679732E-13
  7    5     3.92653720454188E-13   4.71184464545026E-12
  8    5     2.59548479363196E-07   3.37413023172154E-06
  9    5     1.04723833846773E-08   1.46613367385482E-07
  3    6     1.00000000000000E-99   1.00000000000000E-99
  4    6     1.00000000000000E-99   1.00000000000000E-99
  5    6     1.00000000000000E-99   1.00000000000000E-99
  6    6     2.04026928445851E-17   2.44832314135021E-16
  7    6     1.48539595627352E-13   1.93101474315558E-12
  8    6     3.63480337541430E-12   5.08872472558002E-11
  9    6     3.66748565649431E-12   5.50122848474147E-11
 10    6     1.17183934414380E-05   1.87494295063008E-04
 11    6     9.41374059921791E-08   1.60033590186704E-06
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.00000000000000E-99   1.00000000000000E-99
  5    7     1.00000000000000E-99   1.00000000000000E-99
  6    7     1.00000000000000E-99   1.00000000000000E-99
  7    7     2.25220896122657E-21   3.15309254571720E-20
  8    7     7.46323900541278E-13   1.11948585081192E-11
  9    7     1.74502082172375E-12   2.79203331475801E-11
 10    7     6.43515581816425E-12   1.09397648908792E-10
 11    7     5.79757263894112E-12   1.04356307500940E-10
 12    7     7.46940694947511E-10   1.41918732040027E-08
 13    7     1.74791627089924E-06   3.49583254179848E-05
 14    7     1.00000000000000E-99   1.00000000000000E-99
  5    8     1.00000000000000E-99   1.00000000000000E-99
  6    8     1.00000000000000E-99   1.00000000000000E-99
  7    8     1.00000000000000E-99   1.00000000000000E-99
  8    8     3.65083077148222E-19   5.84132923437155E-18
  9    8     1.29240211464676E-21   2.19708359489950E-20
 10    8     3.41589283376918E-17   6.14860710078452E-16
 11    8     3.47936200022223E-14   6.61078780042225E-13
 12    8     1.21646267147659E-12   2.43292534295318E-11
 13    8     8.52803170009550E-11   1.79088665702005E-09
 14    8     1.01586830536483E-06   2.23491027180262E-05
  5    9     1.00000000000000E-99   1.00000000000000E-99
  6    9     1.00000000000000E-99   1.00000000000000E-99
  7    9     1.00000000000000E-99   1.00000000000000E-99
  8    9     1.00000000000000E-99   1.00000000000000E-99
  9    9     1.00000000000000E-99   1.00000000000000E-99
 10    9     1.84065585697451E-20   3.49724612825157E-19
 11    9     2.18542659696348E-20   4.37085319392697E-19
