    time    temp    dens
   2.68446364487995E+00   2.21039605010279E-01   2.04240735718893E+01
     nin     zin       y       x
  1    0     1.63261712496567E-10   1.63261712496567E-10
  0    1     2.66855676885004E-13   2.66855676885004E-13
  1    1     3.13474707272667E-15   6.26949414545333E-15
  2    1     1.17009335857593E-08   3.51028007572780E-08
  1    2     2.51939779074616E-15   7.55819337223847E-15
  2    2     1.53760111486249E-04   6.15040445944996E-04
  4    2     1.65308846478391E-08   9.91853078870347E-08
  3    3     1.32335037690646E-08   7.94010226143876E-08
  4    3     1.64289156532267E-09   1.15002409572587E-08
  5    3     8.51507698125017E-14   6.81206158500014E-13
  6    3     4.36702038753849E-08   3.93031834878464E-07
  3    4     2.13038162475673E-17   1.49126713732971E-16
  5    4     8.31938653570145E-07   7.48744788213130E-06
  6    4     3.64220742183884E-07   3.64220742183884E-06
  7    4     1.15392418381404E-13   1.26931660219545E-12
  8    4     3.99892578117758E-21   4.79871093741309E-20
  3    5     1.00000000000000E-99   1.00000000000000E-99
  5    5     3.58115645972130E-13   3.58115645972130E-12
  6    5     2.19881459426094E-08   2.41869605368704E-07
  7    5     1.91335702199784E-14   2.29602842639740E-13
  8    5     2.73726845226312E-17   3.55844898794205E-16
  9    5     1.00000000000000E-99   1.00000000000000E-99
  3    6     1.00000000000000E-99   1.00000000000000E-99
  4    6     1.00000000000000E-99   1.00000000000000E-99
  5    6     1.09679290266292E-23   1.20647219292921E-22
  6    6     6.55593758569671E-07   7.86712510283606E-06
  7    6     6.78385813482680E-08   8.81901557527484E-07
  8    6     4.94087626665826E-08   6.91722677332157E-07
  9    6     4.76122857674549E-12   7.14184286511823E-11
 10    6     1.63333318283756E-06   2.61333309254009E-05
 11    6     4.11044376173301E-13   6.98775439494612E-12
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.00000000000000E-99   1.00000000000000E-99
  5    7     1.00000000000000E-99   1.00000000000000E-99
  6    7     2.32192809940653E-18   3.01850652922848E-17
  7    7     4.68046666371580E-10   6.55265332920212E-09
  8    7     8.41251847189412E-06   1.26187777078412E-04
  9    7     1.14037199918018E-07   1.82459519868829E-06
 10    7     2.12521680885502E-08   3.61286857505354E-07
 11    7     1.64927598176736E-09   2.96869676718125E-08
 12    7     8.22383416597014E-09   1.56252849153433E-07
