    time    temp    dens
   1.19486344558959E+00   4.72432274920820E-01   2.31611501280639E+02
     nin     zin       y       x
  1    0     1.33142540554965E-10   1.33142540554965E-10
  0    1     1.96015924847637E-14   1.96015924847637E-14
  1    1     5.55789836937725E-14   1.11157967387545E-13
  2    1     5.25210040872149E-10   1.57563012261645E-09
  1    2     2.25377580275715E-16   6.76132740827146E-16
  2    2     1.25087531717263E-04   5.00350126869051E-04
  4    2     9.99213046008557E-09   5.99527827605134E-08
  3    3     7.99071413039529E-10   4.79442847823717E-09
  4    3     7.32225694432413E-10   5.12557986102689E-09
  5    3     1.20350433867559E-15   9.62803470940471E-15
  6    3     5.31694161025416E-07   4.78524744922874E-06
  3    4     7.81877294205039E-16   5.47314105943527E-15
  5    4     2.23985193566503E-07   2.01586674209853E-06
  6    4     6.21824113041762E-08   6.21824113041762E-07
  7    4     1.65883508207061E-19   1.82471859027767E-18
  8    4     1.88204572705047E-17   2.25845487246056E-16
  3    5     1.00000000000000E-99   1.00000000000000E-99
  5    5     4.66399898282072E-12   4.66399898282072E-11
  6    5     2.63181610321206E-09   2.89499771353327E-08
  7    5     2.46252309006707E-11   2.95502770808048E-10
  8    5     2.87496730147708E-12   3.73745749192020E-11
  9    5     5.60982765662689E-20   7.85375871927764E-19
  3    6     1.00000000000000E-99   1.00000000000000E-99
  4    6     1.00000000000000E-99   1.00000000000000E-99
  5    6     1.55182715811010E-19   1.70700987392111E-18
  6    6     4.05473286500791E-07   4.86567943800950E-06
  7    6     4.87091192755786E-08   6.33218550582521E-07
  8    6     6.98092760388679E-08   9.77329864544151E-07
  9    6     8.03779478946647E-13   1.20566921841997E-11
 10    6     6.33743642812660E-06   1.01398982850026E-04
 11    6     9.31658208240914E-15   1.58381895400955E-13
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.00000000000000E-99   1.00000000000000E-99
  5    7     1.00000000000000E-99   1.00000000000000E-99
  6    7     2.24088301082647E-16   2.91314791407441E-15
  7    7     2.97749829110495E-10   4.16849760754693E-09
  8    7     4.61755667810945E-06   6.92633501716417E-05
  9    7     8.26972484986544E-08   1.32315597597847E-06
 10    7     2.45888463977306E-08   4.18010388761420E-07
 11    7     6.70248855717621E-09   1.20644794029172E-07
 12    7     5.82922742454014E-07   1.10755321066263E-05
 13    7     1.49814404924607E-10   2.99628809849213E-09
 14    7     1.00000000000000E-99   1.00000000000000E-99
  5    8     1.00000000000000E-99   1.00000000000000E-99
  6    8     1.00000000000000E-99   1.00000000000000E-99
  7    8     4.77567974722083E-21   7.16351962083124E-20
  8    8     3.92200062507479E-08   6.27520100011966E-07
  9    8     5.30482031075084E-10   9.01819452827643E-09
 10    8     5.79393745673516E-07   1.04290874221233E-05
 11    8     7.83815779513600E-07   1.48924998107584E-05
 12    8     5.95881224000800E-08   1.19176244800160E-06
 13    8     8.98797555514342E-08   1.88747486658012E-06
 14    8     2.39621513184295E-06   5.27167329005450E-05
  5    9     1.00000000000000E-99   1.00000000000000E-99
  6    9     1.00000000000000E-99   1.00000000000000E-99
  7    9     1.00000000000000E-99   1.00000000000000E-99
  8    9     2.97891398515050E-22   5.06415377475585E-21
  9    9     4.59601560911137E-17   8.27282809640047E-16
 10    9     8.57782634803797E-09   1.62978700612721E-07
 11    9     2.24078222856838E-09   4.48156445713676E-08
 12    9     1.19678747945791E-08   2.51325370686162E-07
 13    9     4.62069912300902E-07   1.01655380706199E-05
 14    9     3.35894313181233E-10   7.72556920316836E-09
 15    9     1.82876438336609E-10   4.38903452007863E-09
 16    9     4.12364098694141E-10   1.03091024673535E-08
 17    9     4.55966664405436E-17   1.18551332745413E-15
  7   10     1.00000000000000E-99   1.00000000000000E-99
  8   10     1.00000000000000E-99   1.00000000000000E-99
  9   10     1.00000000000000E-99   1.00000000000000E-99
 10   10     4.75238571283830E-11   9.50477142567661E-10
 11   10     8.18751160793516E-10   1.71937743766638E-08
 12   10     2.45023585243872E-08   5.39051887536518E-07
 13   10     3.55385073530354E-10   8.17385669119815E-09
 14   10     1.58477285820521E-08   3.80345485969251E-07
 15   10     3.84268532533831E-08   9.60671331334577E-07
 16   10     3.51650043127996E-10   9.14290112132789E-09
