    time    temp    dens
   2.41549841972692E-01   1.13847058746358E+00   2.80346199816624E+04
     nin     zin       y       x
  1    0     6.19396113801478E-01   6.19396113801478E-01
  0    1     1.56838375555941E-12   1.56838375555941E-12
  1    1     3.68830799021077E-11   7.37661598042153E-11
  2    1     4.61455543811678E-08   1.38436663143503E-07
  1    2     8.22782061820980E-23   2.46834618546294E-22
  2    2     6.66197633417661E-05   2.66479053367064E-04
  4    2     3.15934195942965E-08   1.89560517565779E-07
  3    3     3.68042098497623E-21   2.20825259098574E-20
  4    3     1.42277827334058E-13   9.95944791338407E-13
  5    3     1.56682158085612E-13   1.25345726468489E-12
  6    3     1.42117922968220E-06   1.27906130671398E-05
  3    4     1.00000000000000E-99   1.00000000000000E-99
  5    4     6.41318740364790E-14   5.77186866328311E-13
  6    4     1.21344323670635E-09   1.21344323670635E-08
  7    4     3.59118950364671E-13   3.95030845401138E-12
  8    4     1.00837152160807E-07   1.21004582592969E-06
  3    5     1.00000000000000E-99   1.00000000000000E-99
  5    5     1.00000000000000E-99   1.00000000000000E-99
  6    5     1.26668056255535E-14   1.39334861881089E-13
  7    5     1.90726017644561E-13   2.28871221173474E-12
  8    5     4.62048023572670E-07   6.00662430644470E-06
  9    5     9.13863416078993E-09   1.27940878251059E-07
  3    6     1.00000000000000E-99   1.00000000000000E-99
  4    6     1.00000000000000E-99   1.00000000000000E-99
  5    6     1.00000000000000E-99   1.00000000000000E-99
  6    6     6.38736666398948E-18   7.66483999678737E-17
  7    6     8.22759047211399E-14   1.06958676137482E-12
  8    6     5.09165824539443E-12   7.12832154355221E-11
  9    6     1.90346714328477E-12   2.85520071492715E-11
 10    6     1.17614987492536E-05   1.88183979988058E-04
 11    6     6.71994247681945E-08   1.14239022105931E-06
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.00000000000000E-99   1.00000000000000E-99
  5    7     1.00000000000000E-99   1.00000000000000E-99
  6    7     1.00000000000000E-99   1.00000000000000E-99
  7    7     1.98867868751495E-21   2.78415016252093E-20
  8    7     2.27584714478088E-13   3.41377071717131E-12
  9    7     5.45936915071861E-13   8.73499064114978E-12
 10    7     2.00329371344846E-12   3.40559931286238E-11
 11    7     1.80481826490268E-12   3.24867287682483E-11
 12    7     5.55751653093056E-09   1.05592814087681E-07
 13    7     1.58723474793907E-06   3.17446949587815E-05
 14    7     1.00000000000000E-99   1.00000000000000E-99
  5    8     1.00000000000000E-99   1.00000000000000E-99
  6    8     1.00000000000000E-99   1.00000000000000E-99
  7    8     1.00000000000000E-99   1.00000000000000E-99
  8    8     3.58528942868856E-19   5.73646308590169E-18
  9    8     1.25501180781242E-21   2.13352007328111E-20
 10    8     5.56002287981180E-17   1.00080411836612E-15
 11    8     1.18250727972272E-14   2.24676383147317E-13
 12    8     3.35974157838047E-13   6.71948315676094E-12
 13    8     2.35546552348873E-11   4.94647759932633E-10
 14    8     2.70042963267429E-07   5.94094519188345E-06
  5    9     1.00000000000000E-99   1.00000000000000E-99
  6    9     1.00000000000000E-99   1.00000000000000E-99
  7    9     1.00000000000000E-99   1.00000000000000E-99
  8    9     1.00000000000000E-99   1.00000000000000E-99
  9    9     1.00000000000000E-99   1.00000000000000E-99
 10    9     1.93772329705687E-20   3.68167426440805E-19
