    time    temp    dens
   5.72828740348282E-01   9.18237237145109E-01   2.10203792776660E+03
     nin     zin       y       x
  1    0     2.76318627109071E-02   2.76318627109071E-02
  0    1     2.04027573679804E-11   2.04027573679804E-11
  1    1     4.03709296381071E-10   8.07418592762143E-10
  2    1     2.42226292390146E-08   7.26678877170439E-08
  1    2     7.21580152587100E-20   2.16474045776130E-19
  2    2     1.24394976007183E-04   4.97579904028734E-04
  4    2     1.71480261189082E-08   1.02888156713449E-07
  3    3     6.64474184869456E-19   3.98684510921674E-18
  4    3     2.31083602675157E-12   1.61758521872610E-11
  5    3     1.88860372098349E-12   1.51088297678679E-11
  6    3     1.83497211572023E-06   1.65147490414820E-05
  3    4     1.00000000000000E-99   1.00000000000000E-99
  5    4     1.58669127178796E-11   1.42802214460916E-10
  6    4     1.25485703309431E-07   1.25485703309431E-06
  7    4     5.79488403048471E-13   6.37437243353319E-12
  8    4     5.36034278984587E-09   6.43241134781504E-08
  3    5     1.00000000000000E-99   1.00000000000000E-99
  5    5     1.00000000000000E-99   1.00000000000000E-99
  6    5     1.84293393038536E-12   2.02722732342389E-11
  7    5     6.50677332290926E-12   7.80812798749111E-11
  8    5     4.86528586977855E-08   6.32487163071211E-07
  9    5     4.75344724091799E-11   6.65482613728519E-10
  3    6     1.00000000000000E-99   1.00000000000000E-99
  4    6     1.00000000000000E-99   1.00000000000000E-99
  5    6     1.00000000000000E-99   1.00000000000000E-99
  6    6     2.39784965635340E-14   2.87741958762408E-13
  7    6     5.64063852710927E-12   7.33283008524205E-11
  8    6     3.40305400832188E-09   4.76427561165063E-08
  9    6     1.22009979540379E-10   1.83014969310568E-09
 10    6     1.12386263248281E-05   1.79818021197250E-04
 11    6     1.79019588259269E-09   3.04333300040758E-08
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.00000000000000E-99   1.00000000000000E-99
  5    7     1.00000000000000E-99   1.00000000000000E-99
  6    7     1.00000000000000E-99   1.00000000000000E-99
  7    7     3.18075196556988E-18   4.45305275179783E-17
  8    7     8.05167865902712E-11   1.20775179885407E-09
  9    7     1.85600967541922E-10   2.96961548067075E-09
 10    7     6.68643451813681E-10   1.13669386808326E-08
 11    7     6.00163480352259E-10   1.08029426463407E-08
 12    7     1.71187349246893E-08   3.25255963569096E-07
 13    7     2.03746803978890E-06   4.07493607957781E-05
 14    7     1.00000000000000E-99   1.00000000000000E-99
  5    8     1.00000000000000E-99   1.00000000000000E-99
  6    8     1.00000000000000E-99   1.00000000000000E-99
  7    8     1.00000000000000E-99   1.00000000000000E-99
  8    8     3.38503048226847E-16   5.41604877162955E-15
  9    8     1.42680937961189E-18   2.42557594534021E-17
 10    8     5.87112775139009E-14   1.05680299525022E-12
 11    8     4.16564800336139E-12   7.91473120638663E-11
 12    8     1.60015456093431E-10   3.20030912186863E-09
 13    8     1.05482044860582E-08   2.21512294207222E-07
 14    8     2.75383350870719E-06   6.05843371915582E-05
  5    9     1.00000000000000E-99   1.00000000000000E-99
  6    9     1.00000000000000E-99   1.00000000000000E-99
  7    9     1.00000000000000E-99   1.00000000000000E-99
  8    9     1.00000000000000E-99   1.00000000000000E-99
  9    9     1.00000000000000E-99   1.00000000000000E-99
 10    9     2.15819488187489E-17   4.10057027556229E-16
 11    9     2.64991130516478E-17   5.29982261032956E-16
 12    9     3.34441312342677E-13   7.02326755919623E-12
 13    9     8.23203062887696E-11   1.81104673835293E-09
 14    9     4.58211316164471E-12   1.05388602717828E-10
 15    9     1.34262962194812E-11   3.22231109267548E-10
 16    9     6.48361124081949E-08   1.62090281020487E-06
 17    9     6.87826441262183E-11   1.78834874728168E-09
  7   10     1.00000000000000E-99   1.00000000000000E-99
  8   10     1.00000000000000E-99   1.00000000000000E-99
  9   10     1.00000000000000E-99   1.00000000000000E-99
 10   10     5.49807327338261E-25   1.09961465467652E-23
