time_days,Sb130 top 13
1.1581089445659607e-05,24122.972811389758
1.1601469811709933e-05,24703.359386163418
1.1621886043066567e-05,25302.64506284367
1.1642338202845166e-05,25921.485143640835
1.1662826354272458e-05,26561.299998053142
1.1683350560686436e-05,27225.817074632232
1.1703910885536557e-05,27912.794174859147
1.1724507392383935e-05,28623.472931893197
1.1745140144901542e-05,29362.53346313757
1.1765809206874392e-05,30126.679143933514
1.178651464219976e-05,30921.321516776246
1.1807256514887359e-05,31745.20430009416
1.1828034889059548e-05,32603.128016360726
1.1848849828951528e-05,33493.380227290974
1.1869701398911546e-05,34423.561137475146
1.189058966340108e-05,35391.88552906717
1.1911514686995053e-05,36401.78079691422
1.1932476534382027e-05,37457.68149094765
1.1953475270364396e-05,38564.10695878169
1.1974510959858606e-05,39723.814122194795
1.199558366789533e-05,40941.705125649125
1.2016693459619685e-05,42223.75166645788
1.2037840400291438e-05,43577.960094356495
1.2059024555285186e-05,45009.535870312706
1.2080245990090588e-05,46526.24051114013
1.2101504770312538e-05,48143.43130112889
1.2122800961671391e-05,49867.95159629055
1.214413463000315e-05,51719.76974424315
1.2165505841259673e-05,53708.305807491895
1.2186914661508891e-05,55861.637105910755
1.2208361156934996e-05,58198.62712484442
1.2229845393838647e-05,60748.35975437275
1.2251367438637181e-05,63547.444814706396
1.2272927357864821e-05,66639.80010442772
1.2294525218172865e-05,70077.11804954601
1.2316161086329919e-05,73918.33750521197
1.2337835029222076e-05,78249.35794475465
1.235954711385314e-05,83161.30885032035
1.2381297407344829e-05,88779.74679102188
1.2403085976936977e-05,95253.71851603371
1.242491288998775e-05,102788.2011820022
1.2446778213973852e-05,111626.01760703755
1.2468682016490729e-05,122093.33584212919
1.2490624365252783e-05,134628.96004602578
1.2512605328093577e-05,149830.59238990908
1.2534624972966053e-05,168473.57121819124
1.2556683367942735e-05,191703.07997281264
1.257878058121593e-05,221183.83108331484
1.2600916681097967e-05,259367.94064686523
1.2623091736021378e-05,310256.5522647699
1.2645305814539128e-05,380268.2039402132
1.266755898532482e-05,480989.36092507903
1.2689851317172906e-05,634108.6357896999
1.2712182878998908e-05,884647.2133643893
1.2734553739839618e-05,1335574.7906278367
1.2756963968853328e-05,2250046.271965899
1.2779413635320026e-05,4334107.127137107
1.2801902808641623e-05,9219961.79317679
1.2824431558342162e-05,18374269.682267115
1.2846999954068035e-05,30827891.507414475
1.2869608065588195e-05,45748942.5311993
1.289225596279438e-05,63160601.022330426
1.2914943715701314e-05,83233455.76096664
1.2937671394446944e-05,106137554.79313527
1.2960439069292637e-05,132039588.76940979
1.298324681062341e-05,161075821.67844418
1.3006094688948138e-05,193388921.02707273
1.3028982774899787e-05,229072910.85998285
1.305191113923561e-05,268225919.11649457
1.307487985283739e-05,310947924.7880528
1.3097888986711642e-05,357287399.9705704
1.3120938611989838e-05,407301747.7716037
1.3144028799928628e-05,461051884.1577704
1.3167159621910058e-05,518573564.12151325
1.3190331149441795e-05,579886928.0985059
1.3213543454157339e-05,645053328.253935
1.3236796607816261e-05,714039498.6268795
1.32600906823044e-05,786871331.8614641
1.3283425749634113e-05,863515195.5139558
1.3306801881944475e-05,943985753.2471677
1.3330219151501514e-05,1028277061.4931673
1.3353677630698433e-05,1116332414.930968
1.3377177392055832e-05,1208131624.0818057
1.3400718508221931e-05,1303672189.5997522
1.3424301051972795e-05,1402853942.422269
1.3447925096212565e-05,1505682595.1193235
1.3471590713973672e-05,1612067980.4562032
1.3495297978417076e-05,1721971123.3545723
1.3519046962832478e-05,1835316724.7248616
1.3542837740638563e-05,1952058710.2347662
1.3566670385383211e-05,2072148710.9633355
1.3590544970743732e-05,2195492675.600463
1.3614461570527095e-05,2322026877.810338
1.3638420258670157e-05,2451724042.2104635
1.3662421109239881e-05,2584487270.637334
1.3686464196433578e-05,2720228886.4853315
1.3710549594579135e-05,2858915336.0104437
1.3734677378135231e-05,3000414483.9689817
1.3758847621691586e-05,3144650155.1209493
1.378306039996918e-05,3291557382.5320954
1.3807315787820486e-05,3441079222.627736
1.38316138602297e-05,3593144415.9552155
1.385595469231298e-05,3747659308.2204757
1.3880338359318668e-05,3904551286.5695086
1.3904764936627538e-05,4063736351.058375
1.3929234499753e-05,4225145717.364131
1.395374712434137e-05,4388686410.834714
1.3978302886172082e-05,4554287679.468743
1.4002901861157918e-05,4721880746.704594
1.402754412534526e-05,4891402543.830006
1.4052229754914316e-05,5062756034.2975
1.407695882617935e-05,5235837962.570639
1.4101731415588925e-05,5410655668.630543
1.4126547599726145e-05,5587041439.275045
1.4151407455308875e-05,5765014061.822765
1.4176311059189993e-05,5944424111.222457
1.4201258488357622e-05,6125275134.339471
1.422624981993537e-05,6307424973.974326
1.4251285131182563e-05,6490872231.874517
1.427636449949449e-05,6675490845.874848
1.4301488002402642e-05,6861221196.400839
1.4326655717574944e-05,7048038971.368814
1.4351867722816006e-05,7235845537.656387
1.4377124096067355e-05,7424578323.858901
1.4402424915407685e-05,7614201390.804073
1.4427770259053083e-05,7804636641.981841
1.445316020535729e-05,7995804482.630145
1.4478594832811927e-05,8187651747.536269
1.450407422004675e-05,8380125364.657323
1.4529598445829883e-05,8573166936.028287
1.4555167589068063e-05,8766722253.810976
1.4580781728806896e-05,8960735966.456177
1.4606440944231087e-05,9155154726.412643
1.4632145314664688e-05,9349927930.355846
1.4657894919571347e-05,9545005367.31973
1.4683689838554557e-05,9740337373.183846
1.4709530151357889e-05,9935874966.897629
1.473541593786525e-05,10131558775.070847
1.4761347278101124e-05,10327322281.629923
1.4787324252230827e-05,10523134111.594807
1.4813346940560748e-05,10718956270.41547
1.4839415423538595e-05,10914733153.024977
1.4865529781753654e-05,11110421873.539557
1.4891690095937025e-05,11305997926.349726
1.4917896446961879e-05,11501419120.762115
1.4944148915843716e-05,11696628380.597786
1.49704475837406e-05,11891578760.540115
1.4996792531953411e-05,12086262963.513752
1.5023183841926115e-05,12280646202.861237
