time_days,I131 top 3
1.1581089445659607e-05,7.158334661052177e-90
1.1601469811709933e-05,7.158334661052177e-90
1.1621886043066567e-05,7.158334661052177e-90
1.1642338202845166e-05,7.158334661052177e-90
1.1662826354272458e-05,7.158334661052177e-90
1.1683350560686436e-05,7.158334661052177e-90
1.1703910885536557e-05,7.158334661052177e-90
1.1724507392383935e-05,7.158334661052177e-90
1.1745140144901542e-05,7.158334661052177e-90
1.1765809206874392e-05,7.158334661052177e-90
1.178651464219976e-05,7.158334661052177e-90
1.1807256514887359e-05,7.158334661052177e-90
1.1828034889059548e-05,7.158334661052177e-90
1.1848849828951528e-05,7.158334661052177e-90
1.1869701398911546e-05,7.158334661052177e-90
1.189058966340108e-05,7.158334661052177e-90
1.1911514686995053e-05,7.158334661052177e-90
1.1932476534382027e-05,7.158334661052177e-90
1.1953475270364396e-05,7.158334661052177e-90
1.1974510959858606e-05,7.158334661052177e-90
1.199558366789533e-05,7.158334661052177e-90
1.2016693459619685e-05,7.158334661052177e-90
1.2037840400291438e-05,7.158334661052177e-90
1.2059024555285186e-05,7.158334661052177e-90
1.2080245990090588e-05,7.158334661052177e-90
1.2101504770312538e-05,7.158334661052177e-90
1.2122800961671391e-05,7.158334661052177e-90
1.214413463000315e-05,7.158334661052177e-90
1.2165505841259673e-05,7.158334661052177e-90
1.2186914661508891e-05,7.158334661052177e-90
1.2208361156934996e-05,7.158334661052177e-90
1.2229845393838647e-05,7.158334661052177e-90
1.2251367438637181e-05,7.158334661052177e-90
1.2272927357864821e-05,7.158334661052177e-90
1.2294525218172865e-05,7.158334661052177e-90
1.2316161086329919e-05,7.158334661052177e-90
1.2337835029222076e-05,7.158334661052177e-90
1.235954711385314e-05,7.158334661052177e-90
1.2381297407344829e-05,7.158334661052177e-90
1.2403085976936977e-05,7.158334661052177e-90
1.242491288998775e-05,7.158334661052177e-90
1.2446778213973852e-05,7.158334661052177e-90
1.2468682016490729e-05,7.158334661052177e-90
1.2490624365252783e-05,7.158334661052177e-90
1.2512605328093577e-05,7.158334661052177e-90
1.2534624972966053e-05,7.158334661052177e-90
1.2556683367942735e-05,7.158334661052177e-90
1.257878058121593e-05,7.158334661052177e-90
1.2600916681097967e-05,7.158334661052177e-90
1.2623091736021378e-05,7.158334661052177e-90
1.2645305814539128e-05,7.158334661052177e-90
1.266755898532482e-05,7.158334661052177e-90
1.2689851317172906e-05,7.158334661052177e-90
1.2712182878998908e-05,7.158334661052177e-90
1.2734553739839618e-05,7.158334661052177e-90
1.2756963968853328e-05,7.158334661052177e-90
1.2779413635320026e-05,7.158334661052177e-90
1.2801902808641623e-05,7.158334661052177e-90
1.2824431558342162e-05,3.0706868209324094e-14
1.2846999954068035e-05,4.942817053766346e-13
1.2869608065588195e-05,1.7006183362466444e-12
1.289225596279438e-05,4.672218531975028e-12
1.2914943715701314e-05,1.1115782422019756e-11
1.2937671394446944e-05,2.3883732118660634e-11
1.2960439069292637e-05,4.75621012382506e-11
1.298324681062341e-05,8.90918265015271e-11
1.3006094688948138e-05,1.5885307852232705e-10
1.3028982774899787e-05,2.7152807551378535e-10
1.305191113923561e-05,4.47521317390198e-10
1.307487985283739e-05,7.152459386987353e-10
1.3097888986711642e-05,1.1115039047211496e-09
1.3120938611989838e-05,1.6846356561581055e-09
1.3144028799928628e-05,2.4981544119690126e-09
1.3167159621910058e-05,3.6314025458630304e-09
1.3190331149441795e-05,5.182441555952528e-09
1.3213543454157339e-05,7.280001794555144e-09
1.3236796607816261e-05,1.0067621170279533e-08
1.32600906823044e-05,1.3736830778111218e-08
1.3283425749634113e-05,1.8498126718217032e-08
1.3306801881944475e-05,2.4619685298094727e-08
1.3330219151501514e-05,3.241502466841512e-08
1.3353677630698433e-05,4.2236539750634296e-08
1.3377177392055832e-05,5.451082763159574e-08
1.3400718508221931e-05,6.97517335704118e-08
1.3424301051972795e-05,8.848223242823014e-08
1.3447925096212565e-05,1.1140258659132148e-07
1.3471590713973672e-05,1.3921025534092585e-07
1.3495297978417076e-05,1.7275970186981315e-07
1.3519046962832478e-05,2.129585262394936e-07
1.3542837740638563e-05,2.609148809561328e-07
1.3566670385383211e-05,3.1786140486613447e-07
1.3590544970743732e-05,3.850329483265833e-07
1.3614461570527095e-05,4.638923556787821e-07
1.3638420258670157e-05,5.56270179182999e-07
1.3662421109239881e-05,6.63890263414404e-07
1.3686464196433578e-05,7.886349883320653e-07
1.3710549594579135e-05,9.331126931425834e-07
1.3734677378135231e-05,1.0993612754984912e-06
1.3758847621691586e-05,1.2899910900033017e-06
1.378306039996918e-05,1.5079163345576153e-06
1.3807315787820486e-05,1.7564639707485764e-06
1.38316138602297e-05,2.0392396181966546e-06
1.385595469231298e-05,2.3597252300331824e-06
1.3880338359318668e-05,2.7219688006341514e-06
1.3904764936627538e-05,3.1303271956045642e-06
1.3929234499753e-05,3.5898513973034545e-06
1.395374712434137e-05,4.10504167210973e-06
1.3978302886172082e-05,4.681312499371674e-06
1.4002901861157918e-05,5.324617301088623e-06
1.402754412534526e-05,6.041981434069136e-06
1.4052229754914316e-05,6.839698367610612e-06
1.407695882617935e-05,7.722733369205328e-06
1.4101731415588925e-05,8.703913578728187e-06
1.4126547599726145e-05,9.784564922630839e-06
1.4151407455308875e-05,1.0980766103654383e-05
1.4176311059189993e-05,1.2294142865611266e-05
1.4201258488357622e-05,1.374242789597383e-05
1.422624981993537e-05,1.532725206609994e-05
1.4251285131182563e-05,1.7070486164843786e-05
1.427636449949449e-05,1.8974548485484822e-05
1.4301488002402642e-05,2.1051266902083946e-05
1.4326655717574944e-05,2.3323658134366602e-05
1.4351867722816006e-05,2.5796578354978548e-05
1.4377124096067355e-05,2.848273438007787e-05
1.4402424915407685e-05,3.1407484607247986e-05
1.4427770259053083e-05,3.4583925904136115e-05
1.445316020535729e-05,3.802353517004966e-05
1.4478594832811927e-05,4.1745073557812064e-05
1.450407422004675e-05,4.576880101283153e-05
1.4529598445829883e-05,5.0114063439678615e-05
1.4555167589068063e-05,5.480117010231576e-05
1.4580781728806896e-05,5.9853211612724696e-05
1.4606440944231087e-05,6.529047512659095e-05
1.4632145314664688e-05,7.11366597248118e-05
1.4657894919571347e-05,7.741633860563484e-05
1.4683689838554557e-05,8.415508370866073e-05
1.4709530151357889e-05,9.137952818257719e-05
1.473541593786525e-05,9.912999773944298e-05
1.4761347278101124e-05,0.00010743253048079908
1.4787324252230827e-05,0.00011629456637584569
1.4813346940560748e-05,0.00012574604248277287
1.4839415423538595e-05,0.00013584471979043037
1.4865529781753654e-05,0.00014662555500032662
1.4891690095937025e-05,0.00015809936784515617
1.4917896446961879e-05,0.00017030263927804171
1.4944148915843716e-05,0.00018329348709888486
1.49704475837406e-05,0.00019712202791977995
1.4996792531953411e-05,0.0002117878203133073
1.5023183841926115e-05,0.00022732994278146324
1.5049621595245995e-05,0.00024386005603994123
1.507610587364391e-05,0.00026137272670377057
1.510263675899455e-05,0.0002798809841469555
1.5129214333316696e-05,0.0002995014675673833
1.5155838678773453e-05,0.0003202646021020994
1.5182509877672523e-05,0.0003421470955727616
1.5209228012466448e-05,0.0003653235376214565
1.5235993165752881e-05,0.0003897625485504861
1.5262805420274813e-05,0.00041549750653348895
1.5289664858920863e-05,0.0004427329783683195
1.5316571564725508e-05,0.0004713032896034597
1.5343525620869345e-05,0.0005015234463981817
1.537052711067936e-05,0.0005331604460506814
1.539757611762918e-05,0.000566584927632165
1.5424672725339315e-05,0.000601550864723816
1.5451817017577448e-05,0.0006384344357444222
1.5479009078258655e-05,0.0006770016053992343
1.5506248991445707e-05,0.0007176085544653341
1.553353684134929e-05,0.0007600617484267901
1.55608727123283e-05,0.0008046672532725107
1.558825668889008e-05,0.0008513160010388433
1.5615688855690682e-05,0.0009003198286509674
1.5643169297535144e-05,0.0009514162773829986
1.5670698099377748e-05,0.0010049988442347043
1.569827534632226e-05,0.0010609639406675246
1.5725901123622233e-05,0.0011193234536931867
1.5753575516681237e-05,0.001180508242148903
1.5781298611053135e-05,0.001244171053464645
1.5809070492442352e-05,0.0013107268187171066
1.5836891246704132e-05,0.0013801336687726984
1.5864760959844808e-05,0.001452338544395239
1.5892679718022064e-05,0.0015279332351931314
1.592064760754521e-05,0.0016064907524770118
1.594866471487544e-05,0.0016880988318269488
1.5976731126626097e-05,0.0017734512693200661
1.6004846929562958e-05,0.0018620773504387747
1.603301221060447e-05,0.001954069040611954
1.6061227056822062e-05,0.0020499051492471687
1.608949155544038e-05,0.002149551006870804
1.6117805793837564e-05,0.002252874008714365
1.6146169859545525e-05,0.0023600851973787575
1.617458384025022e-05,0.002471752240082814
1.6203047823791897e-05,0.0025874235082997874
1.6231561898165408e-05,0.0027072016760231253
1.6260126151520447e-05,0.002831744671021231
1.628874067216182e-05,0.0029608344146487718
1.6317405548549763e-05,0.003094381403617494
1.6346120869300153e-05,0.003232757467012235
1.6374886723184828e-05,0.0033765175737368734
1.6403703199131847e-05,0.003525290277528924
1.643257038622576e-05,0.003679166720702276
1.6461488373707892e-05,0.003838279752064905
1.649045725097661e-05,0.004002763051918992
1.6519477107587608e-05,0.0041727514404981784
1.6548548033254172e-05,0.004348903715062188
1.6577670117847477e-05,0.004530957886950257
1.6606843451396847e-05,0.004718962924086281
1.6636068124090033e-05,0.004913060766055264
1.6665344226273513e-05,0.005113395273493234
1.669467184845274e-05,0.005320112305687535
1.6724051081292446e-05,0.005533552173959906
1.6753482015616925e-05,0.005754263512050578
1.6782964742410284e-05,0.005981844530583385
1.6812499352816754e-05,0.0062164505632802385
1.684208593814096e-05,0.006458462112588934
1.6871724589848207e-05,0.006707888013624958
1.6901415399564752e-05,0.006964899940612859
1.693115845907811e-05,0.007229671470413241
1.6960953860337308e-05,0.007502694974393255
1.6990801695453192e-05,0.007784204414906055
1.702070205669871e-05,0.008074046361410485
1.7050655036509176e-05,0.008372404546472154
1.7080660727482586e-05,0.00867946527156756
1.7110719222379885e-05,0.008995417481490606
1.714083061412526e-05,0.009320452831857206
1.7170994995806416e-05,0.009654765751214132
1.720121246067489e-05,0.009998553498884994
1.7231483102146308e-05,0.010352901194535188
1.7261807013800698e-05,0.010717388600507966
1.7292184289382762e-05,0.011092134985466224
1.7322615022802185e-05,0.011477442097791498
1.7353099308133895e-05,0.01187404160106232
1.73836372396184e-05,0.012281441758046728
1.7414228911662022e-05,0.012699888300763996
1.7444874418837245e-05,0.013129624745423132
1.7475573855882963e-05,0.01357090016798731
1.7506327317704802e-05,0.0140239672969036
1.7537134899375404e-05,0.014489082680818
1.75679966961347e-05,0.014966506839143603
1.7598912803390254e-05,0.0154565043990145
1.7629883316717503e-05,0.01595938082661714
1.766090833186009e-05,0.01647533767542196
1.769198794473014e-05,0.017004653162617137
1.772312225140858e-05,0.017547900808333544
1.7754311348145392e-05,0.01810594918577346
1.7785555331359968e-05,0.018678234656515302
1.7816854297641357e-05,0.019265053414004234
1.7848208343748594e-05,0.019866706570921346
1.787961756661099e-05,0.020483500245642834
1.7911082063328438e-05,0.021115745645073007
1.7942601931171687e-05,0.021763759144197294
1.7974177267582687e-05,0.022427862362692442
1.800580817017485e-05,0.023108382238822802
1.8037494736733376e-05,0.023805651100785183
1.8069237065215538e-05,0.024520006735648518
1.8101035253751007e-05,0.02525179245600093
1.8132889400642136e-05,0.026001357164354515
1.8164799604364262e-05,0.026769055415384133
1.819676596356603e-05,0.027555247476029183
1.822878857706968e-05,0.028360618338322995
1.826086754387137e-05,0.029185881332201034
1.8293002963141454e-05,0.03003265342251446
1.832519493422482e-05,0.030898936570003623
1.835744355664117e-05,0.031785112479407435
1.8389748930085357e-05,0.03269162250613479
1.8422111154427663e-05,0.03361876096998809
1.8454530329714124e-05,0.03456692843832839
1.848700655616684e-05,0.035537463394304886
1.8519539934184284e-05,0.03653274908051673
1.8552130564341603e-05,0.03755038593732166
1.8584778547390938e-05,0.03859079913846809
1.8617483984261734e-05,0.039654420412064705
1.8650246976061058e-05,0.0407416881126993
1.8683067624073886e-05,0.0418530472910991
1.8715946029763458e-05,0.042988949761092105
1.874888229477156e-05,0.04415205256742754
1.8781876520918833e-05,0.04534232719395835
1.8814928810205125e-05,0.04655938540825211
1.8848039264809767e-05,0.04780259686230632
1.8881207987091912e-05,0.04907243768108314
1.891443507959084e-05,0.050369391069849494
1.894772064502628e-05,0.05169394738252724
1.898106478629873e-05,0.053049285365637015
1.9014467606489768e-05,0.054435919019236216
1.904792920886238e-05,0.05585178006718147
1.9081449696861274e-05,0.057297386732124145
1.9115029174113187e-05,0.05877326459335496
1.9148667744427237e-05,0.060279946697323
1.918236551179521e-05,0.06181797364584719
1.92161225803919e-05,0.06338938452395705
1.924993905457543e-05,0.06499717071040188
1.928381503888758e-05,0.06663806492828775
1.931775063805408e-05,0.06831263642487433
1.935174595698498e-05,0.07002146207210472
1.9385801100774934e-05,0.07176512640566438
1.941991617470355e-05,0.07354493198716047
1.9454091284235708e-05,0.07535988794473732
1.9488326535021875e-05,0.07721966268201688
1.9522622032898447e-05,0.07911614680977097
1.955697788388808e-05,0.08104894256270526
1.9591394194199983e-05,0.0830185805065413
1.9625871070230302e-05,0.08502567351643615
1.96604086185624e-05,0.08708241820163405
1.9695006945967205e-05,0.08917802933737107
1.9729666159403553e-05,0.0913138715888911
1.976438636601849e-05,0.09348874385923274
1.979916767314763e-05,0.09570761587143617
1.9834010188315473e-05,0.09797739281030576
1.986891401923574e-05,0.10028836364702053
1.99038792738117e-05,0.10264114134036856
1.9938906060136527e-05,0.10503634765412609
1.9973994486493593e-05,0.10748657751810567
2.000914466135685e-05,0.10998684831990575
2.0044356693391125e-05,0.11252957774106767
2.0079630691452482e-05,0.11511537766310095
2.011496676458855e-05,0.11776178938813234
2.0150365022038856e-05,0.12045746279258354
2.0185825573235162e-05,0.12319858641620676
2.0221348527801822e-05,0.1259858116634521
2.025693399555609e-05,0.12883915552090586
2.029258208650849e-05,0.13174284064420336
2.0328292910863132e-05,0.13469511071094709
2.0364066579018066e-05,0.13769665740871437
2.0399903201565624e-05,0.1407679352670133
2.0435802889292753e-05,0.1438927518505967
2.0471765753181365e-05,0.1470694341000042
2.0507791904408675e-05,0.1502987147062713
2.0543881454347558e-05,0.15359918660239402
2.0580034514566863e-05,0.15695877505044192
2.0616251196831796e-05,0.1603736584109707
2.0652531613104237e-05,0.16384461105398782
2.0688875875543103e-05,0.16738579976499154
2.0725284096504675e-05,0.1709943296160596
2.0761756388542976e-05,0.17466173436761842
2.0798292864410088e-05,0.17838883068359737
2.083489363705652e-05,0.18218252484064523
2.0871558819631544e-05,0.18605470181044112
2.0908288525483562e-05,0.18998948627089016
2.0945082868160444e-05,0.1939877377096989
2.098194196140987e-05,0.198050327450523
2.1018865919179708e-05,0.20219706497236162
2.105585485561834e-05,0.2064146304958948
2.109290888507503e-05,0.21069959285221257
2.1130028122100276e-05,0.2150528667510226
2.1167212681446157e-05,0.21948049294483984
2.12044626780667e-05,0.22399678694292258
2.124177822711821e-05,0.22858919644939146
2.127915944395967e-05,0.23324946311666397
2.131660644415305e-05,0.23798457818989674
2.1354119343463693e-05,0.24281866489032702
2.1391698257860666e-05,0.24772400770557504
2.142934330351712e-05,0.2527016278917086
2.146705459681064e-05,0.25776478835014077
2.1504832254323623e-05,0.2629251289501243
2.154267639284362e-05,0.26816125761498344
2.1580587129363696e-05,0.2734742399788443
2.161856458108282e-05,0.27887942093609813
2.1656608865406197e-05,0.28438425561826486
2.169472009994563e-05,0.28997181450163106
2.1732898402519917e-05,0.2956379180032401
2.1771143891155178e-05,0.30140797692609156
2.1809456684085236e-05,0.3072767127837514
2.1847836899751993e-05,0.3132276142907705
2.188628465680577e-05,0.3192624187598078
2.1924800074105693e-05,0.32543321256160146
2.1963383270720065e-05,0.3316817347340042
2.2002034365926714e-05,0.33800793433177606
2.204075347921337e-05,0.344475316057247
2.2079540730278055e-05,0.3510177765566173
2.2118396239029422e-05,0.3576509666365258
2.2157320125587136e-05,0.36442036183255183
2.2196312510282252e-05,0.3712685348470805
2.2235373513657588e-05,0.3782181673567473
2.227450325646809e-05,0.38530150109691685
2.2313701859681205e-05,0.39246742629910414
2.2352969444477262e-05,0.3997430391228986
2.2392306132249838e-05,0.40715249850721397
