    time    temp    dens
   4.87157984752545E-01   9.62565915580629E-01   3.41747598056187E+03
     nin     zin       y       x
  1    0     2.09575701214765E-01   2.09575701214765E-01
  0    1     1.26340877487628E-11   1.26340877487628E-11
  1    1     3.01892231810927E-10   6.03784463621855E-10
  2    1     7.18856180382439E-08   2.15656854114732E-07
  1    2     5.96614695352582E-21   1.78984408605775E-20
  2    2     1.19924320687807E-04   4.79697282751228E-04
  4    2     1.88238901226869E-08   1.12943340736122E-07
  3    3     5.74825523828157E-20   3.44895314296894E-19
  4    3     9.17439563906875E-13   6.42207694734813E-12
  5    3     1.01562373075813E-12   8.12498984606501E-12
  6    3     2.05712998103504E-06   1.85141698293154E-05
  3    4     1.00000000000000E-99   1.00000000000000E-99
  5    4     1.97858503885214E-12   1.78072653496692E-11
  6    4     6.35981195225523E-08   6.35981195225523E-07
  7    4     2.51588445363193E-12   2.76747289899512E-11
  8    4     3.07214491626810E-08   3.68657389952172E-07
  3    5     1.00000000000000E-99   1.00000000000000E-99
  5    5     1.00000000000000E-99   1.00000000000000E-99
  6    5     1.70588597024976E-13   1.87647456727473E-12
  7    5     1.19697389992328E-12   1.43636867990794E-11
  8    5     1.02295354113527E-07   1.32983960347585E-06
  9    5     6.53204267680828E-10   9.14485974753160E-09
  3    6     1.00000000000000E-99   1.00000000000000E-99
  4    6     1.00000000000000E-99   1.00000000000000E-99
  5    6     1.00000000000000E-99   1.00000000000000E-99
  6    6     4.50283424042025E-16   5.40340108850430E-15
  7    6     7.32793169054297E-13   9.52631119770586E-12
  8    6     8.79235258214975E-11   1.23092936150097E-09
  9    6     1.73603274072919E-11   2.60404911109379E-10
 10    6     1.17128479393049E-05   1.87405567028879E-04
 11    6     1.39725037391524E-08   2.37532563565592E-07
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.00000000000000E-99   1.00000000000000E-99
  5    7     1.00000000000000E-99   1.00000000000000E-99
  6    7     1.00000000000000E-99   1.00000000000000E-99
  7    7     5.18689858482876E-20   7.26165801876026E-19
