    time    temp    dens
   5.68531394034810E-02   1.11450426454730E+00   2.15006501657869E+06
     nin     zin       y       x
  1    0     8.02228999095046E-01   8.02228999095046E-01
  0    1     2.03910771306717E-14   2.03910771306717E-14
  1    1     5.04163635537107E-13   1.00832727107421E-12
  2    1     6.26623912312012E-09   1.87987173693604E-08
  1    2     1.00000000000000E-99   1.00000000000000E-99
  2    2     7.32436083173449E-06   2.92974433269379E-05
  4    2     2.52342020484889E-07   1.51405212290933E-06
  3    3     2.98213628944702E-22   1.78928177366821E-21
  4    3     1.59748662046104E-15   1.11824063432273E-14
  5    3     1.81769911623900E-15   1.45415929299120E-14
  6    3     2.36618858590256E-07   2.12956972731231E-06
  3    4     1.00000000000000E-99   1.00000000000000E-99
  5    4     1.35689883853267E-14   1.22120895467940E-13
  6    4     3.11837788449607E-12   3.11837788449607E-11
  7    4     1.02566059403440E-13   1.12822665343784E-12
  8    4     3.45776857247206E-06   4.14932228696647E-05
  3    5     1.00000000000000E-99   1.00000000000000E-99
  5    5     1.00000000000000E-99   1.00000000000000E-99
  6    5     2.26794327893882E-16   2.49473760683271E-15
  7    5     2.01359824191411E-14   2.41631789029693E-13
  8    5     6.35085326667213E-07   8.25610924667377E-06
  9    5     1.59306019589206E-06   2.23028427424889E-05
  3    6     1.00000000000000E-99   1.00000000000000E-99
  4    6     1.00000000000000E-99   1.00000000000000E-99
  5    6     1.00000000000000E-99   1.00000000000000E-99
  6    6     1.02225072186457E-19   1.22670086623748E-18
  7    6     1.10934408546215E-15   1.44214731110080E-14
  8    6     2.05090291011021E-14   2.87126407415430E-13
  9    6     1.12491700405265E-13   1.68737550607898E-12
 10    6     2.09018216164621E-06   3.34429145863393E-05
 11    6     1.43888096638071E-06   2.44609764284722E-05
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.00000000000000E-99   1.00000000000000E-99
  5    7     1.00000000000000E-99   1.00000000000000E-99
  6    7     1.00000000000000E-99   1.00000000000000E-99
  7    7     2.76880766138636E-24   3.87633072594091E-23
  8    7     4.16113044706734E-16   6.24169567060101E-15
  9    7     3.17919508189252E-15   5.08671213102803E-14
 10    7     1.92641669530618E-14   3.27490838202050E-13
 11    7     1.73556240893048E-14   3.12401233607487E-13
 12    7     4.53979066680446E-12   8.62560226692848E-11
 13    7     1.99050681836967E-07   3.98101363673933E-06
 14    7     1.00000000000000E-99   1.00000000000000E-99
  5    8     1.00000000000000E-99   1.00000000000000E-99
  6    8     1.00000000000000E-99   1.00000000000000E-99
  7    8     1.00000000000000E-99   1.00000000000000E-99
  8    8     3.64582251206599E-22   5.83331601930558E-21
  9    8     1.26375443036256E-24   2.14838253161635E-23
