    time    temp    dens
   2.17747403091314E+00   2.61510421146347E-01   3.82697824954678E+01
     nin     zin       y       x
  1    0     4.60947415895949E-11   4.60947415895949E-11
  0    1     2.72784180866095E-14   2.72784180866095E-14
  1    1     3.93622340061070E-15   7.87244680122141E-15
  2    1     1.54577579727239E-09   4.63732739181717E-09
  1    2     3.72992656026931E-16   1.11897796808079E-15
  2    2     1.25620274656978E-04   5.02481098627913E-04
  4    2     4.32249472185966E-09   2.59349683311579E-08
  3    3     3.85824334255783E-09   2.31494600553470E-08
  4    3     8.25892491219709E-10   5.78124743853796E-09
  5    3     1.12149177351620E-14   8.97193418812957E-14
  6    3     8.24666758159066E-08   7.42200082343159E-07
  3    4     8.00253872377616E-17   5.60177710664331E-16
  5    4     6.17409273278926E-07   5.55668345951033E-06
  6    4     6.33376807207822E-08   6.33376807207822E-07
  7    4     4.72674633112638E-16   5.19942096423902E-15
  8    4     7.69300322763904E-24   9.23160387316684E-23
  3    5     1.00000000000000E-99   1.00000000000000E-99
  5    5     2.61878699069235E-12   2.61878699069235E-11
  6    5     3.78649338692160E-09   4.16514272561376E-08
  7    5     6.09600726751947E-15   7.31520872102337E-14
  8    5     4.29242547897587E-16   5.58015312266863E-15
  9    5     2.18563641307743E-25   3.05989097830840E-24
  3    6     1.00000000000000E-99   1.00000000000000E-99
  4    6     1.00000000000000E-99   1.00000000000000E-99
  5    6     8.44824222566332E-21   9.29306644822965E-20
  6    6     4.64914539507614E-07   5.57897447409137E-06
  7    6     4.71134129706729E-08   6.12474368618748E-07
  8    6     7.83116935331833E-08   1.09636370946457E-06
  9    6     1.75826783792549E-12   2.63740175688823E-11
 10    6     2.55519075256037E-06   4.08830520409660E-05
 11    6     2.66377726104376E-13   4.52842134377439E-12
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.00000000000000E-99   1.00000000000000E-99
  5    7     1.00000000000000E-99   1.00000000000000E-99
  6    7     4.94486094499636E-17   6.42831922849526E-16
  7    7     2.45606724210815E-10   3.43849413895141E-09
  8    7     8.33979934498161E-06   1.25096990174724E-04
  9    7     1.22127590301496E-07   1.95404144482394E-06
 10    7     2.40170771065261E-08   4.08290310810943E-07
 11    7     2.38418694023908E-09   4.29153649243035E-08
 12    7     7.77459146510055E-08   1.47717237836910E-06
 13    7     2.37508135473400E-12   4.75016270946800E-11
 14    7     1.00000000000000E-99   1.00000000000000E-99
  5    8     1.00000000000000E-99   1.00000000000000E-99
  6    8     1.00000000000000E-99   1.00000000000000E-99
  7    8     1.29802364568603E-21   1.94703546852904E-20
  8    8     5.14546303658677E-08   8.23274085853883E-07
  9    8     1.07252207627345E-09   1.82328752966487E-08
 10    8     7.87379630992309E-07   1.41728333578616E-05
 11    8     1.03899526466104E-06   1.97409100285598E-05
 12    8     7.21311984030972E-08   1.44262396806194E-06
 13    8     7.76174776712037E-08   1.62996703109528E-06
 14    8     1.78126699857953E-06   3.91878739687496E-05
  5    9     1.00000000000000E-99   1.00000000000000E-99
  6    9     1.00000000000000E-99   1.00000000000000E-99
  7    9     1.00000000000000E-99   1.00000000000000E-99
  8    9     1.92274390309392E-22   3.26866463525966E-21
  9    9     3.36970654375556E-18   6.06547177876000E-17
 10    9     3.21994531780076E-08   6.11789610382144E-07
 11    9     6.27943543323800E-09   1.25588708664760E-07
 12    9     2.68615883013912E-08   5.64093354329214E-07
 13    9     9.73118479795691E-07   2.14086065555052E-05
 14    9     3.15007098585966E-10   7.24516326747722E-09
 15    9     3.73497314377535E-11   8.96393554506085E-10
 16    9     1.06118612443361E-13   2.65296531108402E-12
 17    9     1.08743498034428E-21   2.82733094889514E-20
  7   10     1.00000000000000E-99   1.00000000000000E-99
  8   10     1.00000000000000E-99   1.00000000000000E-99
  9   10     1.00000000000000E-99   1.00000000000000E-99
 10   10     3.38825617860384E-10   6.77651235720768E-09
 11   10     4.21421028498840E-09   8.84984159847565E-08
 12   10     1.44068786388407E-07   3.16951330054496E-06
 13   10     5.63463390220308E-10   1.29596579750671E-08
 14   10     1.58842526157476E-08   3.81222062777943E-07
 15   10     1.26209986123135E-08   3.15524965307838E-07
 16   10     1.41991250739699E-11   3.69177251923219E-10
 17   10     2.37843190352521E-19   6.42176613951806E-18
 18   10     1.00000000000000E-99   1.00000000000000E-99
 19   10     1.00000000000000E-99   1.00000000000000E-99
 20   10     1.00000000000000E-99   1.00000000000000E-99
 21   10     1.00000000000000E-99   1.00000000000000E-99
 22   10     1.00000000000000E-99   1.00000000000000E-99
 23   10     1.00000000000000E-99   1.00000000000000E-99
 24   10     1.00000000000000E-99   1.00000000000000E-99
 25   10     1.00000000000000E-99   1.00000000000000E-99
 26   10     1.00000000000000E-99   1.00000000000000E-99
 27   10     1.00000000000000E-99   1.00000000000000E-99
 28   10     1.00000000000000E-99   1.00000000000000E-99
 29   10     1.00000000000000E-99   1.00000000000000E-99
 30   10     1.00000000000000E-99   1.00000000000000E-99
 31   10     1.00000000000000E-99   1.00000000000000E-99
  8   11     1.00000000000000E-99   1.00000000000000E-99
  9   11     1.00000000000000E-99   1.00000000000000E-99
 10   11     1.78136424100054E-25   3.74086490610113E-24
 11   11     1.47059310690197E-20   3.23530483518433E-19
 12   11     1.31664965673841E-11   3.02829421049835E-10
 13   11     7.82041899466509E-11   1.87690055871962E-09
 14   11     5.40881738565745E-08   1.35220434641436E-06
 15   11     1.61346132131293E-09   4.19499943541362E-08
 16   11     2.78449213620528E-11   7.51812876775425E-10
 17   11     2.82749834214514E-17   7.91699535800641E-16
 18   11     1.08234069663758E-19   3.13878802024897E-18
 19   11     5.63821318411994E-20   1.69146395523598E-18
 20   11     1.37739345592028E-25   4.26991971335288E-24
 21   11     1.00000000000000E-99   1.00000000000000E-99
 22   11     1.00000000000000E-99   1.00000000000000E-99
 23   11     1.00000000000000E-99   1.00000000000000E-99
