time_days,Po214 top 11
1.1581889009869677e-05,1.4899500770782924e-79
1.160227070288277e-05,1.4899500770782924e-79
1.1622688263396381e-05,1.4899500770782924e-79
1.1643141754529784e-05,1.4899500770782924e-79
1.1663631239513322e-05,1.4899500770782924e-79
1.168415678168862e-05,1.4899500770782924e-79
1.1704718444508758e-05,1.4899500770782924e-79
1.1725316291538495e-05,1.4899500770782924e-79
1.1745950386454436e-05,1.4899500770782924e-79
1.1766620793045252e-05,1.4899500770782924e-79
1.178732757521187e-05,1.4899500770782924e-79
1.1808070796967665e-05,1.4899500770782924e-79
1.1828850522438664e-05,1.4899500770782924e-79
1.1849666815863737e-05,1.4899500770782924e-79
1.1870519741594814e-05,1.4899500770782924e-79
1.1891409364097055e-05,1.4899500770782924e-79
1.1912335747949075e-05,1.4899500770782924e-79
1.1933298957843133e-05,1.4899500770782924e-79
1.1954299058585331e-05,1.4899500770782924e-79
1.1975336115095818e-05,1.4899500770782924e-79
1.199641019240898e-05,1.4899500770782924e-79
1.2017521355673667e-05,1.4899500770782924e-79
1.2038669670153358e-05,1.4899500770782924e-79
1.2059855201226398e-05,1.4899500770782924e-79
1.2081078014386175e-05,1.4899500770782924e-79
1.2102338175241337e-05,1.4899500770782924e-79
1.2123635749515981e-05,1.4899500770782924e-79
1.2144970803049875e-05,1.4899500770782924e-79
1.2166343401798645e-05,1.4899500770782924e-79
1.2187753611833987e-05,1.4899500770782924e-79
1.2209201499343867e-05,1.4899500770782924e-79
1.2230687130632732e-05,1.4899500770782924e-79
1.2252210572121708e-05,1.4899500770782924e-79
1.2273771890348808e-05,1.4899500770782924e-79
1.2295371151969139e-05,1.4899500770782924e-79
1.2317008423755106e-05,1.4899500770782924e-79
1.2338683772596625e-05,1.4899500770782924e-79
1.2360397265501313e-05,1.4899500770782924e-79
1.2382148969594712e-05,1.4899500770782924e-79
1.2403938952120499e-05,1.4899500770782924e-79
1.2425767280440676e-05,1.4899500770782924e-79
1.2447634022035786e-05,1.4899500770782924e-79
1.246953924450513e-05,1.4899500770782924e-79
1.249148301556697e-05,1.4899500770782924e-79
1.2513465403058733e-05,1.4899500770782924e-79
1.2535486474937229e-05,1.4899500770782924e-79
1.2557546299278855e-05,1.4899500770782924e-79
1.2579644944279813e-05,1.4899500770782924e-79
1.2601782478256311e-05,1.4899500770782924e-79
1.262395896964478e-05,1.4899500770782924e-79
1.2646174487002088e-05,1.4899500770782924e-79
1.2668429099005746e-05,1.4899500770782924e-79
1.2690722874454123e-05,1.4899500770782924e-79
1.271305588226666e-05,1.4899500770782924e-79
1.273542819148408e-05,1.4899500770782924e-79
1.2757839871268606e-05,1.4899500770782924e-79
1.278029099090417e-05,1.4899500770782924e-79
1.2802781619796623e-05,1.4899500770782924e-79
1.2825311827473973e-05,1.4899500770782924e-79
1.2847881683586564e-05,1.4899500770782924e-79
1.287049125790732e-05,1.4899500770782924e-79
1.2893140620331946e-05,0.003351331638282873
1.2915829840879158e-05,0.004158824602272087
1.2938558989690875e-05,0.004620586930895369
1.2961328137032467e-05,0.0050846127350923365
1.2984137353292944e-05,0.00558711607559788
1.3006986708985192e-05,0.0061302034810591394
1.3029876274746181e-05,0.006721911026306365
1.3052806121337195e-05,0.007364186178977688
1.3075776319644034e-05,0.008056658993308981
1.3098786940677248e-05,0.008808463365051237
1.3121838055572345e-05,0.009625648711627202
1.3144929735590026e-05,0.010506788528390328
1.3168062052116383e-05,0.011456017845440473
1.3191235076663149e-05,0.01247767975563909
1.3214448880867883e-05,0.013584530213529247
1.3237703536494226e-05,0.01477771228695965
1.3260999115432103e-05,0.01606011591780705
1.3284335689697951e-05,0.017436882437295922
1.330771333143494e-05,0.018913745304994005
1.3331132112913196e-05,0.02050371029669836
1.3354592106530025e-05,0.022214964494371225
1.337809338481014e-05,0.024046884094872715
1.3401636020405882e-05,0.026006455806441862
1.3425220086097441e-05,0.028100980395945132
1.3448845654793088e-05,0.030341630398924062
1.34725127995294e-05,0.0327526760046789
1.349622159347147e-05,0.03532681208049995
1.3519972109913168e-05,0.03807278961824461
1.3543764422277326e-05,0.041000127642914656
1.3567598604115993e-05,0.04411876529420029
1.3591474729110654e-05,0.04743907590561741
1.361539287107246e-05,0.050987488532082514
1.363935310394245e-05,0.054772229764648
1.3663355501791783e-05,0.058795117322449304
1.3687400138821973e-05,0.0630685531511775
1.3711487089365112e-05,0.06760545394185954
1.3735616427884092e-05,0.0724295032116877
1.3759788228972857e-05,0.07754795082002489
1.3784002567356613e-05,0.08298861770359002
1.380825951789207e-05,0.08877048264271645
1.3832559155567663e-05,0.09489612292004979
1.3856901555503803e-05,0.10138236782971861
1.3881286792953086e-05,0.10824668121649757
1.3905714943300544e-05,0.11552906816131571
1.3930186082063866e-05,0.12323232739516497
1.3954700284893642e-05,0.13137682822417016
1.3979257627573583e-05,0.13998374045531375
1.400385818602077e-05,0.1490750339216763
1.402850203628588e-05,0.15867349828712451
1.4053189254553426e-05,0.1688027648746754
1.4077919917141983e-05,0.17948732892501537
1.4102694100504435e-05,0.19075257213300698
1.4127511881228208e-05,0.2026247854523114
1.4152373336035507e-05,0.2151311921709962
1.4177278541783544e-05,0.2282999712608434
1.4202227575464792e-05,0.24220005080455587
1.4227220514207215e-05,0.2568235866751378
1.4252257435274499e-05,0.27220215439549833
1.42773384160663e-05,0.2883684470792355
1.430246353411849e-05,0.30537355275322253
1.432763286710337e-05,0.32322782593038546
1.4352846492829945e-05,0.3419689129422292
1.4378104489244141e-05,0.3616354242598707
1.4403406934429051e-05,0.3822669266012755
1.4428753906605179e-05,0.40390394736193913
1.4454145484130684e-05,0.42658798059616015
1.4479581745501612e-05,0.450361493545689
1.4505062769352152e-05,0.47526793348039875
1.453058863445487e-05,0.5013517347605131
1.4556159419720954e-05,0.5286583261209926
1.4581775204200458e-05,0.557234138241058
1.4607436067082557e-05,0.5871266082105744
1.463314208769577e-05,0.6183840804585581
1.4658893345508223e-05,0.6510559536367938
1.4684689920127891e-05,0.6851926846687217
1.4710531891302839e-05,0.7208457680505636
1.4736419338921472e-05,0.7580677485399193
1.4762352343012788e-05,0.7970465866692056
1.4788330983746608e-05,0.8377428340788352
1.4814355341433845e-05,0.8801907898758872
1.4840425496526739e-05,0.9244479074868133
1.4866541529619105e-05,0.970572778919815
1.4892703521446595e-05,1.0186251569259652
1.4918911552886926e-05,1.0687305476615578
1.494516570496016e-05,1.1211009214415486
1.4971466058828923e-05,1.1756074453463674
1.4997812695798674e-05,1.2323153800497064
1.5024205697317954e-05,1.2912913109791235
1.5050645144978636e-05,1.3527427622628299
1.507713112051618e-05,1.4170910604098568
1.5103663705809878e-05,1.4839508622671225
1.5130242982883115e-05,1.5537787898496866
1.515686903390362e-05,1.6265334617673124
1.5183541941183719e-05,1.7022197635601826
1.5210261787180595e-05,1.7807131462327204
1.5237028654496532e-05,1.862097223234493
1.526384262587918e-05,1.946653972116872
1.5290703784221806e-05,2.0350712781355353
1.5317612212563552e-05,2.1267052352267277
1.5344567994089693e-05,2.2216502751820273
1.537157121213189e-05,2.3200032474337338
1.5398621950168458e-05,2.4218939852598496
1.5425720291824604e-05,2.528451535508153
1.5452866320872705e-05,2.6387869662366685
1.5480060121232558e-05,2.75300905965541
1.5507301776971646e-05,2.8712293470713983
1.553459137230538e-05,2.99356217558896
1.5561928991597396e-05,3.120893280113601
1.5589314719359768e-05,3.253049809092674
1.5616748640253303e-05,3.3897472437773337
1.5644230839087796e-05,3.5311133582539935
1.5671761400822287e-05,3.677279080083356
1.5699340410565326e-05,3.828415435923517
1.5726967953575235e-05,3.985911533689262
1.5754644115260378e-05,4.14868879283516
1.578236898117941e-05,4.316892851382053
1.581014263704156e-05,4.490672853640358
1.5837965168706887e-05,4.670181525924631
1.5865836662186538e-05,4.855774923167596
1.589375720364303e-05,5.049358089874832
1.5921726879390505e-05,5.248887690710131
1.5949745775894994e-05,5.454506230940998
1.5977813979774703e-05,5.666359528024442
1.6005931577800252e-05,5.886870991797315
1.6034098656894976e-05,6.114485702811991
1.606231530413516e-05,6.34894215690735
1.609058160675034e-05,6.590403365284128
1.6118897652123545e-05,6.840408266806354
1.614726352779159e-05,7.099372030379016
1.6175679321445325e-05,7.366226604772112
1.620414512092993e-05,7.640690686128121
1.623266101424517e-05,7.9239715995077376
1.626122708954567e-05,8.217998700835468
1.628984343514118e-05,8.520347602554242
1.6318510139496877e-05,8.83120247924683
1.6347227291233596e-05,9.151523164751474
1.6375994979128136e-05,9.48401770499174
1.6404813292113533e-05,9.82579478244639
1.643368231927931e-05,10.177059386097739
1.6462602149871783e-05,10.538045151585289
