time_days,Po213 top 10
1.1581889009869677e-05,7.205174289299492e-78
1.160227070288277e-05,7.205174289299492e-78
1.1622688263396381e-05,7.205174289299492e-78
1.1643141754529784e-05,7.205174289299492e-78
1.1663631239513322e-05,7.205174289299492e-78
1.168415678168862e-05,7.205174289299492e-78
1.1704718444508758e-05,7.205174289299492e-78
1.1725316291538495e-05,7.205174289299492e-78
1.1745950386454436e-05,7.205174289299492e-78
1.1766620793045252e-05,7.205174289299492e-78
1.178732757521187e-05,7.205174289299492e-78
1.1808070796967665e-05,7.205174289299492e-78
1.1828850522438664e-05,7.205174289299492e-78
1.1849666815863737e-05,7.205174289299492e-78
1.1870519741594814e-05,7.205174289299492e-78
1.1891409364097055e-05,7.205174289299492e-78
1.1912335747949075e-05,7.205174289299492e-78
1.1933298957843133e-05,7.205174289299492e-78
1.1954299058585331e-05,7.205174289299492e-78
1.1975336115095818e-05,7.205174289299492e-78
1.199641019240898e-05,7.205174289299492e-78
1.2017521355673667e-05,7.205174289299492e-78
1.2038669670153358e-05,7.205174289299492e-78
1.2059855201226398e-05,7.205174289299492e-78
1.2081078014386175e-05,7.205174289299492e-78
1.2102338175241337e-05,7.205174289299492e-78
1.2123635749515981e-05,7.205174289299492e-78
1.2144970803049875e-05,7.205174289299492e-78
1.2166343401798645e-05,7.205174289299492e-78
1.2187753611833987e-05,7.205174289299492e-78
1.2209201499343867e-05,7.205174289299492e-78
1.2230687130632732e-05,7.205174289299492e-78
1.2252210572121708e-05,7.205174289299492e-78
1.2273771890348808e-05,7.205174289299492e-78
1.2295371151969139e-05,7.205174289299492e-78
1.2317008423755106e-05,7.205174289299492e-78
1.2338683772596625e-05,7.205174289299492e-78
1.2360397265501313e-05,7.205174289299492e-78
1.2382148969594712e-05,7.205174289299492e-78
1.2403938952120499e-05,7.205174289299492e-78
1.2425767280440676e-05,7.205174289299492e-78
1.2447634022035786e-05,7.205174289299492e-78
1.246953924450513e-05,7.205174289299492e-78
1.249148301556697e-05,7.205174289299492e-78
1.2513465403058733e-05,7.205174289299492e-78
1.2535486474937229e-05,7.205174289299492e-78
1.2557546299278855e-05,7.205174289299492e-78
1.2579644944279813e-05,7.205174289299492e-78
1.2601782478256311e-05,7.205174289299492e-78
1.262395896964478e-05,7.205174289299492e-78
1.2646174487002088e-05,7.205174289299492e-78
1.2668429099005746e-05,7.205174289299492e-78
1.2690722874454123e-05,7.205174289299492e-78
1.271305588226666e-05,7.205174289299492e-78
1.273542819148408e-05,7.205174289299492e-78
1.2757839871268606e-05,7.205174289299492e-78
1.278029099090417e-05,7.205174289299492e-78
1.2802781619796623e-05,7.205174289299492e-78
1.2825311827473973e-05,7.205174289299492e-78
1.2847881683586564e-05,7.205174289299492e-78
1.287049125790732e-05,7.205174289299492e-78
1.2893140620331946e-05,7.205174289299492e-78
1.2915829840879158e-05,7.205174289299492e-78
1.2938558989690875e-05,7.205174289299492e-78
1.2961328137032467e-05,7.205174289299492e-78
1.2984137353292944e-05,7.205174289299492e-78
1.3006986708985192e-05,7.205174289299492e-78
1.3029876274746181e-05,7.205174289299492e-78
1.3052806121337195e-05,7.205174289299492e-78
1.3075776319644034e-05,7.205174289299492e-78
1.3098786940677248e-05,7.205174289299492e-78
1.3121838055572345e-05,7.205174289299492e-78
1.3144929735590026e-05,7.205174289299492e-78
1.3168062052116383e-05,7.205174289299492e-78
1.3191235076663149e-05,7.205174289299492e-78
1.3214448880867883e-05,7.205174289299492e-78
1.3237703536494226e-05,7.205174289299492e-78
1.3260999115432103e-05,7.205174289299492e-78
1.3284335689697951e-05,7.205174289299492e-78
1.330771333143494e-05,7.205174289299492e-78
1.3331132112913196e-05,7.205174289299492e-78
1.3354592106530025e-05,7.205174289299492e-78
1.337809338481014e-05,7.205174289299492e-78
1.3401636020405882e-05,7.205174289299492e-78
1.3425220086097441e-05,7.205174289299492e-78
1.3448845654793088e-05,7.205174289299492e-78
1.34725127995294e-05,7.205174289299492e-78
1.349622159347147e-05,7.205174289299492e-78
1.3519972109913168e-05,7.205174289299492e-78
1.3543764422277326e-05,7.205174289299492e-78
1.3567598604115993e-05,7.205174289299492e-78
1.3591474729110654e-05,7.205174289299492e-78
1.361539287107246e-05,7.205174289299492e-78
1.363935310394245e-05,7.205174289299492e-78
1.3663355501791783e-05,7.205174289299492e-78
1.3687400138821973e-05,7.205174289299492e-78
1.3711487089365112e-05,7.205174289299492e-78
1.3735616427884092e-05,7.205174289299492e-78
1.3759788228972857e-05,7.205174289299492e-78
1.3784002567356613e-05,7.205174289299492e-78
1.380825951789207e-05,7.205174289299492e-78
1.3832559155567663e-05,7.205174289299492e-78
1.3856901555503803e-05,7.205174289299492e-78
1.3881286792953086e-05,7.205174289299492e-78
1.3905714943300544e-05,7.205174289299492e-78
1.3930186082063866e-05,7.205174289299492e-78
1.3954700284893642e-05,7.205174289299492e-78
1.3979257627573583e-05,7.205174289299492e-78
1.400385818602077e-05,7.205174289299492e-78
1.402850203628588e-05,7.205174289299492e-78
1.4053189254553426e-05,7.205174289299492e-78
1.4077919917141983e-05,7.205174289299492e-78
1.4102694100504435e-05,7.205174289299492e-78
1.4127511881228208e-05,7.205174289299492e-78
1.4152373336035507e-05,7.205174289299492e-78
1.4177278541783544e-05,7.205174289299492e-78
1.4202227575464792e-05,7.205174289299492e-78
1.4227220514207215e-05,7.205174289299492e-78
1.4252257435274499e-05,7.205174289299492e-78
1.42773384160663e-05,7.205174289299492e-78
1.430246353411849e-05,7.205174289299492e-78
1.432763286710337e-05,7.205174289299492e-78
1.4352846492829945e-05,7.205174289299492e-78
1.4378104489244141e-05,7.205174289299492e-78
1.4403406934429051e-05,7.205174289299492e-78
1.4428753906605179e-05,7.205174289299492e-78
1.4454145484130684e-05,7.205174289299492e-78
1.4479581745501612e-05,7.205174289299492e-78
1.4505062769352152e-05,7.205174289299492e-78
1.453058863445487e-05,7.205174289299492e-78
1.4556159419720954e-05,7.205174289299492e-78
1.4581775204200458e-05,7.205174289299492e-78
1.4607436067082557e-05,7.205174289299492e-78
1.463314208769577e-05,7.205174289299492e-78
1.4658893345508223e-05,7.205174289299492e-78
1.4684689920127891e-05,7.205174289299492e-78
1.4710531891302839e-05,7.205174289299492e-78
1.4736419338921472e-05,7.205174289299492e-78
1.4762352343012788e-05,7.205174289299492e-78
1.4788330983746608e-05,7.205174289299492e-78
1.4814355341433845e-05,7.205174289299492e-78
1.4840425496526739e-05,7.205174289299492e-78
1.4866541529619105e-05,7.205174289299492e-78
1.4892703521446595e-05,7.205174289299492e-78
1.4918911552886926e-05,7.205174289299492e-78
1.494516570496016e-05,7.205174289299492e-78
1.4971466058828923e-05,7.205174289299492e-78
1.4997812695798674e-05,7.205174289299492e-78
1.5024205697317954e-05,7.205174289299492e-78
1.5050645144978636e-05,7.205174289299492e-78
1.507713112051618e-05,7.205174289299492e-78
1.5103663705809878e-05,7.205174289299492e-78
1.5130242982883115e-05,7.205174289299492e-78
1.515686903390362e-05,7.205174289299492e-78
1.5183541941183719e-05,7.205174289299492e-78
1.5210261787180595e-05,7.205174289299492e-78
1.5237028654496532e-05,7.205174289299492e-78
1.526384262587918e-05,7.205174289299492e-78
1.5290703784221806e-05,7.205174289299492e-78
1.5317612212563552e-05,0.09251430676888106
1.5344567994089693e-05,0.16617186947890097
1.537157121213189e-05,0.1741361223611134
1.5398621950168458e-05,0.18222347523938986
1.5425720291824604e-05,0.19070826334156213
1.5452866320872705e-05,0.19951600706647007
1.5480060121232558e-05,0.20865684276006832
1.5507301776971646e-05,0.21814118670845253
1.553459137230538e-05,0.2279797458961122
1.5561928991597396e-05,0.23825041112638545
1.5589314719359768e-05,0.2489396178422367
1.5616748640253303e-05,0.26002370181614365
1.5644230839087796e-05,0.2715148118484773
1.5671761400822287e-05,0.28342543080682125
1.5699340410565326e-05,0.2957716397600359
1.5726967953575235e-05,0.30867754257718105
1.5754644115260378e-05,0.32204947811752566
1.578236898117941e-05,0.33590154699523395
1.581014263704156e-05,0.3502482308561301
1.5837965168706887e-05,0.3651044021196847
1.5865836662186538e-05,0.38050327641927917
1.589375720364303e-05,0.3966186940066206
1.5921726879390505e-05,0.41326828512151026
1.5949745775894994e-05,0.43046611414566743
1.5977813979774703e-05,0.4482266053106334
1.6005931577800252e-05,0.4667721345489956
1.6034098656894976e-05,0.48596359016948576
1.606231530413516e-05,0.505778549792329
1.609058160675034e-05,0.5262332722333638
1.6118897652123545e-05,0.5474711928983365
1.614726352779159e-05,0.5695335342243192
1.6175679321445325e-05,0.5923240645777864
1.620414512092993e-05,0.6158180928533379
1.623266101424517e-05,0.6401295439619873
1.626122708954567e-05,0.6654420750011777
1.628984343514118e-05,0.6915314827674293
1.6318510139496877e-05,0.7184165925022561
1.6347227291233596e-05,0.7461896894404945
1.6375994979128136e-05,0.7751103743501749
1.6404813292113533e-05,0.8049080029783845
1.643368231927931e-05,0.8356038606834493
1.6462602149871783e-05,0.8672220474182168
1.6491572873294313e-05,0.9002157638334413
1.6520594579107596e-05,0.9341826342187926
1.6549667357029935e-05,0.969145099979639
1.657879129693752e-05,1.0051261047358726
1.6607966488864708e-05,1.0426108544380481
1.6637193023004285e-05,1.081211633254459
1.666647098970777e-05,1.1209308299279777
1.669580047948568e-05,1.1617942120434885
1.6725181583007802e-05,1.2042459380255142
1.6754614391103493e-05,1.2480222402685883
1.6784098994761946e-05,1.293052580658464
1.681363548513248e-05,1.3393658758654865
1.684322395352481e-05,1.3872999332173281
1.6872864491409343e-05,1.4368451944234861
1.6902557190417454e-05,1.4877939698465847
1.693230214234177e-05,1.5402182074482251
1.696209943913645e-05,1.5943573736923282
1.699194917291748e-05,1.6504226661529982
1.702185143596294e-05,1.7080825444070773
1.7051806320713316e-05,1.7673195450063417
1.7081813919771754e-05,1.8289235515070805
1.7111874325904366e-05,1.8917652438829944
1.7141987632040526e-05,1.9568311133826024
1.7172153931273124e-05,2.0239313484426393
1.7202373316858887e-05,2.0923769364138325
1.7232645882218657e-05,2.16371825446052
1.7262971720937657e-05,2.2367568685518266
1.7293350926765828e-05,2.3114756281943865
1.7323783593618072e-05,2.389342626856306
1.7354269815574566e-05,2.46879163175061
1.738480968688105e-05,2.550501237343445
1.741540330194912e-05,2.6351512825417975
1.744605075535651e-05,2.721519498445916
1.747675214184739e-05,2.810728489661715
1.750750755633267e-05,2.9026892720418433
1.7538317093890273e-05,2.9965146342127755
1.7569180849765445e-05,3.093755291067634
1.7600098919371037e-05,3.1935912438778895
1.763107139828782e-05,3.295450076526356
1.766209838226475e-05,3.4012814864883962
1.7693179967219294e-05,3.509594241219044
1.7724316249237706e-05,3.620100759445845
1.7755507324575337e-05,3.7351095476803367
1.7786753289656925e-05,3.8525396964992855
1.7818054241076895e-05,3.97247135641378
1.7849410275599655e-05,4.097148862398032
1.7880821490159905e-05,4.224377732214609
1.7912287981862922e-05,4.354428866013519
1.7943809847984877e-05,4.48942003714155
1.7975387185973116e-05,4.627171486157051
1.800702009344648e-05,4.768001398140361
1.8038708668195597e-05,4.914059238073707
1.807045300818318e-05,5.063101472612491
1.8102253211544347e-05,5.21539962086585
1.81341093765869e-05,5.373322565730219
1.8166021601791657e-05,5.534469975368693
1.8197989985812724e-05,5.698956699521505
1.8230014627477838e-05,5.86959045984642
1.826209562578863e-05,6.043705469148391
1.8294233079920973e-05,6.221344431087998
1.8326427089225256e-05,6.4053721472007545
1.835867775322671e-05,6.59343279677671
1.83909851716257e-05,6.785339114196408
1.842334944429806e-05,6.983509176087375
1.8455770671295368e-05,7.186364612793383
1.848824895284528e-05,7.3933160799587725
1.8520784389351827e-05,7.60642018051157
1.855337708139574e-05,7.825130393934687
1.858602712973474e-05,8.04825978669013
1.861873463530386e-05,8.277181997863286
1.8651499699215764e-05,8.512828240221534
1.868432242276106e-05,8.753231442049003
1.8717202907408585e-05,8.998874451980134
1.8750141254805753e-05,9.252587862510785
1.8783137566778864e-05,9.511539001926181
1.881619194533339e-05,9.775464931569514
1.8849304492654335e-05,10.048195375060606
1.8882475311106503e-05,10.326596945286122
1.891570450323486e-05,10.61036632823584
1.894899217176482e-05,10.902692623439506
1.8982338419602568e-05,11.201831290352184
1.9015743349835387e-05,11.506754311135078
1.9049207065731976e-05,11.819706642306047
1.9082729670742757e-05,12.140933481090865
1.9116311268500214e-05,12.468385299748833
1.9149951962819184e-05,12.803030381682834
1.9183651857697217e-05,13.147762526257207
1.9217411057314864e-05,13.499185083665054
1.925122966603602e-05,13.857525709877384
1.9285107788408223e-05,14.228109852102993
1.9319045529163016e-05,14.605113507705786
1.9353042993216232e-05,14.989872939367341
1.9387100285668332e-05,15.386292351676136
1.9421217511804743e-05,15.788614848340224
1.9455394777096165e-05,16.202252084135722
1.9489632187198904e-05,16.625658206671353
1.9523929847955194e-05,17.055543967340526
1.955828786539355e-05,17.50012765458153
1.959270634572905e-05,17.95032582777445
1.96271853953637e-05,18.41335478579459
1.9661725120886754e-05,18.885977958306437
1.969632562907503e-05,19.366704905590172
1.9730987026893265e-05,19.86264013253812
1.9765709421494417e-05,20.36497554749032
1.980049292022002e-05,20.88173644043201
1.9835337630600506e-05,21.408733386497904
1.987024366035553e-05,21.944725991169236
1.990521111739433e-05,22.497337117404694
1.9940240109816014e-05,23.057226760950133
1.9975330745909946e-05,23.632306947746986
2.001048313415604e-05,24.21926723732333
2.0045697383225124e-05,24.815199400995393
2.0080973601979257e-05,25.430251377265684
2.0116311899472072e-05,26.05419092766882
2.0151712384949117e-05,26.69453442897864
2.018717516784819e-05,27.347276807694566
2.0222700357799672e-05,28.012378683780984
2.0258288064626875e-05,28.695047444635428
2.029393839834637e-05,29.38560700086197
2.0329651469168346e-05,30.09935658083269
2.0365427387496923e-05,30.819784646374444
2.0401266263930524e-05,31.562101919634724
2.043716820926219e-05,32.315324886615244
2.0473133334479947e-05,33.08522565193162
2.0509161750767124e-05,33.87248138918135
2.054525356950272e-05,34.67071498084958
2.0581408902261733e-05,35.49327378650969
2.06176278608155e-05,36.324073702698904
2.065391055713207e-05,37.179767652151284
2.069025710337652e-05,38.047774993705275
2.072666761191132e-05,38.93407502242001
2.0763142195296676e-05,39.84064775103867
2.079968096629086e-05,40.758354917487324
2.0836284037850598e-05,41.70488494314369
2.0872951523131384e-05,42.66147527934187
2.090968353548784e-05,43.64272744381924
2.094648018847407e-05,44.64137979510412
2.0983341595844017e-05,45.65646455208739
2.1020267871551796e-05,46.69866266109462
2.1057259129752065e-05,47.752276702232486
2.1094315484800364e-05,48.83569757198909
2.1131437051253486e-05,49.9356531879885
2.11686239438698e-05,51.05669680231077
2.1205876277609652e-05,52.20356194047667
2.1243194167635668e-05,53.36321467422937
2.1280577729313153e-05,54.55861819260366
2.1318027078210427e-05,55.766571164748164
2.1355542330099182e-05,57.007965882409174
2.1393123600954853e-05,58.264661254165745
2.143077100695695e-05,59.55161828623114
2.1468484664489455e-05,60.85871349347284
2.1506264690141143e-05,62.19259399239085
2.1544111200705977e-05,63.55178866286817
2.1582024313183443e-05,64.93398969237505
2.1620004144778924e-05,66.3470263099823
2.165805081290406e-05,67.77898195446306
2.169616443517711e-05,69.24764651290567
2.173434512942332e-05,70.73082903327432
2.1772593013675276e-05,72.25695168445097
2.1810908206173288e-05,73.79287272289653
2.184929082536573e-05,75.37832841817585
2.1887740989909428e-05,76.97204421444503
2.1926258818670028e-05,78.61524937582497
2.196484443072234e-05,80.27064854842686
2.200349794535072e-05,81.97127521546827
2.2042219482049458e-05,83.69032907869946
2.2081009160523107e-05,85.45005655926686
2.211986710068689e-05,87.23700087188043
2.215879342266704e-05,89.06308830267284
2.219778824680121e-05,90.91239120319811
2.2236851693638804e-05,92.80664747605681
