    time    temp    dens
   1.23380329333177E+00   5.26538847937814E-01   2.10366785659781E+02
     nin     zin       y       x
  1    0     4.44268621478175E-07   4.44268621478175E-07
  0    1     1.09196881942883E-12   1.09196881942883E-12
  1    1     5.21954186144298E-13   1.04390837228860E-12
  2    1     4.13270614026152E-09   1.23981184207846E-08
  1    2     2.88903715365040E-20   8.66711146095119E-20
  2    2     2.75363364223165E-04   1.10145345689266E-03
  4    2     9.16704931218035E-08   5.50022958730821E-07
  3    3     3.52940264935251E-12   2.11764158961150E-11
  4    3     9.95312304154403E-10   6.96718612908082E-09
  5    3     9.24266133036458E-13   7.39412906429167E-12
  6    3     1.31490284853726E-06   1.18341256368353E-05
  3    4     1.45463094326093E-20   1.01824166028265E-19
  5    4     1.93018168641768E-07   1.73716351777592E-06
  6    4     7.76563777536635E-07   7.76563777536635E-06
  7    4     1.49384888855923E-15   1.64323377741515E-14
  8    4     1.03545837090456E-10   1.24255004508547E-09
  3    5     1.00000000000000E-99   1.00000000000000E-99
  5    5     2.84619005310301E-17   2.84619005310301E-16
  6    5     3.24325477195162E-09   3.56758024914678E-08
  7    5     6.00049924627884E-10   7.20059909553461E-09
  8    5     1.33153169315126E-10   1.73099120109664E-09
  9    5     3.77342605112203E-15   5.28279647157084E-14
  3    6     1.00000000000000E-99   1.00000000000000E-99
  4    6     1.00000000000000E-99   1.00000000000000E-99
  5    6     1.00000000000000E-99   1.00000000000000E-99
  6    6     1.24974940535017E-07   1.49969928642021E-06
  7    6     1.36148267177441E-08   1.76992747330674E-07
  8    6     9.42763043962084E-09   1.31986826154692E-07
  9    6     1.22284521529942E-10   1.83426782294913E-09
 10    6     6.37667705986688E-06   1.02026832957870E-04
 11    6     3.78694118581464E-12   6.43780001588489E-11
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.00000000000000E-99   1.00000000000000E-99
  5    7     1.00000000000000E-99   1.00000000000000E-99
  6    7     7.45119225657926E-20   9.68654993355304E-19
  7    7     1.83361579099577E-12   2.56706210739408E-11
  8    7     7.15329192626012E-07   1.07299378893902E-05
  9    7     5.87027580935489E-08   9.39244129496783E-07
 10    7     3.69713354583376E-08   6.28512702791739E-07
 11    7     1.83877185874967E-08   3.30978934574940E-07
 12    7     3.16227668777527E-09   6.00832570677302E-08
 13    7     8.50457197293765E-07   1.70091439458753E-05
 14    7     1.00000000000000E-99   1.00000000000000E-99
  5    8     1.00000000000000E-99   1.00000000000000E-99
  6    8     1.00000000000000E-99   1.00000000000000E-99
  7    8     5.12642311030669E-25   7.68963466546003E-24
  8    8     1.03811944689968E-09   1.66099111503948E-08
  9    8     2.20041747175221E-11   3.74070970197876E-10
 10    8     2.30337926193211E-09   4.14608267147780E-08
 11    8     1.86060417246288E-07   3.53514792767948E-06
 12    8     5.29388090850836E-07   1.05877618170167E-05
 13    8     2.33699578813608E-07   4.90769115508576E-06
 14    8     8.16531883277256E-06   1.79637014320996E-04
  5    9     1.00000000000000E-99   1.00000000000000E-99
  6    9     1.00000000000000E-99   1.00000000000000E-99
  7    9     1.00000000000000E-99   1.00000000000000E-99
  8    9     9.12976975041643E-25   1.55206085757079E-23
  9    9     3.91899816906374E-22   7.05419670431472E-21
 10    9     8.10869920602946E-11   1.54065284914560E-09
 11    9     6.48431939582661E-10   1.29686387916532E-08
 12    9     7.40835690811030E-09   1.55575495070316E-07
 13    9     3.25853788410722E-07   7.16878334503588E-06
 14    9     2.26520041673598E-09   5.20996095849275E-08
 15    9     2.65244337853032E-09   6.36586410847276E-08
 16    9     2.84684810321378E-08   7.11712025803446E-07
