    time    temp    dens
   3.34646650558722E-02   8.74985038348687E-01   1.05427886145670E+07
     nin     zin       y       x
  1    0     8.21495785171383E-01   8.21495785171383E-01
  0    1     4.04343126648288E-15   4.04343126648288E-15
  1    1     1.24663928104065E-13   2.49327856208131E-13
  2    1     3.25792894546709E-09   9.77378683640126E-09
  1    2     1.00000000000000E-99   1.00000000000000E-99
  2    2     1.89962218402272E-06   7.59848873609089E-06
  4    2     2.64649856462966E-07   1.58789913877779E-06
  3    3     7.08480868455489E-23   4.25088521073293E-22
  4    3     1.45052347173576E-16   1.01536643021503E-15
  5    3     1.81100739301114E-16   1.44880591440891E-15
  6    3     5.52977841150101E-08   4.97680057035091E-07
  3    4     1.00000000000000E-99   1.00000000000000E-99
  5    4     6.78798629115795E-15   6.10918766204215E-14
  6    4     8.21194944678527E-14   8.21194944678527E-13
  7    4     4.51041048888954E-14   4.96145153777850E-13
  8    4     4.05554405043460E-06   4.86665286052152E-05
  3    5     1.00000000000000E-99   1.00000000000000E-99
  5    5     1.00000000000000E-99   1.00000000000000E-99
  6    5     4.51751734138904E-17   4.96926907552794E-16
  7    5     4.67463590526061E-15   5.60956308631273E-14
  8    5     5.40933159383889E-09   7.03213107199056E-08
  9    5     1.55111652641365E-06   2.17156313697911E-05
  3    6     1.00000000000000E-99   1.00000000000000E-99
  4    6     1.00000000000000E-99   1.00000000000000E-99
  5    6     1.00000000000000E-99   1.00000000000000E-99
  6    6     4.67217973305118E-21   5.60661567966142E-20
  7    6     2.28589550357564E-18   2.97166415464834E-17
  8    6     3.41066286942496E-15   4.77492801719495E-14
  9    6     2.16089589047670E-14   3.24134383571504E-13
 10    6     2.86067708094478E-08   4.57708332951165E-07
 11    6     1.15572758312561E-06   1.96473689131353E-05
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.00000000000000E-99   1.00000000000000E-99
  5    7     1.00000000000000E-99   1.00000000000000E-99
  6    7     1.00000000000000E-99   1.00000000000000E-99
  7    7     1.00000000000000E-99   1.00000000000000E-99
  8    7     1.44453685636302E-18   2.16680528454453E-17
  9    7     1.70097982104018E-16   2.72156771366429E-15
 10    7     1.89600617464581E-15   3.22321049689788E-14
 11    7     1.70816486046168E-15   3.07469674883102E-14
 12    7     9.99909379570789E-16   1.89982782118450E-14
 13    7     3.89570136373260E-08   7.79140272746519E-07
 14    7     1.00000000000000E-99   1.00000000000000E-99
  5    8     1.00000000000000E-99   1.00000000000000E-99
  6    8     1.00000000000000E-99   1.00000000000000E-99
  7    8     1.00000000000000E-99   1.00000000000000E-99
  8    8     1.00000000000000E-99   1.00000000000000E-99
  9    8     1.00000000000000E-99   1.00000000000000E-99
 10    8     4.73139205164221E-22   8.51650569295598E-21
 11    8     5.18917269833312E-19   9.85942812683292E-18
 12    8     2.14767622328769E-17   4.29535244657539E-16
 13    8     1.50584621597011E-15   3.16227705353724E-14
 14    8     1.42872022336096E-09   3.14318449139411E-08
  5    9     1.00000000000000E-99   1.00000000000000E-99
  6    9     1.00000000000000E-99   1.00000000000000E-99
  7    9     1.00000000000000E-99   1.00000000000000E-99
  8    9     1.00000000000000E-99   1.00000000000000E-99
  9    9     1.00000000000000E-99   1.00000000000000E-99
 10    9     1.00000000000000E-99   1.00000000000000E-99
 11    9     1.00000000000000E-99   1.00000000000000E-99
 12    9     1.59267215283057E-23   3.34461152094420E-22
 13    9     3.00751579030317E-19   6.61653473866698E-18
 14    9     1.67462667779172E-20   3.85164135892095E-19
 15    9     4.91224093818964E-20   1.17893782516551E-18
 16    9     5.85341244115329E-15   1.46335311028832E-13
 17    9     1.91319990431291E-12   4.97431975121358E-11
  7   10     1.00000000000000E-99   1.00000000000000E-99
  8   10     1.00000000000000E-99   1.00000000000000E-99
  9   10     1.00000000000000E-99   1.00000000000000E-99
 10   10     1.00000000000000E-99   1.00000000000000E-99
 11   10     1.00000000000000E-99   1.00000000000000E-99
 12   10     1.00000000000000E-99   1.00000000000000E-99
 13   10     1.00000000000000E-99   1.00000000000000E-99
 14   10     6.13326362827694E-25   1.47198327078647E-23
 15   10     1.86955087920377E-18   4.67387719800943E-17
 16   10     2.54080234085914E-18   6.60608608623375E-17
 17   10     5.43128191618479E-19   1.46644611736989E-17
 18   10     3.38115145283706E-18   9.46722406794376E-17
 19   10     2.41013712340462E-19   6.98939765787340E-18
 20   10     1.61578799020642E-18   4.84736397061926E-17
 21   10     7.08475344151990E-19   2.19627356687117E-17
 22   10     1.25973183378437E-11   4.03114186810998E-10
 23   10     5.02013679052701E-23   1.65664514087391E-21
 24   10     9.55557803722511E-19   3.24889653265654E-17
