    time    temp    dens
   1.63230384937184E+00   3.44915875071156E-01   9.08472806818547E+01
     nin     zin       y       x
  1    0     6.27288976013791E-11   6.27288976013791E-11
  0    1     8.36562123731173E-15   8.36562123731173E-15
  1    1     1.16669446583568E-14   2.33338893167136E-14
  2    1     5.13803240834104E-10   1.54140972250231E-09
  1    2     8.37171267684061E-17   2.51151380305218E-16
  2    2     1.20569440161942E-04   4.82277760647767E-04
  4    2     3.33106264731050E-09   1.99863758838630E-08
  3    3     1.09867319052915E-09   6.59203914317489E-09
  4    3     5.66139120644363E-10   3.96297384451054E-09
  5    3     5.37839315554085E-15   4.30271452443268E-14
  6    3     2.19462965360796E-07   1.97516668824717E-06
  3    4     1.47548739423782E-16   1.03284117596647E-15
  5    4     4.59294980682572E-07   4.13365482614314E-06
  6    4     5.12322155189028E-08   5.12322155189028E-07
  7    4     3.94885515919332E-18   4.34374067511266E-17
  8    4     2.54474743491723E-23   3.05369692190068E-22
  3    5     1.00000000000000E-99   1.00000000000000E-99
  5    5     2.01519094364463E-12   2.01519094364463E-11
  6    5     1.89605614903058E-09   2.08566176393364E-08
  7    5     2.21056090902095E-13   2.65267309082514E-12
  8    5     3.32915516701912E-14   4.32790171712485E-13
  9    5     7.82069540773286E-23   1.09489735708260E-21
  3    6     1.00000000000000E-99   1.00000000000000E-99
  4    6     1.00000000000000E-99   1.00000000000000E-99
  5    6     1.11576392613714E-20   1.22734031875085E-19
  6    6     4.36276944106399E-07   5.23532332927678E-06
  7    6     4.24815784431319E-08   5.52260519760714E-07
  8    6     7.55947676906104E-08   1.05832674766855E-06
  9    6     1.71859273753763E-12   2.57788910630644E-11
 10    6     4.06433112484153E-06   6.50292979974645E-05
 11    6     3.48853325978629E-13   5.93050654163669E-12
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.00000000000000E-99   1.00000000000000E-99
  5    7     1.00000000000000E-99   1.00000000000000E-99
  6    7     3.33822807326794E-17   4.33969649524832E-16
  7    7     1.79685383701486E-10   2.51559537182080E-09
  8    7     6.52317368268218E-06   9.78476052402327E-05
  9    7     1.07409429644755E-07   1.71855087431608E-06
 10    7     2.50583659664636E-08   4.25992221429880E-07
