    time    temp    dens
   2.63643228549434E-02   5.72095792698305E-01   2.15608105019958E+07
     nin     zin       y       x
  1    0     8.37532176876135E-01   8.37532176876135E-01
  0    1     1.83933245315308E-15   1.83933245315308E-15
  1    1     8.33304923552063E-14   1.66660984710413E-13
  2    1     2.87789892915238E-09   8.63369678745714E-09
  1    2     1.00000000000000E-99   1.00000000000000E-99
  2    2     9.14388055318688E-07   3.65755222127475E-06
  4    2     2.66267193093485E-07   1.59760315856091E-06
  3    3     4.90720373526249E-23   2.94432224115749E-22
  4    3     2.63194044609366E-17   1.84235831226556E-16
  5    3     4.32154176285021E-17   3.45723341028017E-16
  6    3     1.55650181538248E-08   1.40085163384423E-07
  3    4     1.00000000000000E-99   1.00000000000000E-99
  5    4     5.29603569867719E-15   4.76643212880947E-14
  6    4     2.40782433327769E-14   2.40782433327769E-13
  7    4     2.86907715283845E-14   3.15598486812229E-13
  8    4     3.82185198020779E-06   4.58622237624935E-05
  3    5     1.00000000000000E-99   1.00000000000000E-99
  5    5     1.00000000000000E-99   1.00000000000000E-99
  6    5     1.57321820340456E-17   1.73054002374501E-16
  7    5     2.46052306713712E-15   2.95262768056455E-14
  8    5     1.28138978120108E-12   1.66580671556141E-11
  9    5     1.18560663086695E-06   1.65984928321372E-05
  3    6     1.00000000000000E-99   1.00000000000000E-99
  4    6     1.00000000000000E-99   1.00000000000000E-99
  5    6     1.00000000000000E-99   1.00000000000000E-99
  6    6     3.85333638480113E-22   4.62400366176135E-21
  7    6     6.17085782261773E-22   8.02211516940305E-21
  8    6     1.80844529482272E-15   2.53182341275180E-14
  9    6     1.20761951177583E-14   1.81142926766375E-13
 10    6     2.38798542966734E-11   3.82077668746775E-10
 11    6     6.64769371663342E-07   1.13010793182768E-05
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.00000000000000E-99   1.00000000000000E-99
  5    7     1.00000000000000E-99   1.00000000000000E-99
  6    7     1.00000000000000E-99   1.00000000000000E-99
  7    7     1.00000000000000E-99   1.00000000000000E-99
  8    7     8.92385154780309E-22   1.33857773217046E-20
  9    7     6.97271316716041E-17   1.11563410674567E-15
 10    7     7.94155097512361E-16   1.35006366577101E-14
 11    7     7.15476488905105E-16   1.28785768002919E-14
 12    7     1.50063694503100E-16   2.85121019555890E-15
 13    7     1.67055474132358E-08   3.34110948264716E-07
 14    7     1.00000000000000E-99   1.00000000000000E-99
  5    8     1.00000000000000E-99   1.00000000000000E-99
  6    8     1.00000000000000E-99   1.00000000000000E-99
  7    8     1.00000000000000E-99   1.00000000000000E-99
  8    8     1.00000000000000E-99   1.00000000000000E-99
  9    8     1.00000000000000E-99   1.00000000000000E-99
 10    8     1.97883955082790E-24   3.56191119149022E-23
 11    8     8.77261346432974E-20   1.66679655822265E-18
 12    8     6.75521871574053E-18   1.35104374314811E-16
 13    8     4.73643236188769E-16   9.94650795996414E-15
 14    8     4.72900776484708E-10   1.04038170826636E-08
  5    9     1.00000000000000E-99   1.00000000000000E-99
  6    9     1.00000000000000E-99   1.00000000000000E-99
  7    9     1.00000000000000E-99   1.00000000000000E-99
  8    9     1.00000000000000E-99   1.00000000000000E-99
  9    9     1.00000000000000E-99   1.00000000000000E-99
 10    9     1.00000000000000E-99   1.00000000000000E-99
 11    9     1.00000000000000E-99   1.00000000000000E-99
 12    9     1.00000000000000E-99   1.00000000000000E-99
 13    9     7.20449163510657E-20   1.58498815972345E-18
 14    9     4.01155853418687E-21   9.22658462862981E-20
 15    9     1.17672448321173E-20   2.82413875970815E-19
 16    9     2.80489454190307E-19   7.01223635475766E-18
 17    9     5.15195322550401E-13   1.33950783863104E-11
  7   10     1.00000000000000E-99   1.00000000000000E-99
  8   10     1.00000000000000E-99   1.00000000000000E-99
  9   10     1.00000000000000E-99   1.00000000000000E-99
 10   10     1.00000000000000E-99   1.00000000000000E-99
 11   10     1.00000000000000E-99   1.00000000000000E-99
 12   10     1.00000000000000E-99   1.00000000000000E-99
 13   10     1.00000000000000E-99   1.00000000000000E-99
 14   10     1.00000000000000E-99   1.00000000000000E-99
 15   10     1.81623447621619E-21   4.54058619054048E-20
 16   10     7.90023916356137E-21   2.05406218252596E-19
 17   10     9.19173336149803E-22   2.48176800760447E-20
 18   10     6.37398818905971E-21   1.78471669293672E-19
 19   10     4.28283342868549E-22   1.24202169431879E-20
 20   10     3.17510314328488E-21   9.52530942985464E-20
 21   10     1.20306897655036E-21   3.72951382730613E-20
 22   10     9.18217694757787E-14   2.93829662322492E-12
 23   10     1.00000000000000E-99   1.00000000000000E-99
 24   10     2.59885380008125E-24   8.83610292027625E-23
 25   10     1.00000000000000E-99   1.00000000000000E-99
 26   10     1.00000000000000E-99   1.00000000000000E-99
 27   10     1.00000000000000E-99   1.00000000000000E-99
 28   10     1.00000000000000E-99   1.00000000000000E-99
