    time    temp    dens
   4.44349820959417E-02   1.10055513763026E+00   4.50339372164861E+06
     nin     zin       y       x
  1    0     8.04074734246082E-01   8.04074734246082E-01
  0    1     9.72432309824531E-15   9.72432309824531E-15
  1    1     2.43425827969217E-13   4.86851655938433E-13
  2    1     4.37610325918527E-09   1.31283097775558E-08
  1    2     1.00000000000000E-99   1.00000000000000E-99
  2    2     4.16746053161503E-06   1.66698421264601E-05
  4    2     2.59569829707487E-07   1.55741897824492E-06
  3    3     1.46848235994754E-22   8.81089415968521E-22
  4    3     6.23465042081740E-16   4.36425529457218E-15
  5    3     7.12116444895864E-16   5.69693155916691E-15
  6    3     1.45047375319635E-07   1.30542637787671E-06
  3    4     1.00000000000000E-99   1.00000000000000E-99
  5    4     9.43275131807040E-15   8.48947618626336E-14
  6    4     9.74913413646077E-13   9.74913413646077E-12
  7    4     7.07218727708361E-14   7.77940600479197E-13
  8    4     3.87815953380251E-06   4.65379144056302E-05
  3    5     1.00000000000000E-99   1.00000000000000E-99
  5    5     1.00000000000000E-99   1.00000000000000E-99
  6    5     1.17064901821515E-16   1.28771392003666E-15
  7    5     1.04489825611437E-14   1.25387790733725E-13
  8    5     2.77609952281631E-07   3.60892937966120E-06
  9    5     1.69302329067994E-06   2.37023260695192E-05
  3    6     1.00000000000000E-99   1.00000000000000E-99
  4    6     1.00000000000000E-99   1.00000000000000E-99
  5    6     1.00000000000000E-99   1.00000000000000E-99
  6    6     3.78905322930985E-20   4.54686387517182E-19
  7    6     2.32963585081102E-16   3.02852660605432E-15
  8    6     8.54676068302539E-15   1.19654649562355E-13
  9    6     5.00681385673142E-14   7.51022078509714E-13
 10    6     8.36636355667094E-07   1.33861816906735E-05
 11    6     1.35768921227190E-06   2.30807166086224E-05
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.00000000000000E-99   1.00000000000000E-99
  5    7     1.00000000000000E-99   1.00000000000000E-99
  6    7     1.00000000000000E-99   1.00000000000000E-99
  7    7     7.67488166331455E-25   1.07448343286404E-23
  8    7     8.03616362048585E-17   1.20542454307288E-15
  9    7     8.77779819172441E-16   1.40444771067591E-14
 10    7     6.37385309851262E-15   1.08355502674714E-13
 11    7     5.74238180624331E-15   1.03362872512380E-13
 12    7     8.09137763833534E-13   1.53736175128371E-11
 13    7     9.67414135560604E-08   1.93482827112121E-06
 14    7     1.00000000000000E-99   1.00000000000000E-99
  5    8     1.00000000000000E-99   1.00000000000000E-99
  6    8     1.00000000000000E-99   1.00000000000000E-99
  7    8     1.00000000000000E-99   1.00000000000000E-99
  8    8     4.04203975472815E-23   6.46726360756504E-22
  9    8     1.40173222825997E-25   2.38294478804195E-24
 10    8     1.73719104956115E-20   3.12694388921008E-19
 11    8     3.40155840711512E-18   6.46296097351874E-17
 12    8     1.01498493171220E-16   2.02996986342439E-15
 13    8     7.11656515074906E-15   1.49447868165730E-13
 14    8     3.36242532969605E-09   7.39733572533131E-08
  5    9     1.00000000000000E-99   1.00000000000000E-99
  6    9     1.00000000000000E-99   1.00000000000000E-99
  7    9     1.00000000000000E-99   1.00000000000000E-99
  8    9     1.00000000000000E-99   1.00000000000000E-99
  9    9     1.00000000000000E-99   1.00000000000000E-99
 10    9     1.08879741604636E-24   2.06871509048808E-23
 11    9     1.27240803598339E-24   2.54481607196678E-23
 12    9     1.90126432093938E-21   3.99265507397270E-20
 13    9     1.38945155861707E-18   3.05679342895756E-17
 14    9     7.73667196022371E-20   1.77943455085145E-18
 15    9     2.26942487143498E-19   5.44661969144395E-18
 16    9     1.04943608982164E-12   2.62359022455409E-11
 17    9     5.94979432432499E-12   1.54694652432450E-10
  7   10     1.00000000000000E-99   1.00000000000000E-99
  8   10     1.00000000000000E-99   1.00000000000000E-99
  9   10     1.00000000000000E-99   1.00000000000000E-99
 10   10     1.00000000000000E-99   1.00000000000000E-99
 11   10     1.00000000000000E-99   1.00000000000000E-99
 12   10     1.00000000000000E-99   1.00000000000000E-99
 13   10     2.12918509881370E-24   4.89712572727150E-23
 14   10     1.47724819746752E-22   3.54539567392205E-21
 15   10     1.27154305461257E-16   3.17885763653141E-15
 16   10     1.71092904403798E-16   4.44841551449874E-15
 17   10     5.07304484849575E-17   1.36972210909385E-15
 18   10     2.96346497129032E-16   8.29770191961289E-15
 19   10     2.18366825336628E-17   6.33263793476222E-16
 20   10     1.39255809950935E-16   4.17767429852806E-15
 21   10     6.58207386633421E-17   2.04044289856360E-15
 22   10     1.00940011000977E-09   3.23008035203125E-08
 23   10     8.77532722544494E-20   2.89585798439683E-18
 24   10     9.82107115742229E-18   3.33916419352358E-16
 25   10     1.00000000000000E-99   1.00000000000000E-99
 26   10     1.00000000000000E-99   1.00000000000000E-99
 27   10     1.00000000000000E-99   1.00000000000000E-99
 28   10     1.00000000000000E-99   1.00000000000000E-99
 29   10     1.00000000000000E-99   1.00000000000000E-99
 30   10     1.00000000000000E-99   1.00000000000000E-99
 31   10     1.00000000000000E-99   1.00000000000000E-99
  8   11     1.00000000000000E-99   1.00000000000000E-99
