    time    temp    dens
   4.76421357902612E-01   3.81194486319966E-01   4.19503719140734E+03
     nin     zin       y       x
  1    0     2.99348212694728E-11   2.99348212694728E-11
  0    1     2.98134054032824E-11   2.98134054032824E-11
  1    1     1.01809122646672E-13   2.03618245293343E-13
  2    1     1.43897848285636E-12   4.31693544856908E-12
  1    2     6.24267509231371E-18   1.87280252769411E-17
  2    2     1.34097503236591E-07   5.36390012946365E-07
  4    2     5.62143607760837E-25   3.37286164656502E-24
  3    3     4.23986436981691E-15   2.54391862189015E-14
  4    3     4.45171376483889E-13   3.11619963538722E-12
  5    3     1.15125745851932E-16   9.21005966815454E-16
  6    3     1.85123351557773E-12   1.66611016401995E-11
  3    4     1.40263334424501E-20   9.81843340971506E-20
  5    4     8.80216003805506E-13   7.92194403424955E-12
  6    4     6.98733305861147E-17   6.98733305861147E-16
  7    4     1.00000000000000E-99   1.00000000000000E-99
  8    4     1.00000000000000E-99   1.00000000000000E-99
  3    5     1.00000000000000E-99   1.00000000000000E-99
  5    5     1.02451130405590E-19   1.02451130405590E-18
  6    5     6.01294695432544E-15   6.61424164975799E-14
  7    5     1.01562480652526E-18   1.21874976783031E-17
  8    5     7.69756497560673E-18   1.00068344682887E-16
  9    5     2.11415589443035E-24   2.95981825220250E-23
  3    6     1.00000000000000E-99   1.00000000000000E-99
  4    6     1.00000000000000E-99   1.00000000000000E-99
  5    6     1.00000000000000E-99   1.00000000000000E-99
  6    6     1.92466491848581E-12   2.30959790218298E-11
  7    6     7.55564767603834E-12   9.82234197884984E-11
  8    6     4.99413846133191E-11   6.99179384586467E-10
  9    6     4.29935437027423E-15   6.44903155541134E-14
 10    6     3.23417494955858E-11   5.17467991929372E-10
 11    6     1.14090472737040E-17   1.93953803652968E-16
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.00000000000000E-99   1.00000000000000E-99
  5    7     1.00000000000000E-99   1.00000000000000E-99
  6    7     8.44188677679817E-20   1.09744528098376E-18
  7    7     1.71519526820881E-14   2.40127337549233E-13
  8    7     1.16195539570168E-11   1.74293309355253E-10
  9    7     1.33784109772440E-13   2.14054575635904E-12
 10    7     9.44454559020926E-14   1.60557275033557E-12
 11    7     1.13321027870403E-14   2.03977850166725E-13
 12    7     4.48674440438730E-12   8.52481436833587E-11
 13    7     7.73987182841446E-16   1.54797436568289E-14
 14    7     1.00000000000000E-99   1.00000000000000E-99
  5    8     1.00000000000000E-99   1.00000000000000E-99
  6    8     1.00000000000000E-99   1.00000000000000E-99
  7    8     5.46752986633774E-22   8.20129479950661E-21
  8    8     2.93642973177511E-12   4.69828757084017E-11
