    time    temp    dens
   7.65317168804742E+00   4.18295742508344E-02   1.01201072397519E+00
     nin     zin       y       x
  1    0     3.65694763615919E-11   3.65694763615919E-11
  0    1     2.99987361651067E-11   2.99987361651067E-11
  1    1     9.76812613867664E-14   1.95362522773533E-13
  2    1     1.40467384339001E-12   4.21402153017004E-12
  1    2     1.41680930320656E-19   4.25042790961968E-19
  2    2     1.34097589734486E-07   5.36390358937942E-07
  4    2     1.00000000000000E-99   1.00000000000000E-99
  3    3     4.97255445841263E-16   2.98353267504758E-15
  4    3     4.46145603487821E-13   3.12301922441475E-12
  5    3     8.60794982446821E-19   6.88635985957457E-18
  6    3     2.74562090333704E-18   2.47105881300334E-17
  3    4     2.83192214194742E-25   1.98234549936319E-24
  5    4     2.71345417763489E-12   2.44210875987141E-11
  6    4     1.29770254702749E-16   1.29770254702749E-15
  7    4     3.48027810809165E-22   3.82830591890081E-21
  8    4     1.00000000000000E-99   1.00000000000000E-99
  3    5     1.00000000000000E-99   1.00000000000000E-99
  5    5     1.05581750302000E-21   1.05581750302000E-20
  6    5     6.00593401941306E-15   6.60652742135437E-14
  7    5     1.37766763595040E-23   1.65320116314048E-22
  8    5     1.00000000000000E-99   1.00000000000000E-99
  9    5     1.00000000000000E-99   1.00000000000000E-99
  3    6     1.00000000000000E-99   1.00000000000000E-99
  4    6     1.00000000000000E-99   1.00000000000000E-99
  5    6     1.00000000000000E-99   1.00000000000000E-99
  6    6     1.92776638179287E-12   2.31331965815145E-11
  7    6     7.55526888445010E-12   9.82184954978514E-11
  8    6     4.99420614424062E-11   6.99188860193687E-10
  9    6     7.67150253241467E-16   1.15072537986220E-14
 10    6     4.48550802165712E-14   7.17681283465139E-13
 11    6     1.15874051982476E-23   1.96985888370209E-22
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.00000000000000E-99   1.00000000000000E-99
  5    7     1.00000000000000E-99   1.00000000000000E-99
  6    7     6.72422220020244E-21   8.74148886026318E-20
  7    7     1.69974270081323E-14   2.37963978113852E-13
  8    7     4.35951065182490E-11   6.53926597773736E-10
  9    7     2.46298485869828E-13   3.94077577391725E-12
 10    7     2.87385254312595E-14   4.88554932331412E-13
 11    7     4.16086916393757E-18   7.48956449508762E-17
 12    7     2.43791468387977E-18   4.63203789937156E-17
 13    7     1.00000000000000E-99   1.00000000000000E-99
 14    7     1.00000000000000E-99   1.00000000000000E-99
  5    8     1.00000000000000E-99   1.00000000000000E-99
  6    8     1.00000000000000E-99   1.00000000000000E-99
  7    8     2.37380111917859E-23   3.56070167876789E-22
  8    8     3.20940736683371E-12   5.13505178693394E-11
  9    8     1.70016032311238E-14   2.89027254929105E-13
 10    8     4.00952314958026E-12   7.21714166924447E-11
 11    8     4.58167829657917E-12   8.70518876350042E-11
 12    8     1.19725101954913E-13   2.39450203909826E-12
 13    8     7.18460765480200E-14   1.50876760750842E-12
 14    8     4.16065791023011E-14   9.15344740250623E-13
  5    9     1.00000000000000E-99   1.00000000000000E-99
  6    9     1.00000000000000E-99   1.00000000000000E-99
  7    9     1.00000000000000E-99   1.00000000000000E-99
  8    9     4.57382581729684E-25   7.77550388940462E-24
  9    9     1.00000000000000E-99   1.00000000000000E-99
 10    9     9.31163593366517E-13   1.76921082739638E-11
 11    9     5.36985111866145E-14   1.07397022373229E-12
