time_days,In124 top 8
0.00021520382578319526,700514002888.3787
0.00021558254082252475,698119394100.5211
0.0002159619223234309,695720571287.387
0.0002163419714587507,693317527033.1484
0.00021672268940338505,690926974182.6923
0.0002171040773343027,688535056399.709
0.00021748613643054343,686138929327.0719
0.00021786886787322185,683738585557.2872
0.00021825227284553132,681353835279.374
0.0002186363525327472,678965440406.1735
0.0002190211081222306,676572842442.9258
0.0002194065408034325,674178710985.5057
0.00021979265176789675,671801840773.4165
0.00022017944220926403,669420787752.3441
0.000220566913323276,667035544561.3925
0.00022095506630777817,664646103826.7144
0.00022134390236272408,662270967991.5988
0.00022173342269017916,659898185717.6433
0.00022212362849432412,657521227828.645
0.00022251452098145854,655140086976.3696
0.00022290610136000533,652765127916.7303
0.00022329837084051357,650401497250.808
0.00022369133063566274,648033707074.8156
0.0002240849819602666,645661750068.8588
0.00022447932603127652,643288164037.7651
0.0002248743640677854,640934519244.0629
0.00022527009729103183,638576732513.3969
0.00022566652692440324,636214796556.7993
0.00022606365419343993,633848704072.4762
0.0002264614803258392,631500974401.3029
0.00022686000655145863,629153981620.9342
0.00022725923410232002,626802858609.7961
0.0002276591642126136,624447598099.5194
0.00022805979811870125,622105221634.389
0.00022846113705912052,619771006128.5906
0.00022886318227458894,617432682877.4303
0.00022926593500800704,615090244652.1111
0.00022966939650446273,612749378868.0901
0.00023007356801123515,610428749422.2306
0.0002304784507777983,608104036139.7168
0.0002308840460558249,605775231833.826
0.0002312903550991906,603442329305.1865
0.0002316973791639774,601130648066.0618
0.00023210511950847771,598820312521.8068
0.00023251357739319863,596505911256.074
0.00023292275408086512,594187437114.0194
0.00023333265083642438,591880057881.6178
0.0002337432689270499,589584826687.6173
0.00023415460962214474,587285556352.7294
0.00023456667419334605,584982239768.8861
0.00023497946391452899,582680359807.0767
0.00023539298006181018,580401579841.6315
0.00023580722391355197,578118789686.1212
0.0002362221967503666,575831982283.4247
0.00023663789985511983,573541150564.0026
0.0002370543345129347,571272462216.5593
0.0002374715020111964,569006759487.1515
0.00023788940363955513,566737069580.9583
0.00023830804068993076,564463385481.3586
0.0002387274144565169,562200612720.435
0.00023914752623578438,559952560930.896
0.00023956837732648566,557700553026.6423
0.00023998996902965887,555444582045.7146
0.00024041230264863149,553189072623.4432
0.00024083537948902463,550959193297.3748
0.00024125920085875732,548725389836.4365
0.00024168376806804986,546487655334.9493
0.00024210908242942836,544245982875.07965
0.00024253514525772904,542029554770.45776
0.0002429619578701015,539814437837.26556
0.00024338952158601363,537595422748.01855
0.0002438178377272551,535372502642.7534
0.00024424690761794157,533166438005.3239
0.0002446767325845193,530970450992.3958
0.00024510731395576844,528770599488.1884
0.00024553865306280745,526566876691.9826
0.00024597075123909776,524372526410.85736
0.000246403609820447,522196075639.7602
0.0002468372301450136,520015794757.2034
0.00024727161355331116,517831677022.9678
0.000247706761388212,515650391096.04004
0.0002481426749949516,513493847393.3449
0.00024857935572113323,511333508611.5879
0.00024901680491673116,509169368072.20044
0.0002494550239340954,507002488432.58
0.0002498940141279563,504866188660.58984
0.0002503337768554277,502726129434.74603
0.00025077431347601185,500582304139.1735
0.00025121562535160367,498434706146.35345
0.00025165771384649447,496315406731.374
0.00025210058032737654,494195931980.7353
0.0002525442261633473,492072727384.864
0.00025298865272591346,489945786379.9903
0.0002534338613889952,487843692396.30316
0.00025387985352893084,485745075947.642
0.0002543266305244805,483642766360.12524
0.0002547741937568305,481536757134.5788
0.00025522254460959824,479453119054.0718
0.00025567168446883573,477375605040.4701
0.0002561216147230339,475294435024.01465
0.0002565723367631277,473209602570.8815
0.0002570238519824994,471145642269.5871
0.00025747616177698344,469089446485.2928
0.00025792926754487086,467029632213.89874
0.0002583831706869131,464966193087.6028
0.00025883787260632676,462923099746.3393
0.00025929337470879797,460888410958.2402
0.00025974967840248635,458850141530.98865
0.00026020678509802963,456808285163.3868
0.0002606646962085482,454787211678.3327
0.000261123413149649,452774192894.7051
0.0002615829373394301,450757631606.7337
0.0002620432701984856,448737521580.3285
0.000262504413149909,446739581448.64404
0.0002629663676192984,444748371145.83594
0.00026342913503476075,442753656717.18115
0.000263892716826916,440755431996.1302
0.0002643571144289018,438781696643.3067
0.00026482232927637787,436812409951.109
0.0002652883628075303,434839657714.1688
0.00026575521646307604,432863433833.83075
0.0002662228916862677,430914930351.0233
0.00026669138992289746,428967660197.5123
0.00026716071262130177,427016963243.8968
0.00026763086123236606,425062833459.70355
0.00026810183720952894,423140542720.78815
0.0002685736420087866,421215360937.3954
0.00026904627708869785,419286791224.9439
0.00026951974391038795,417359381279.6142
0.00026999404393755354,415459682750.9955
0.0002704691786364672,413556641138.6725
0.0002709451494759817,411650250559.49695
0.0002714219579275345,409750954795.7056
0.0002718996054651531,407873390285.3307
0.00027237809356545843,405992521642.6299
0.00027285742370767,404108343053.0019
0.0002733375973736109,402238013923.1637
0.0002738186160477115,400382598192.0895
0.0002743004812170144,398523917306.0445
0.0002747831943711796,396661965519.0182
0.0002752667570024882,394821403922.833
0.0002757511706058473,392988134705.0899
0.0002762364366787952,391151639305.74207
0.0002767225567215052,389311912047.3653
0.0002772095322367905,387501866985.58905
0.00027769736473010943,385690725905.66125
0.00027818605570956926,383876397585.1592
0.00027867560668593113,382065948587.07574
0.00027916601917261517,380280044870.8262
0.0002796572946857046,378490998326.6379
0.00028014943474395047,376698803423.77277
0.000280642440868777,374920377537.20856
0.0002811363145842854,373156481648.14
0.000281631057417259,371389481660.4411
0.0002821266708971684,369619372111.52704
0.00028262315655617516,367876870080.90265
0.00028312051592913734,366139051374.22754
0.00028361875055361445,364398174459.4672
0.0002841178619698712,362654233954.7972
0.00028461785172088303,360933325645.7949
0.000285118721352341,359221430249.6555
0.000285620472412656,357506522265.19464
0.00028612310645296363,355788596390.8691
0.0002866266250271297,354090308713.4228
0.0002871310296917541,352404166398.2846
0.000287636322006176,350715056815.0191
0.000288142503532479,349022974741.83606
0.0002886495758354954,347348276282.9376
0.0002891575404828113,345687701642.3865
0.0002896663990447716,344024204727.6233
0.0002901761530944845,342357780396.0395
0.00029068680420782665,340707580532.10706
0.0002911983539634479,339072374126.45013
0.00029171080394277627,337434290089.52423
0.00029222415573002246,335793323357.2833
0.0002927384109121857,334168471740.4093
0.00029325357107905735,332558421190.63336
0.0002937696378232267,330945537278.788
0.000294286612740086,329329815018.7303
0.00029480449742783456,327731101396.8365
0.00029532329348748443,326145982425.097
0.0002958430025228653,324558073965.80255
0.000296363626140629,322967371110.0216
0.0002968851659502546,321395525444.1899
0.0002974076235640542,319835102861.25714
0.00029793100059717653,318271934251.4
0.0002984552986676128,316706014782.1689
0.000298980519396202,315161707628.27246
0.00029950666440663496,313625736269.8412
0.00030003373532546,312087061913.6763
0.00030056173378208807,310545679803.04987
0.0003010906614087973,309033429893.9925
0.0003016205198407383,307526555345.8645
0.00030215131071593943,306017029004.4808
0.0003026830356753113,304504846203.2243
0.0003032156963626527,303005137638.84186
0.00030374929442465476,301526964479.91595
0.0003042838315109063,300046190036.3527
0.00030481930927389974,298562809730.41833
0.00030535572936903494,297077018367.42645
0.0003058930934546251,295627141537.59894
0.0003064314031919019,294174713218.9275
0.0003069706602450203,292719728921.3099
0.0003075108662810636,291262184146.74243
0.00030805202297004943,289827156838.3357
0.0003085941319849337,288402660473.99634
0.00030913719500161665,286975657285.2794
0.0003096812136989479,285546142860.68274
0.0003102261897587313,284126976454.40125
0.0003107721248657302,282729990677.84045
0.0003113190207076732,281330546489.9505
0.00031186687897525873,279928639564.427
0.0003124157013621603,278526465809.1144
0.00031296548956503246,277156563185.63416
0.00031351624528351503,275784249811.6757
0.00031406797022023896,274409521444.80798
0.00031462066608083187,273032373835.13303
0.00031517433457392243,271682141563.46765
0.00031572897741114625,270336525791.2504
0.0003162845963071515,268988542008.4816
0.0003168411929796032,267638186047.94403
0.0003173987691491893,266306397474.97504
0.00031795732653962624,264987042047.37372
0.00031851686687766326,263665364822.09598
0.0003190773918930884,262341361713.2496
0.00031963890331873434,261028914682.92676
0.0003202014028904825,259735379209.44586
0.0003207648923472694,258439567376.16583
0.0003213293734310919,257141475177.1549
0.0003218948478870122,255849534249.4342
0.00032246131746316325,254582830222.79266
0.000323028783910755,253313897054.24994
0.00032359724898407854,252042730820.96924
0.00032416671444051226,250769327593.21054
0.00032473718204052774,249526321245.61566
0.000325308653547694,248283766561.39136
0.0003258811307286836,247039025233.2059
0.0003264546153532786,245792093413.00958
0.00032702910919437506,244565360187.68365
0.000327604614027989,243348683572.5032
0.00032818113163326227,242129865853.50842
0.00032875866379246713,240908903262.79178
0.0003293372122910125,239699743958.75327
0.0003299167789174494,238509376977.44012
0.0003304973654634762,237316915191.9267
0.0003310789737239441,236122354915.78345
0.00033166160549686334,234927927211.2577
0.0003322452625834078,233763326542.47098
0.00033282994678792137,232596676412.96283
0.00033341565991792325,231427973216.09805
0.0003340024037841133,230257213338.89514
0.00033459018020037774,229109926089.2725
0.00033517899098379545,227968545937.51517
0.0003357688379546423,226825157188.43158
0.0003363597229363978,225679756307.29865
0.0003369516477557506,224548489599.23978
0.0003375446142426036,223431841027.0654
0.00033813862423008004,222313227380.1238
0.00033873367955452937,221192645200.28168
0.00033932978205553223,220078255952.26797
0.00033992693357590663,218985804464.4928
0.00034052513596171405,217891430483.90543
0.00034112439106226406,216795130627.3092
0.00034172470073012075,215698393657.64822
0.00034232606682110876,214629609226.9306
0.0003429284911943181,213558943952.61624
0.00034353197571211055,212486394524.80264
0.00034413652224012564,211411957627.76154
0.0003447421326472855,210362363118.86902
0.0003453488088058013,209314880577.2203
0.0003459565525911793,208265554678.97427
0.000346565365882226,207214382180.1979
0.0003471752505610539,206183113342.5582
0.00034778620851308846,205158293005.91794
0.00034839824162707233,204131669193.56027
0.00034901135179507206,203103238731.73438
0.0003496255409124844,202090850987.8052
0.0003502408108780411,201088178186.34888
0.0003508571635938154,200083740884.34055
0.00035147460096522794,199077535976.61703
0.0003520931249010524,198084515426.3458
0.0003527127373134213,197103481715.77332
0.00035333344011783275,196120721585.05478
0.00035395523523315515,195136231996.04147
0.00035457812458163383,194162998598.26877
0.0003552021100888972,193203102086.4528
0.00035582719368396206,192241516351.66913
0.0003564533772992398,191278238421.22864
0.00035708066287054303,190325149179.9938
0.0003577090523370904,189385894815.47122
0.0003583385476415133,188444987553.96942
0.0003589691507298621,187502424486.72495
0.00035960086355161147,186569776625.0429
0.0003602336880596668,185650676450.03958
0.0003608676262103705,184729958845.33817
0.00036150267996350747,183807620964.59094
0.00036213885128231116,182895655070.52805
0.0003627761421334706,181996228441.02625
0.00036341455448713546,181095219003.27222
0.00036405409031692207,180192623971.845
0.0003646947515999207,179301527103.76886
0.0003653365403167003,178421300878.98267
0.00036597945845131527,177539525634.75842
0.00036662350799131205,176656198645.136
0.0003672686909277342,175786107384.8631
0.0003679150092551291,174924616088.32053
0.00036856246497155487,174061608742.00925
0.00036921106007858483,173197082677.98975
0.00036986079658131514,172348086122.20883
0.0003705116764883707,171504872076.51544
0.0003711637018119108,170660174145.3042
0.0003718168745676359,169813989717.23795
0.0003724711967747938,168988451292.32016
0.00037312667045618557,168165847312.96698
0.0003737832976381719,167341795717.6283
0.00037444108035068004,166516293958.79343
0.0003751000206272087,165703025769.97598
0.0003757601205048356,164900445007.23285
0.00037642138202422355,164096451865.29947
0.00037708380722962587,163291043858.6757
0.00037774739816889364,162490758352.54422
0.00037841215689348205,161707809959.00925
0.00037907808545845604,160923483735.26807
0.000379745185922497,160137777256.61954
0.0003804134603479096,159350688094.0948
0.0003810829108006273,158586691433.39728
0.0003817535393502195,157821674232.80807
0.0003824253480698976,157055310757.27167
0.000383098339036521,156287598637.61755
0.0003837725143306047,155535620295.19675
0.0003844478760363243,154789344095.70828
0.0003851244262415234,154041754601.62958
0.0003858021670377199,153292849501.82843
0.00038648110052011224,152553447249.6544
0.0003871612287875856,151825357832.31384
0.0003878425539427197,151095987125.42664
0.0003885250780917936,150365332874.1835
0.0003892088033447929,149638989679.5935
0.000389893731815417,148928546536.85422
0.0003905798656210846,148216853158.4289
0.00039126720688294035,147503907344.15686
0.0003919557577258623,146791036153.62717
0.0003926455202784674,146097712374.1711
0.00039333649667311864,145403168485.63284
0.0003940286890459317,144707402340.86774
0.00039472209953678124,144010411788.95312
0.00039541673028930743,143331630467.1644
0.0003961125834509234,142653719100.96387
0.0003968096611728208,141974614748.3989
0.000397507965609977,141294315310.056
0.00039820749892116207,140629056965.84085
0.00039890826326894463,139967272364.48868
0.0003996102608196989,139304323156.60425
0.0004003134937436122,138640207292.71603
0.00040101796421469023,137988732930.03125
0.00040172367441076453,137342582502.71527
0.0004024306265134998,136695294981.83864
0.00040313882270839933,136046868366.34769
0.0004038482651848128,135409385262.75555
0.0004045589561359426,134778389415.81213
0.00040527089775885093,134146283144.2927
0.00040598409225446586,133513064494.07564
0.00040669854182758935,132889730058.1777
0.00040741424868690276,132273422012.1885
0.0004081312150449744,131656029389.171
0.0004088494431182667,131037550280.48955
0.00040956893512714203,130428475741.90686
0.0004102896932958703,129826401337.23674
0.00041101171985263613,129223267403.85686
0.00041173501702954475,128619072077.21188
0.00041245958706262947,128024326009.20366
0.00041318543219185896,127436043501.61705
0.0004139125546611435,126846725736.25941
0.000414640956718342,126256370891.28737
0.0004153706406152698,125675982567.09361
0.0004161016086077043,125101062414.921
0.0004168338629553927,124525130520.01003
0.0004175674059220596,123948185101.89851
0.00041830223977541237,123382147686.72781
0.0004190383667871494,122820172330.92218
0.0004197757892329673,122257208012.59123
0.0004205145093925668,121693252991.36179
0.0004212545295496604,121141526572.63992
0.0004219958519919802,120592090210.93076
0.0004227384790112837,120041686952.78009
0.0004234824129033611,119490315096.64679
0.0004242276559680437,118952829555.73756
0.00042497421050920924,118415537911.99667
0.0004257220788347899,117877300744.05229
0.0004264712632567797,117339380825.9563
0.00042722176609124115,116814774117.06812
0.00042797358965831225,116289244206.88632
0.00042872673628221455,115762789470.76381
0.00042948120829125935,115239323663.30411
0.0004302370080178551,114726086749.46065
0.0004309941377985156,114211946642.854
0.0004317525999738657,113696901754.04851
0.0004325123968886494,113187732263.53596
0.00043327353089173744,112685504664.22243
0.00043403600433613356,112182393246.3042
0.00043479981957898235,111678396454.44012
0.000435564978981577,111183345559.45044
0.00043633148490936557,110691777350.05798
0.00043709933973195886,110199344080.42299
0.00043786854582313815,109706044228.21478
0.0004386391055608617,109224916420.2897
0.00043941102132727237,108743667991.33015
0.00044018429550870565,108261572662.84613
0.0004409589304956961,107781643258.19536
0.0004417349286829849,107311212936.38583
0.0004425122924695282,106839954752.72395
0.00044329102425850325,106367867250.34106
0.00044407112645731644,105901796342.35782
0.00044485260147761113,105441019576.57944
0.00044563545173527424,104979431937.2474
0.0004464196796504442,104517031997.38899
0.0004472052876475187,104064570996.18259
0.00044799227815516175,103613138225.29008
0.00044878065360631086,103160911024.37793
0.00044957041643818585,102710389950.95857
0.00045036156909229497,102268778102.03848
0.00045115411401444296,101826389105.92732
0.0004519480536547392,101383221595.00366
0.0004527433904676043,100946122497.087
0.00045354012691177823,100513247932.80164
0.00045433826545032805,100079611597.17204
0.00045513780855065524,99645212149.63531
0.000455938758684503,99221249890.33075
0.00045674111832796514,98796830865.05013
0.0004575448899614921,98371664948.45728
0.0004583500760698996,97950140001.29497
0.0004591566791423766,97534634601.85172
0.00045996470167249207,97118397997.26782
0.00046077414615820284,96701428900.7709
0.0004615850151018626,96292762186.82338
0.000462397311010228,95885160580.94827
0.0004632110363944668,95476841679.00464
0.00046402619377016683,95070938903.34322
0.000464842785657342,94671687601.17769
0.0004656608145804412,94271733697.78268
0.0004664802830683563,93871075956.72244
0.0004673011936544287,93477701206.28468
0.0004681235488764583,93085836458.38179
0.0004689473512767115,92693282108.085
0.00046977260340192784,92302912321.51791
0.0004705993078033287,91918869962.41519
0.0004714274670366258,91534151766.73459
0.00047225708366202773,91148756545.1411
0.00047308816024424835,90770544152.3732
0.0004739206993525157,90393403696.2428
0.0004747547035605783,90015599549.48264
0.0004755901754467147,89640560260.74065
0.0004764271175937401,89270747684.81937
0.000477265532589015,88900284313.84972
0.0004781054230244536,88529169002.56436
0.000478946791496531,88165885812.92586
0.00047978964060629105,87802521229.62996
0.0004806339729593562,87438517198.44331
0.00048147979116593316,87078524608.85391
0.0004823270978408223,86722045653.76106
0.00048317589560342586,86364939368.08517
0.00048402618707775544,86008326878.55988
0.0004848779748924402,85658507064.1517
0.0004857312616807357,85308071637.896
0.000486586050080531,84957019516.44098
0.0004874423427343571,84611600435.88481
0.0004883001422893963,84267616587.8337
0.0004891594513974885,83923027398.05096
0.0004900202727151403,83581561384.03659
0.0004908826089035339,83245194613.88383
0.000491746462628534,82908235906.51007
0.000492611836560697,82570684220.22601
0.000493478733375279,82236768939.69002
0.0004943471557522437,81907152622.59984
0.0004952171063762709,81576956247.71556
0.0004960885879367657,81246178794.25305
0.000496961603127865,80919723359.53513
0.0004978361546484473,80596605311.29552
0.0004987122452021409,80272918640.8954
0.0004995898774973315,79948662347.67532
0.0005004690542471707,79629563298.55624
0.0005013497781695854,79312701133.60243
0.0005022320519872854,78995281355.57262
0.0005031158784277713,78677302983.18105
0.0005040012602233444,78365445967.91663
0.0005048882001111135,78054606760.39046
0.0005057767008330046,77743220538.97055
0.000506666765135769,77431286341.02338
0.0005075583957709916,77126547670.57463
0.0005084515954950991,76821507625.76039
0.0005093463670693698,76515930772.40123
0.0005102427132599409,76210994048.46657
0.0005111406368378167,75912064238.49466
0.0005120401405788794,75612608372.7505
0.000512941227263895,75312625525.48288
0.0005138438996785234,75014772934.77092
0.000514748160613327,74721211373.23447
0.0005156540128637787,74427133202.95317
0.0005165614592302705,74132537514.80063
0.0005174705025181238,73841616150.07484
0.0005183811455375954,73553224900.28181
0.0005192933911038881,73264326140.44293
0.0005202072420371593,72974918977.44337
0.0005211227011625287,72690771928.69408
0.0005220397713100877,72407360947.07448
0.0005229584553149087,72123451219.66968
0.0005238787560170526,71839632901.9101
0.0005248006762615783,71561509198.12933
0.0005257242188985518,71282896053.09885
0.0005266493867830543,71003792605.50151
0.0005275761827751912,70726721797.69942
0.000528504609740102,70453470275.15742
