    time    temp    dens
   6.95631583286684E+00   9.76003468009540E-02   1.17375396217672E+00
     nin     zin       y       x
  1    0     3.51641541366158E-08   3.51641541366158E-08
  0    1     1.01386313783244E-10   1.01386313783244E-10
  1    1     2.56541221115643E-10   5.13082442231285E-10
  2    1     5.70843477842048E-12   1.71253043352614E-11
  1    2     3.95651148617893E-16   1.18695344585368E-15
  2    2     2.77554069648804E-04   1.11021627859522E-03
  4    2     9.55101787718381E-15   5.73061072631029E-14
  3    3     6.74550298956091E-15   4.04730179373654E-14
  4    3     2.64352776195707E-10   1.85046943336995E-09
  5    3     1.48776694348341E-13   1.19021355478673E-12
  6    3     2.80852204220666E-11   2.52766983798599E-10
  3    4     2.38425119235350E-23   1.66897583464745E-22
  5    4     1.15372107587712E-06   1.03834896828941E-05
  6    4     7.53155235795292E-07   7.53155235795292E-06
  7    4     1.07723751671241E-10   1.18496126838365E-09
  8    4     4.93263270157359E-17   5.91915924188831E-16
  3    5     1.00000000000000E-99   1.00000000000000E-99
  5    5     9.19389555517258E-20   9.19389555517258E-19
  6    5     3.26299381727617E-10   3.58929319900378E-09
  7    5     3.43308341606768E-15   4.11970009928122E-14
  8    5     5.87783235085928E-21   7.64118205611706E-20
  9    5     1.00000000000000E-99   1.00000000000000E-99
  3    6     1.00000000000000E-99   1.00000000000000E-99
  4    6     1.00000000000000E-99   1.00000000000000E-99
  5    6     1.00000000000000E-99   1.00000000000000E-99
  6    6     4.09135042384237E-07   4.90962050861084E-06
  7    6     1.85981965599963E-08   2.41776555279952E-07
  8    6     1.10603869479821E-08   1.54845417271750E-07
  9    6     4.48363400679074E-11   6.72545101018611E-10
 10    6     2.30954925581701E-08   3.69527880930721E-07
 11    6     1.52241213206759E-14   2.58810062451491E-13
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.00000000000000E-99   1.00000000000000E-99
  5    7     1.00000000000000E-99   1.00000000000000E-99
  6    7     3.80502595310324E-22   4.94653373903421E-21
  7    7     8.20668790933269E-13   1.14893630730658E-11
  8    7     4.77298686541424E-06   7.15948029812136E-05
  9    7     5.72042133762584E-08   9.15267414020135E-07
 10    7     1.01518073107918E-08   1.72580724283461E-07
 11    7     2.36470919635487E-11   4.25647655343877E-10
 12    7     2.20727311355199E-14   4.19381891574878E-13
 13    7     6.00935804755938E-19   1.20187160951188E-17
 14    7     1.00000000000000E-99   1.00000000000000E-99
  5    8     1.00000000000000E-99   1.00000000000000E-99
  6    8     1.00000000000000E-99   1.00000000000000E-99
  7    8     1.00000000000000E-99   1.00000000000000E-99
  8    8     5.26487311687666E-08   8.42379698700265E-07
  9    8     1.48798489052419E-09   2.52957431389112E-08
 10    8     1.28790237958254E-08   2.31822428324857E-07
 11    8     2.73638873206471E-07   5.19913859092296E-06
 12    8     5.46284975038954E-07   1.09256995007791E-05
 13    8     5.10695439553301E-08   1.07246042306193E-06
 14    8     8.19715061822880E-07   1.80337313601034E-05
  5    9     1.00000000000000E-99   1.00000000000000E-99
  6    9     1.00000000000000E-99   1.00000000000000E-99
  7    9     1.00000000000000E-99   1.00000000000000E-99
  8    9     1.00000000000000E-99   1.00000000000000E-99
  9    9     1.00000000000000E-99   1.00000000000000E-99
 10    9     3.67287786792519E-08   6.97846794905787E-07
 11    9     1.36154759951243E-07   2.72309519902485E-06
 12    9     8.16896199832277E-08   1.71548201964778E-06
 13    9     2.29173699849095E-06   5.04182139668009E-05
 14    9     2.92733349046438E-10   6.73286702806808E-09
 15    9     7.93788242788741E-14   1.90509178269298E-12
 16    9     5.88327351223369E-20   1.47081837805842E-18
 17    9     1.00000000000000E-99   1.00000000000000E-99
  7   10     1.00000000000000E-99   1.00000000000000E-99
  8   10     1.00000000000000E-99   1.00000000000000E-99
  9   10     1.00000000000000E-99   1.00000000000000E-99
 10   10     2.60032466937434E-08   5.20064933874867E-07
 11   10     5.68870378053058E-08   1.19462779391142E-06
 12   10     1.79827457026598E-06   3.95620405458515E-05
 13   10     5.25135546106038E-09   1.20781175604389E-07
 14   10     1.07493852673590E-08   2.57985246416617E-07
 15   10     5.35788564466280E-11   1.33947141116570E-09
 16   10     9.50303055576524E-17   2.47078794449896E-15
